,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.253191574158121,0.0647565840182141,2.16840434497101e-19,0,0,0.342220772889534,0,0,0,0.130559990102035,0,0,0,0.0262855228710006,0,0,0,0,0,0,0,0.119847203847721,0,0.00358618230597222,-0.0118858440315509,0,0,0,0.0349425123781077,0,0,0,0,0,0,0.118742977710353,0,0,0,0,0,0,0,0,0,0,0,-0.00946459895067177,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0
X601939.CH.EQUITY,0.364411122603294,0.169545557428082,0,0,0,0,0,0.231855510697728,0,0,0,-4.33680868994202e-19,0,0,0,0,0.13444173989968,0,0,-0.0876710314901841,0,0,0.000978040593954607,0,0,0,0,0,0.181619065078997,-0.064276775359953,0,0,0.237684093531696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645596426429968
X600036.CH.EQUITY,0,0,0,0,0,0.273121488984967,0,0,0.0118127757025754,0,0,-0.0163004789936999,0.184100213827349,0,0,0.0590804235858085,0,0.259893323292039,0,0,0,0,0.385426443886876,0,0.00329372310866713,0,0.0228792352380426,0,0.0141761146895165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414583840539522
X601288.CH.EQUITY,0,0,0,0,0,0,0.0157872821642432,0.498525696848656,0,-0.0819885936936592,0,0.0894683758674569,0,0,0,0,0,0,0,0,0,0,0,0.131834845928253,0.0564870292682624,0,0,0,0.0925720287322296,0,0,0,0.0354420349459695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423386107258015,0,0.0229374505032153,0
X1299.HK.EQUITY,0,0,-0.0476114434571513,0,0,0,0,0,0,0.110368938416215,0,0,0,0,0,0,0,0,0,0,0,0.0369013732465533,0,0,0.133125727812888,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.136487317492172,0,0.0792084073388377,0.23229114867893,0,0.15518714366215,0,0,0,0,0.23859250834286,0
X601628.CH.EQUITY,0.0561468488522804,0,0,0,0,0,0,0,0,0,0,0,-0.0327705918403339,0,1.73472347597681e-18,-0.118718828211711,0,0,0,0.0944249552421555,0,0,0,0,0,-0.132114539902378,0,0,0,0,0,0,0,0,0.534922466271731,0,0,0,0,0,0,0,0,0,0,0,0,0.00201425348535415,0,0,0.0535544565981357
X601988.CH.EQUITY,0,0,0.0527258968226741,0,0.522260467514031,0,0,0,0,0.0529832926240756,0,0,0.167688473894681,0,0,0,0.0581631125179401,0,0.0728244903156955,0,0,0,0,0,0.107208830524965,0,0,0.0305036217062939,0,0.0473553899580811,0,0,0,0,0,0,0.0599743965313429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.237598510863535,0,0,0,0,0,0,0,-0.0505004304928657,0,0.102410824528651,0,0,0,0,0,0,0,-0.180883542360018,0,0,0,0,0.154422388045829,0,0.215551666498162,0,0,0,0,0,0.0151801502973671,0,0,0,0,0,0,0,0,0.100977622438018,0,0,0.158759869263953,0,0,0,0,0,-0.173468156998039
X388.HK.EQUITY,0,0,0,-0.364791544704059,0,0.270273806797107,0,0,0,0,0.0625477321923811,0,0,0,-0.0197115245984267,0,0,0,0.225659121898877,0.345910808617982,0,-0.000898755157245518,0,0,0,0,0,0,0,0,0,0,-0.0810132119629376,0,0,0,0,0,0.173563806329223,0,0,0,0,0,0,0.075251482574568,-0.0186758591322506,0,0,0,0
