,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.106261430536495,0,0.129215506675177,0.0591789698987682,0,0,0,0,0.189988155760887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044658579608368,0,0,0,0,0.164217270953707,0,0.00406430195274947,0,0.00829672789380532,0,0,0,0,0,0,0.0659461690436174,0.0526033358400947,0,0,0,0,0
X002142.CH.EQUITY,0.39869197368603,0,0,0.0358326593217738,0,0.022426852761612,0,0,0,0,0,0,0,0,0,0,-0.0246487612553577,0,0,0,0,0,0,0.289142590509338,0.0159286495739161,0,0,0,0,0,0,0.0511101854504296,0,0.0747624219501997,0,0,0,0,0,0,0,0,0.149824082871508,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.060822781512284,0,0,0,0,0.188647332676448,0.0489055751421572,0,0,0,0.17314287862148,0,0,0,0,0,0,0,0,0,0.130601603542946,0,0,0,0,0,0,0,0,0,0,0.159292436171767,0,0,0.0764898979882846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.32116504837584,0,0,0,0,0,0,0.374739429816317,0,0,0,0,0.0288254328680848,0.101528854862719,0,0,0,0,0,0,0.0830017163114138,0,0,0,0,0,0.0431109520442532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0891735406170791,0,0,0.309301799610596,0,0.0437486644910179,0.00742623381728521,0.27093213832007,0,0,0,0.0456495258119017,0.0256043502965521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231939907603853,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.381785236780806,0,0.244327076159676,0,0,0,0.0153706283726368,0,0,0,0,0,0.110866609180242,0,0,0,0,-0.0138464734656857,0,0,0,-0.037908967096949,0,0,0,4.33680868994202e-19,0,0,0.0714832879157548,0.132002031252424,0,0,0,0,0,0.0480692798217244,-0.0578253343117579,0,0,0,0,0.0936587626917476,-0.0206238399823314,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0755732732707467,0,0,0.282074246614734,0.141239922620496,0,0,0,0,0,0,0,0.145530241851282,0,0,0,0,0,0,0,-0.0154845851666456,0,0,0,0,0,0,0,0.0707205108605516,0,0,0,0.12026436141178,0.0124302801369706,0,0,0,0,-0.00470015350074988,0,0,0,0.0163691375536545,0,0,0,0,0,-0.00760125390460527,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.15310990147141,0,0,0,0,3.46944695195361e-18,0,0,0,0.272869876727943,0,0,0,0,0,0.327864829698714,0,0.00976771371828037,0,0,0,0,0,0.0534024994215279,0,0,0.0139148000360894,0,0.0296597327590494,0,0,0,0,0,0,0,0,0,0,0,0.011893006501218,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.268632084285358,0,0,0,0,0,0,0,0.0550135606277979,0.167839461174004,0,0,0,0,0,0,0,0,0,0,0,0.385910144306846,-0.0652863200184814,0,0,0,0,0,0,0,0,0,0,0,0.153714114570113,0,0,0,0,0,0,0.0165267994530103,0,0,0,0,0,0,0
X601288.CH.EQUITY,-3.46944695195361e-18,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0940324887473819,0.461830251082472,0,0,0.0303961001955992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045474059881416,0,0,0.183491717769297,0,0,0,0,0,0,0.130981513760791,0,0.0349556184409084,0,0,0,0.00861574587504162,0,0,0,0,0,0
X601328.CH.EQUITY,0.0282846361323244,0,0.113620956823345,0,0,0.0365214569286472,0,0.211327278452273,0.155175859733072,0,0,0,0.0620716596386217,6.93889390390723e-18,0,0.187046942016951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849174464400508,0,0,0,0,0.0101693691438651,0,0,0.0868526267484435,0,0,0,0,0,0,-0.00530844142352445,0,0.0227389265924823,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0.0503493698861905,0,0,0,0.0754611724987679,0,0,0,0.521221151881215,0.0922289970248769,0,0.0257298340557852,0,0.0311442756267776,0,0,0,0,0,0,0,0,0,0.062896610416087,0,0,0,0.0402517626251615,0,0,0,0,0,0.00726196172619513,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.0465533141715724,0,0,0.0671555979475515,0,0,0,0,0.200851835431101,1.38777878078145e-17,0,0.124668357710554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137936839382634,0,0,0,0,0.102249288585507,0,0,0.0479859970154265,0.0837824116545599,0,0.0867018974336473,0,0,0,0,0,0.191704317988238,0,0,0,0.0282091476216586,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0.0547990493427011,0,0.0357255310061767,0.141361047316624,0.493261415545638,0.159098450165862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505799657780814,0,0,0,0,0,0.0131410532333059,0.0113400877462818,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.207643093321447,0.315315543410646,0,0,0,0.111551973047717,0.215783036879265,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0763752545898281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145276269401216,0,0,0
X601998.CH.EQUITY,0,0,0,0.200812593324744,0.0847458647623689,0,0,0.0328385789952279,0,0,0.160482714388435,0,0,0.132973972205117,0.0733876021760308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846677022309114,0,0,0,0,0.0734506869473759,0,0,0,0,0,0,0,-0.0358935598430309,0,0,0,0,0,-0.0360842367686137,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810808778189083,0.0944252594359902,0,0,0,0,0,0.104598358113278,0,0,0,0.146545745651569,0,0,0,0,0,0,0.222244216283333,-0.128897266896337,0,0,0,0.170561389217407,0,0,0,0.172079261864194,0,0,0,0.0837524169536874,0,0.0774296492605686,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0398068868802871,0,0,0,0,0,0.0481375552029561,0,0.134689576900146,0,0.139828913600747,0,0,0,0,0,0,0,0.080435831283997,0,0,0,-0.0694869520203454,0,0.0270074534827482,0.0195281453476363,0,0,0,0,0,0,0,0.0200166525716714,0,0,0,0.123762722815664,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692820075017835,0,0,0.353259300857921,0,0,0,0,0,0,0,-0.133917045479277,0,0,0,0,0,0,0,0,0,-0.0138648970248155,0.313416145592712,-0.0547074968561157,0,0,0,0.0729095040245547,0,-0.373574937352181,0,0,0,0.134390106125964,-0.0689559678075015,0.164960410895045,-0.432676203609544,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0142655526916669,0,0,0,0.209878662641407,0,0.297787418063749,0,0.0396860988530318,0,0.196477764538696,0.178809092397656,-0.0385901129675558,0,0,0,0.0880083209371881,0,0,0,0,0,0,0,0.0421213216377171,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0.0961981372877434,0.0221051548460796,0,0,0,0,0,0,0,0,0,0,0,0,0.0369435785654057,0,0,0,0,0,0.694171841687864,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0.120496683874809,0,0,0,0,0,0,0.0857971316008457,0,0,0,0,0,0,0,0,0,0
