,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.253188357798078,0.0647558863924682,0,0,0,0.342224801738645,0,0,0,0.130563723652709,0,0,0,0.0262912317645163,0,0,0,0,0,0,0,0.119836710102252,0,0.003595862357254,-0.0118806060299724,0,0,0,0.0349409601072131,0,0,0,0,0,0,0.118738383046753,0,0,0,0,0,0,0,0,0,0,0,-0.00945872215739491,0,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410032591758509,0.271118338833057,0,0,0,0,0,0.396730064153619,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0979525747181168,0,0,0.024987378616133,0,0,0,0,0,0.0907252560532411,-0.0130114245470094,0,0,0.016083067458041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157055215063119,0
X600036.CH.EQUITY,0,0.0784757654161452,0,0,0,0.14398763093853,0,0,0.0158466354525684,0,0,-0.0559271316547082,0.150766028876141,0,0,0.159356001166362,0,0.18741168302884,0,0,0,0,0.350103661001045,0,0,0,0.0286938517754355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103825685138954,-0.0532962198309512
X601288.CH.EQUITY,0,0,0,0,0,0,0.0157766986034735,0.49858625589821,0,-0.0819851474364545,0,0.0894190813123396,0,0,0,0,0,0,0,0,0,0,0,0.131845104350202,0.0564920495637098,0,0,0,0.0925935136168135,0,0,0,0.0354588317856761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423471897959046,0,0.022917849136746,0,0
X1299.HK.EQUITY,0,0,-0.0476107851805041,0,0,0,0,0,0,0.110367638326738,0,0,0,0,0,0,0,0,0,0,0,0.0368981797213028,0,0,0.13312356981988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136487645102287,0,0.0792049086584822,0.232297677627375,0,0.155188796088958,0,0,0,0,0.238595953486364,0,0
X601628.CH.EQUITY,0.0422177486106514,0,0,0,0,0.0371558998987888,0,0,0,0,0,0,0,0,0,-0.199236073227148,0,0,0,0.262759270788653,0,0,0,0,0,-0.111265451623935,0,0,0,0,0,0,0,0,0.613619927448277,0,0,0.00410437657586852,0,0,0,0,0,0,0,0,0,0,0,0,0.0648480897030991,0
X601988.CH.EQUITY,0,0,0.0527478112403811,0,0.522246520744526,0,0,0,0,0.0529906438238811,0,0,0.16766762823274,0,0,0,0.0581992840041178,0,0.0728066097775475,0,0,0,0,0,0.107178946344095,0,0,0.0305149732758972,0,0.0473292353604479,0,0,0,0,0,0,0.0599609386967887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.169324908481019,0.0682836509089288,0,0,0,0,0,0,-0.106553594011226,0,0,0,0,0,0,0,0,0,-0.0986509723189268,0,0,0,0,0.0654494833779563,0,0.11129915671032,0,0,0,0,0,0.0778303603046265,0,-0.0476629281282967,0,0,0,0,0,0,0.261040910936974,0,0,0.036492806634384,0,0,0.168347673604765,0,0,0.0963668573046568,0
X388.HK.EQUITY,0,0,0,-0.142701172498636,0,0.337389071710459,0,0,0,0,0,0,0,0,-0.0938484631530386,0,0,0,0,0.443001877123594,0,-0.156555916398558,0,0,0,0,0,0,0,0,0.0898837175158523,0,-0.104407157906376,0,0,0,0,0,0.139790503019069,0,0.033122052355995,0,0,0,0,0,0,0.0305420643032713,0,0,0.166925973588024,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0683255339270462,0.228606936916395,0,0,0.0858166026979058,0,0,0,0,0,0,0,0,0,0.158844654611445,0.0339619165482328,0,0.363079269167294,0,0,0,0,0,0.00575916812491082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,-0.266175844200323,0.342674455623662,0,0.0297121264381565,0.12375822041647,0,0,0.313158809690554,0,0,0,0,0,0.336509285258095,0,0,0.207904612080631,0,0,0,0,0,0,0,0.0169344074649116,0,0,0,-0.327980902891187,0,0,0,0,0,0.0978843078159628,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.0832677589914574
X000001.CH.EQUITY,0,0.161145622865857,0,0.0852909846013701,0,0,0,0.23774361378957,0,0,0.370861885510311,0,0,0,0,-0.0419768492530966,0,0,0,0,0,0,0,0,0.166653075535145,0.298323351063264,0,0,0,0,0,0,-0.321403158503048,0,0,0,0,-0.111303354643188,-0.0468491948894604,0,0,-0.00162745384951145,0,0,0,0,0,-0.0522407940260658,0,0,0,-0.0613927718290023
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0112924478199693,0,0,0,0,-0.0286729605381238,0,0,0.174766475535261,0.147189950806338,0,0,0,0,0,0,0,0,0,0,0,0.0519334385783401,0,0.296786747659429,0.0489518883369967,0,0,0.0495673479233805,0,0,-3.46944695195361e-18,0,0,0.350580543186677,0,0,0,0,0.00216806820228092,0,0,0
X601601.CH.EQUITY,0,0.520587444852115,0.019416564422701,0,0,0,0,0.152250009996129,0,0,0,0,0.201144276719559,0,0,0,0,0,0,0,0.152579328119509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580916726128098,0,-0.0632458387846693,0,0,0,0,0,0,0,0,0,0,0,0,0.0115973294732218
X000002.CH.EQUITY,0,-0.0981197056850203,0,0,0,0,0,0,0,-0.137734303482703,0,0.0602530714496947,0,0,0,0,0,0,0,0,0,0,0,0.245436307954429,0,0,-0.0345312903904432,0.14475143176011,0,0,0.427565855143878,-0.0877234900981384,0,0,0,0,0,0,0,0,0,0,0,0.234100556800337,0,0,0,0.0605375193490064,0,0.0278009181887265,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.000921172336574209,0.0478790008693308,0,0,0,0.166530613161022,0,0,0,0,0,0.32508754535721,0,0,0,0,0.0984368893766252,0.033826841001552,0,0,0,0,0,0,0,0,0,0,0,0.113494821543404,0,0.141611601200137,0,0,0,0,0,0,0,0,0,0,0,0,0.0493003300857029,-0.00429380725862397
X600000.CH.EQUITY,0,0,0,0.054160294671604,0,0,0,0,0,0,0,0,0,0,0,0,0.351637218158312,0,0,0,0,0,0.0655818014921475,0.0872829166499386,0,0,0,0,0,0,0.0723839056201267,0,0,0,0,0,0,0,0.103797863282495,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0622721625018418,-0.145701498574938,0,0,0.0661428007240683,0,0,0,0,0.00649250154678191,0,0.677536946143267,-0.0435349908582299,0,-0.151924847249252,0,0,0,0,0,0,0.26332204546263,-0.0725234201486563,0,0,0,0,0,-0.0126570953478505,0,0,0,0,0,0,0,0.214511333799966,0,0,0,0,0,0,0,0.00173134670634842,0,3.46944695195361e-18,0,0,0
X300059.CH.EQUITY,0,0,0,-0.0433997210983277,0,0,0,0,0,0.039190694811267,0,0.0461849306481532,0,0.272694658051577,0.0391678708162501,0,0,0,0.029081654464061,0,0,0,0,0,-0.121773500652375,0,0,-0.0174109805189877,0,0.0232812233241835,0,0,0,0,0,0,0,0,0,0,0.273029011601494,0,0,0.116194703302866,0,0.218234505858318,0,0,0,0.177988975305455,0,0.00480815154107997
X601319.CH.EQUITY,8.67361737988404e-19,0.0660314636581038,0.20039944469981,0,0,0,0,0,0,0,0,0,0,0.242488275834377,0,0,0,0.0578595121530319,0,0,0,0,0,0.0026081625557237,0,0,0,0,0,0,0.028388331643404,0,0,0,0.135091803968258,0.0218953207262462,0,0,0,0,0,0,0,0.0200762709708782,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.00142625150745424,0,0,0,0,0,0,0,0,0,0,0,-0.036278765688363,0,0,0,0,0.116708713245554,0,0,0,0.0753338673234574,0,0,0.0616352119600679,0,0,0,0,0,0,0,0,0,0,0,0.537859499100412,0.099268803393189,0,0.218802265131929,-0.508901646097036,0,-0.0870825927997682,0,0.13060998200764,0,0
X600016.CH.EQUITY,0,0,0.330763114043773,0.0713831520757327,0,0,0,0,0,-0.00321880149848278,0,-0.203429370651875,0,0,0,0,0.483677983114319,0,0,0,0,0,0,0,-0.040600815817463,0,0,0,0,0,0,0,0,0.468204020928759,0,0,0,0,0,0,0,0,0,-0.167954713384818,0,0,0,0,0.0447657904247052,0,0,-0.205468927716274
X601998.CH.EQUITY,0,0,0,0,0.353505441229075,0.269913052822085,0,0.0659419732375799,0,0,-0.146679105517062,0,0,0,0,0.0652218372848849,0,0.206364243028517,0.049145804613143,0,0,0,0,0,0,0,0,0.0782444062251268,0.373539864507877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0881230677562354,0,0,0.0804124008102583,-0.150467975003863,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.0563186806620982,0,0.813569505322694,0.0444289082133709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356259760644782,0.0694723924216556,0.0201994826195287,0,0.111123227030579,0,0,0.0562652935879982,0,0,0,0,0.0864405409190851,0,0,0,0,0,0,0,0,0,0,0,-0.0672725854794416,-0.0509700186622538,0
X002142.CH.EQUITY,0,0,0,0.140850431112695,0,0,0.0926219538276036,0,0,0,0.121959586400758,0,0.0422113191014408,0,0,0,0,0,0,0,0,0,0,0,0.0377150714422858,0,0,0,0,-0.00866806528534767,0,0.109139827734689,0,0,0.218515833901113,0,0.0272118116755426,0,0,0,0,0,0,0,-0.0727059264907021,0,0.0383417206461193,0,0,-0.0928698965114337,0,0.0390351601751812
X2388.HK.EQUITY,0,0,0,0.223672269346944,0,0,0,0,0.179111672530699,0,0,0,0,0,0,0,0,0,0,0,0,0.0883427517870507,0,0,0.275594107366602,0,0,0,0,0.028880994117825,0,-0.0499892176150903,0,0,0,0,0,0,0,0,-0.192447773310492,0,0.0179917390107345,0,0.0785272430435617,0,0,1.73472347597681e-18,0.0269784475980874,0,0,0
X2007.HK.EQUITY,0,0,0,0.0065989390785892,0.0661896074178114,0,0,0,-0.0228628506349927,0,0,0,0,0,0,0.0949994818723101,0,0,0,0,0,0,0,0.132565903915756,0,0,0,0,0,0.116665790619201,0,0,0.197345744578688,0,0,0,0,0,0,0,-0.0769948815049808,0,0,0,0.121873224293792,0,0,0,0,0,0,0
X601818.CH.EQUITY,-0.047897413604001,0.3689759059971,0,0,0,-0.0337476087952047,0,-0.062071225614942,0,-0.0123364253251354,0.301289422873654,0,0,0,0,0,0,0,0,0,0,0,0,0.277398293888513,0,0.153973108366531,-0.118199436034439,0.21192905876751,0,0,0,-0.0643600661244506,0,0,0,0,0,-0.0656525014956425,0,0.121077540920288,-0.0434237304416964,0,0.0255039836790847,0,0,0,0.0355680918066923,0,0,0,0,0
X1109.HK.EQUITY,0,-0.0459213724498515,0,0,0,-0.0224063587917241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235901315098118,0,0,0,0.253106645555232,0.0243870278787154,0,0,0,0,0.0549331230608051,0.188496887971941,0,0,0,0,0.00454877067625978,0,0,0,0,0,0,0,0,0,-0.132800920136099,8.67361737988404e-19,0,0,0.00610837697785521
X600048.CH.EQUITY,0,0,0,0,0,-0.0822897182535565,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.496009526423392,0,0.26510209956125,-0.119646494141628,0,0,0,0,0,0,0,0,0,-0.0899880014606446,0,0,0,0,0,0.161653442190225,0,0,0.218715390618363,0,0,0,0,0,0,0,0,0,0,0.29708106626116,0,0,0.0919571868637189
