,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.109263161506356,0,0.068306497176287,0,0,0,-0.100255454505421,0,0,0,0.482637604238339,0,0,0,-0.0732193055247935,0,0,0,0,0,0,0,0,0,0,0,0,0.060601543836102,0,0,0,6.93889390390723e-18,0,0.0202412780174864,0,0.07763959973739,0,0,0,0,0,0.228739659763676,0,0,0,0,0,0,0,0,-0.0302317412800709
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0
X601939.CH.EQUITY,0.328699419670915,0,0,0.292476012021661,0,0.0892502910773312,0,-0.0475364457966062,0,0,0,0,0,0,0.136765256121705,0.0323144013192712,0,0,0,0,0,0,0,0.0719126885203481,0,0,0,0,0,0,0,-0.0111853420534178,0,0,0,0,-0.108557200938118,0,0,0.333889143181374,0,0,0,6.93889390390723e-18,0,0,-0.0403649203357202,0,0,0.0117977078101527,0,0
X601288.CH.EQUITY,0.475124318530329,0,0.0906967456166844,0,0,0.183009493085107,0,0,0.0303587827327,0,0,0,0,0,0,0,0.0352934983070241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1775519967022,0,0,0,0,0,0,0,0,0.144371779101269,0,0,0.0522758095584185
X5.HK.EQUITY,0,0,0.0608711684228796,0.233638278975487,0,0.127526492409394,0,-0.398750173628157,0,0,0,0,0.107387597929112,0,0,0,0,0,0,0,0.413057215983727,0,0,0,0,0.490692463497073,0,0,0,0,0,0,0,0.100025094600915,0,0,0,0,0,0,0,0,0,0,-0.189715972659779,0,0.119112575014145,0,-0.00517606698101125,-0.000617753203934522,0,-0.00670515052124494
X601988.CH.EQUITY,0.190272917636634,0,0.216661558534935,0,0,0,0,0,0.150367575138526,0,0.0704194800037879,0.187705200154701,0,-0.292367387269888,0,0,0,0,0,0,0,0,0,0.18036096058775,0,0,0,0.092692751042874,0,0,-0.0460721839518546,0,0,0,-8.67361737988404e-19,0,0.0456081993204541,0,0,0,0,0,0,0.0506993203732493,0.0377473547230952,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.108607297765225,-0.0512759627704609,0,0.255987164083694,0,-0.0451057123346752,0.0108241051721375,0,0.346776943951595,0,0.244804872584289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076726799148708,0,0,0.0831214070164814,0,0,0,0.123688778620891,0,0.0386122372548665,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.202804399000177,0.327786617261268,0,0,0.126085676998071,0,0,0,0,0.0258590248219252,0,0,0,0,0,0,0,0.110410820970133,0,0,-0.042797928956255,0,0,0,0,0,0,0.0759036361010799,0,0.0106256282887266,-0.172642963745662,0,0,0,0,-0.025226247361313,-0.058545321421768,0,0,0,0,0,0,0,-0.129161640141329,0,0,0,0,0,0,0.153515283580815
X601658.CH.Equity,0,0,0,-0.00346617412873781,0,0,-0.280061006012785,0,0,0,0,0,0,0,0,-0.0924214256197125,0,0,0,0,0,0,0,0.507069856738503,0,0,0,0.225814649403643,0,0,0.212030956107025,0,0,0,0.0344528581193828,-0.440355366817257,0,0.281443238921473,0,0,0,-0.063229247810122,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.50797297059167
