,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.402322632235502,0,0,0,0.0514770110222199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246639491933588,0,0,0,0,0,0,0,0.186515819787061,0,0,0,0.0374415038814014,0,0.010821973925632,0,0,0,0.0570823918090317,0.0441661320416664,0.263472958259879,-0.0359388132759055,0
X601318.CH.EQUITY,0,0,0,0,0.0628483776748772,0,0,0.0572614505292071,0.12693792706969,0,0.00875348865435807,0,0,0.000230347230133203,0,0,0,0,0.189850281229519,0,0.270909405467376,0,0,0,0,0,0,0.102116175187094,0,0,0,0,0,0,0,0.0685399911841977,0,0,0,0,0,0,0,0,0,0,0,0.0491426034846408,0,0,0,-0.153263157084581
X601939.CH.EQUITY,0,0,0,0.265127078977406,0,0,0,0,0,-0.0326885492010395,0,0,0,0,0,0,0,0,0,0.00964527796653435,0,-0.250368002678181,0,0.714545309918387,0.00102371321937833,0.113907683516495,-0.168832307183279,0.0687082898528102,0,0.0983392843743578,0,0,0,0,-0.0368702048193618,0,0,0,0,0,0,0,-0.0547778310048197,0,0,0,0,0,0,0,0,0.073579294262833
X601288.CH.EQUITY,0.236720445279607,0,0.060655119169896,0,0,0,-0.037734000188963,0.226119396680585,0,0,0,-0.0633162381320812,0,0,0,0.168674623073298,0,0.0827581539203363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194739316540164,0,0,0.0850998003244675,0,0.058226964841391,0
X600036.CH.EQUITY,0,0.194775124800608,0,0,0,0.0391112659296089,0.118825660931984,0.0840669962380442,0,0,0,0,0,0.199180904969729,0.0508294210774067,0,0,0,0,0,0,0,0.0696681702192899,0,0,0,0,0,0.322844385787616,0.0447794626283787,0,0.0110412887079775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0612745898090927,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.163836744292798,0,0,0,0.197856964105654,0,0,0,0,-0.0223124569486967,0,-0.0780373088375895,0,0,0.00203258568028563,0.0937371108823176,0,0,0,0,0.63251114446352,0,0,-0.0349051530317263,0,0.106599411914013,0,0,0,0,0,0,0,0,-0.0435453537267448
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.255385681275896,0,0,0,-0.0361208542866401,0,0,0,0,0,0,0,0,0,0,0.0872907312794769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868392989776644,0.183656294788725,0.10099701277948,0,0,0,0,0,0.0704066886354397,0.119155762520069,0,0.0583861911690544,0
X601988.CH.EQUITY,0.0354012535331392,0,0.0197899992149705,0.208395516914855,0.367072103648724,0,0,0,0,0,0,0,0,0.0179576349497756,0,0.172484847903261,0,0,0,0,0,0,-0.019656290595313,0,0,0,0,0.0876549661894788,0,3.46944695195361e-18,0,0,-0.121261844551688,0,0,0.253038341666981,0,0,0,-0.0903740770176159,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.028360489803974,0,0,0,0,0,0.0437097985712209,0,0,0,0,0,0,0,0,0,0,0.141881179646571,0,0.0124596701840496,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.000394933309719832,0.474195792527228,0,0,0.260805689321414,0,0.194207231726947,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0260482414283578,0,0.0760469890214884,0,0,0,-0.0106462323244283,-0.0703759658606947,0,0,0,0,0,0,0,0,0,0.43199188495152,0,0,0,0,0.277343221684817,0,-0.0313651141498666,0,0,0,0,0,0,0,0,0,0.323435040805482,0,0,0,0.0216721574925359,0.09249198457421,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.0408169408882592,0,0,0,0,0,0,0.131452482084197,0,0,0,0,0,0.163433058548163,0.097106891396746,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.026151517457912,0,0,0,0.0878382393374681,0,0,0,0,0,0,0,-0.0165119516430108,0,-0.0358182747373463,0,0.135131069929344,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.0260899739397961,0,0,0,0,0,0,0,0.073168080488488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161690462096382,0,0.365686978504605,0,0.0103564432229904,0,0,0,0,0.0681912488864067,0,0,0,0,0,0,0,0,0.0992092590590469,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584118227739514,0,0,-0.0589102872729883,0.0797183144444855,0.0307682070481591,0,0,0,0,0,0,0,0,0,0,0,0,0.0122221786967514,0,0.0658838362618152,0,0,0,0,0.184398366395223,0,0,0,0.10523659881285,0,0,-0.169183734696635,0,0,0
X000001.CH.EQUITY,0,0.0688805966152354,0,0.0277173476495551,0.566061919134171,0,0,0,0,0,0,0,0,0,0,0.0589593161682283,0,0,0,0,0,0,0.0458704601059737,0,0,0,0.0404802020570503,-0.285145601370227,0.138157559082812,0,0.0377044029684656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748771745266187,0,0
X000002.CH.EQUITY,0,-0.0264699691743481,0,0,0.230997328001419,-0.267290306468708,0,0,0.185179397634737,0,0,0,0,0,0,-0.10773789866783,0,0,0,0,0,0,0,0,0,0,0,0.313555342757802,-0.133502194302605,-0.321759872106497,0,0.0666723399712984,0,0,0,0.0273416960846105,0,0,0,0,0,0,0.166037811877309,0,-0.0510671894725977,0,0,0,0,0,0.0357947824179321,-0.00430322162006154
X601328.CH.EQUITY,0,0.166519851265284,0,0.0642938084271419,0,0,0,0.0869615914349627,0,0,0,0,0,0,0,0,0,0,0.218319076265153,0,0,0,0,0,0,0.0884963188879204,0,0,0,0,0,0.181325201650584,0,0,0,0,0.0878880705085311,0,0,0,0,0,0,0,0,0,0,0,0,0.0876267270587127,0,0
X601066.CH.EQUITY,0,0,0.00556321038917997,0,0,0,0.0220414856606368,0,0,0,0,0,0.633958005719676,0,0.0738790305446131,-0.0531340779627427,0,0,0,0,-0.0458196634827355,0,0.0443232283440794,0,0,0,0,0,0,0,0,0,0.0330359518511563,0,0,0,0,0,0.117184009315405,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.229647802866509,0,0.14534914563695,0,0.227705753656128,0,0,0,-0.100308644342014,0,0.129064678837063,0,0.238249988826304,0,0,0,0,0,0,0.165321831382281,0,0,0,0,0,0,0,0.0615926118975811,0,0,0,0,0,0,0,0,0.0398718624974521,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361156982318412
X600000.CH.EQUITY,0,0.17416122758066,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0259624502689201,0,0,0,0.405896407820302,0,0,0,0,0,0,0,0.00428879670109924,0,0,0,0,0,0,0.0541539330853816,0.0223038975712108,0,0,0,0.0196960738906265,0,0,0,0,0.0432803161615523,0,0,0.0513819031103766,0,0,0.0210716773213501,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0708093403622991,-0.170804044741643,0.0576510793048065,0.0117060852375721,0,0,0,0,0,-0.0113218322338895,0,0,0,0,0,0,0,0.073801734918238,0,0,0.0166619759495597,0,-0.00590472847268271,0,4.33680868994202e-19,0.00841967850903401,0,0,0,0,0,0.151713704849807,0,0,0.22637631560116,0.414902839537447,0,0,-0.634134400426532,0.0847914561081618,0,0,0,0,0,0.138365201751354,0
X601319.CH.EQUITY,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.339045745077673,0,0.155492187569613,0,0.0881053531837142,0,0,0,0,0,0,0,0,0,-0.023367804379629,0,0,0,0.218075486584727,0,0,0,0,0,0.118647406759354,0,0,-0.0340493531820876,0,0,0,0,0,0,-0.0446277153519597,-0.0568066017842236,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0774350593380522,0,0,0,0,0,0,0,0,0,-0.0350247056055481,0,0,0,0,0,0,-0.0586478154168295,0,0,0,0,-0.0285651035649443,0,0.635427113557946,0,-0.0289396851447465,0,0,0.0848598776968367,0,0,0.00935916988226483,0,0.105681281529068,0,0,0,0,0,0,0.0332100763140954,0
X1109.HK.EQUITY,0,0,0,0,0,0.0917613515945669,0,0,0,0.151081495490467,0,0,0,0.0654248168783449,0,0,0,0,0,0.0348407285031799,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0134450809620246,0,0.102147664890983,0,0,0,0.101204187990453,0,0,0,0,0.124826851079238,0,0,0,0,0,-0.0399832448719559,-0.0297317962359449,0.251221367351704,0,0,0
X601998.CH.EQUITY,0,0,0,0.18390227717629,0,0,0,0,0,0,0,0,0,0,0,0.228090511185027,0.215114571528559,0,8.67361737988404e-19,0,0,0,0,0,0,0.117650727353047,0,0,0,0,0,0,0,0.0311640980242424,0,0,0,0,0,0.021282781085107,0,0.138425803727617,0,0,0,0,0.149728286743138,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,-0.0170061853488096,0,0.0645538362868594,0,0.18976794958864,0.0835012241632012,0.0285719368861143,0,-0.271683992103012,0,0,0,0,0.204979178649283,0,0,0,0,0,0,0,0,0,0,0,0,0.234144134418076,0,0,0,0,0.144819992877294,0,-0.170845863451983,0,0,0.104976219874684,0,0.224969380310529,0,0,-3.46944695195361e-18,0,1.38777878078145e-17,-0.0665818856977328,0,0,-0.0036743941308899
X600016.CH.EQUITY,0,0,0.194286127780672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681514362288539,0.125033917427377,0.015259995284722,0,0,0.0903792780852509,0,0.732665006185512,0,0,0,0.0344412877484329,0,0,0,-0.377751656104676,0,0,0,0.405526405737982,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0.122442341480952,0,0,0,8.67361737988404e-19,0.250583104205442,0,-0.214363294636931,0,0,0.0524021488409049,0,0,0,0,0,0,0,0,0,0,0.606045415142506,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0932051074041872,0,0,0,0,-0.0621890588201156,0,0,0,0,-0.00975995454064929,0,0,0,0,-0.0343229030607367,0
