,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.318919326592359,0.0687234151219103,0.0831565725058376,0,0,0,0,0,0,0.185576804023641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10606911900359,0.016788202242769,0,0,0,0,0,0,0,0,0,0,0,0,0.0322523856588484,0,0,0,0,0,0,0.139792261457637,0
X601939.CH.EQUITY,0.458105655671236,0,0,0.151442992637171,0,0,0,0,0,0,0.112370593716798,0,0,0.029725198836979,-0.110089170481385,0,0,0,0,0,0,0,0,0,0,0.189833417565724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768166165407681,0.089712350794378,-0.0058282926734953,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295759148920012,0.0947782065121482,0,0,0.17534966987924,0,0,0,0,0,0,0,0,0.189289015786207,0,0,0,0,0,0,0,0.0473685961313164,0,0,0,0,0,0,0,0,0,0,0,0.123171600235214,0,0,0,0,0,0,0,0,0.000555630020540046,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.459640160383462,0,0,0,0,0,0.233756386857488,0,0,0,0,0,0.290089874626288,0,0.122228133032549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.530044519788455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212834608807402
X600036.CH.EQUITY,0,0.0582084876232477,0,0,0,0,0,0,0,0,0,0.192224236707511,0,0,0,0,0,0,0,0.28196606127397,0,0.00996715979219407,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.278351918406277,0,0,0,0,0,0,0,0,0.0691384102999446,0.0482326094839806,0,0.0176785327636701,0,0,0,0.100114170169917,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.131262894649175,0,0,0,0.0654160117032795,0,0,0.321152835073411,0.0656667163629417,0,0.075849981029421,0.0315319282453427,0,0,0,0,0.0184039964832103,0,0,0,0,0,0.079592194855565,0,0,0,0,0,0.153891451912238,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.14937020751826,-0.0431262253872979
X601658.CH.Equity,0,0,0,0,0.301778759012618,0,0,0,0,0,0,0,0,0.238289752518728,0,0,0,0,0,0,0.226746585986809,0,0,0,0,0,0,0,0.0711416211717758,0,0,0,0,0,0,0,0.00587322289112357,0.112647946642995,0,0,0,0,0,0,0,0,0,0,0,0.230676016550192,0,0
