,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.0193132787007087,0,0.164870164970628,0,0,0.11045773400526,0,0.24617208456243,0,0,0,0,0,0.18995745440188,0,0,0,0,0,0,0,0,0,0,0,0,0.0424185001666168,0,0.137883550382072,0,0,0,0,0,0,0.0288753247572807,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0491293681952236,0,0.00615069394081334,0,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0,0
X601939.CH.EQUITY,0.26921290043194,0,0,0,0,0,0,0,0,0,0,0,0,0.413718710983158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191905070347901,0,0,0.108131435860439,0,0,0.00678509337352201,0,0,0,0,0.00385883358375666,0,0,0,0,0
X601288.CH.EQUITY,0.352848869266,0,0,0,0,0.4990758984629,0.00599841197154496,0,0,0,0,0.0101451856846603,0,0,0.0388215276602629,0,0,0,0,0,0,-0.0328355599638459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195044191701248,0,0,0,0,0.0900988797749306,0,0,0.00900525386034014,0,0
X5.HK.EQUITY,0,0,-0.0463751584771671,0,0,0,0,0,0,0,0,0,0.277351455982431,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.452568037950428,0,0,0,0,0.0558324286968463,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0.15353553101189,0,0,0,0,0,0,0,0,0,0,0,-0.286494020208591,0.162884255882427,-0.0691064953037274
X601988.CH.EQUITY,0,0.0659396020624627,0,0,0,0,0,0,0.0804582413968453,0,0,0,0,0.0117645286978699,0,0,0,0.219533831464682,0.12763858476656,0,0,0,0,0.298465684711048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138613134681762,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0818993285446638,0,0,0,0.282130709649048,0,0,0,0,0.190722156427792,0,0,0,0,0,0,0,0,0,0,0.0643405665048558,0,0.177037210821405,0,0.124811199945691,0,0,0,0.0061248299535297,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0643115046550387,0,0.0169845352495211
X1299.HK.EQUITY,0,0,0,0,0,0,0.138193038219463,0,0,0,0,0,0,0,0.375931855243397,0,0,0,0.178679448907422,0.22534179578007,0,0,0,0,0,0.0107662938265961,0,0,0.278206782834524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497791231618824,0,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.480762650062094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10290063498311,-0.0496674884881544,0,0,0,0,0,0,0,0,-0.586628113106472,0.502866122992056,0,0,0,0,-0.129528859710897,1.01853344324614,0,-1.38777878078145e-17,0,-0.327085260182142
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719088792358754,0,0,0,0,0,0,0,0,0,0.1383232270207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631688786236732,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.344977166441993,0,0,0,0,0,0,0,0,0,0,0,0.00280233660092124,0,0,0,0,0,0.0728855819633055,0.060386355358073,0,0,0,0.44422409367687,0,0,0,0,0,0,0,0,0,0,0,0.0822475860785722,0,0,0.0884928375668128,0,-0.166752188531297,0,0,0.0798029913058998,0,0.105157155056895
X000002.CH.EQUITY,0,0,0,0.126567235341313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323582192080704,0,0,0,0.568431688835752,0,0,0,0,0.0174933116385497,0,0,0.0968261356964853,0,0,0,-0.0668834093201479,0,0,0,0,0,0,0,0.0353457231384886,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.347108616404824,0.00797399561721704,0,0,0,0,0.171269307808124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300991342060231,0,0,0,0,0.0967331045345225,0.0755100891085678,0,0.178991098584305,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0416771666749796,0,0,0,0.0921497807460686,0.0281450912356307,0,0,0,0,0,0,0.122365236398748,0,0,0,0,0,0.0557638533873648,0.355899521954344,0,0,0,0.0210046736961669,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0950341045108565,0,0,0,0,0,0,0.0462134295284793,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0867801446292474,0,0,0,0,0,-0.121325850534942,0,0,0,0,0,0,0,0,0.0906321908212778,0,0,0,0.129173298691207,0,0,0,0,0,0,0,0.00790819472558277,0.00595713041064606,0,0.274717012415219,0,0,0,0.0364867821701592,0,0,0,0,0,0.176051314265352,0,0,0,0,0.165071240168779,0,0,0
X000001.CH.EQUITY,0,0.0327433053853595,0.00901398007125746,0,0,0.0214230092585226,0.0643286508197229,0,0,0,0,0.244720825845303,0,0,0.0979426437135654,0,0,0,0,0,0.102437134263795,0,0,0,0.194708071998387,0,0,0,0,0,0,0,0,0,0,0.190122664779476,0,0,0,0,0,0,0.0175767300831027,0,1.38777878078145e-17,0,0,1.73472347597681e-18,0.0820897370699899,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.145528727565981,0.241113617406156,0,0,0.328778982205777,0,0,0.0729755272480173,0,0,0,0,0,0,0,0,0,0,0,0.0263654372681779,0,0,0,0,0,0,0,0,0,0,0,0.232746975824295,0.0173364732527453,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.126462359665456,0,0,0,0,0,0,0.0253514646078667,0.0417579134109392,0,0,0,0,0,0,0.583532126805164,0,0,0,0,0.0598635417097196,0,0,0,-6.93889390390723e-18,0,0,0,-0.126846012431477,0,0.0307124947310357,0,0,0,0,0,0.160617914722966,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0362730685115666,0,0,0,0,0.17178193729185,0,0.0491480324108904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674322407121906,0,0,0.0434908723758758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212758273120058,0,0,-0.0353898884432232,0,0,0,0,0,0,0,0.202432014144556,0,0,0,0,0,0,0,-0.0792843001611408,0,0,0.042109795478782,0,0.565383562356468,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117616570500916,0,0,0,0,0,0,0,0,0.152924056457204,0,0.523393720937946,0,0.0466693749607578,0,0,0,0,0,-1.38777878078145e-17,0.0216672115115807,6.93889390390723e-18,0.141467416244899,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0704597161492068,0,0,0,0,0,0,0.101829013394162,0,0,6.93889390390723e-18,0.0747865586940834,0.0940688959053661,0,0,0.249418784873317,0,0,0,0,0,0,0.122744548529756,0,0,0,0,0,0.0454420047568837,0,0.0683429129420023,0,0,0,0,0,0,0,0,0,0.13449455573276,0,0,0,0,0,0.00821678734825555,0,0
X600016.CH.EQUITY,0,0,0.0015903697717474,0,0,0,0,0,0,0,0.484868607752004,0,0,0,0,0,0,0,0,0.076890165916165,0,0,0,0,0.129644901694963,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.2704352888835,0,0,0,0,0,0,0.0384389623286689,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0488298518053753,0,0,0,0,-0.0494790787148682,0,0,0,0.0931305295103764,0,0,0.0938733271933397,0,0,0,0,0,-0.164072338100436,0,0,0,0.237093753047694,0,0,0,0,0,0.118340598866701,-0.0891473964683917,0,0,0,0,-0.00201756770714243,0,0,0.189537108287961,0,0.193966615927233,0,0,-0.0388195020931328,0,0,0,0.289885016606306,0,-1.73472347597681e-18,0,0
X267.HK.EQUITY,0,-3.46944695195361e-18,0,0,0,0.000371927643084364,0.0829022125431303,0,0.0516553363645757,0,0,0.0450053886616871,0,0,0,0,0,0,0,0.167640951939488,0,0,0.126118142335841,0,0,0,0,0,0.115837929315557,0,0,0.0827130958658092,0,0,0,0,0,0.242944484588227,0,0.0684908372932662,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.261467318413661,0,0,0,0,0,0,0,0.159454249302894,0,0,0,0,0,0,0,0,0,0,0.60160979250544,0,0.0684758045827198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0.169903632936051,0,0,0.0229341184726641,0.0545479522116082,-0.0577866894995519,0,0,0.0555803482712763,0,0,0,0,0,0,0,0,0.36814240601139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194580370707484,0,0,0.332650891803245,0,0,0,0,-0.278921955374332,0
X2007.HK.EQUITY,0,0,0,0,0.13717543176778,0.0969654579565583,0,0,0,0.0150284053351343,0,0,0,0,0,0,0,0,0,0.10504800275967,0,0,0.00884968242656264,0,0,0.0791344384374043,0.218010173165368,0,0,0.0839758168919091,0,0,0,0,0,0,0,0,0.0912548013171318,0,0,0.0677914486269293,0,0.109245528537427,0,0,0,0,0,0,0.0298077168611064,0
X601818.CH.EQUITY,0,0,0.381214558179149,0,0,0,0,0,0,0,0,0.0365788954715688,0,0,0,0,0.110845258032317,0,0,0,0,-0.0424329151268841,0,0,0.057562963574679,0,0,0,0,0,0,0,0,0,0,0.0190101417439522,0,0,0,0,0,0,0,0,0,0,0,0.282519862852823,0,0,0,0.0486411502414104
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.25850287349736,0,0,0.0648474981899199,0,0,0,0.171351457035084,0,0,0,0,0,-0.0874947325366889,0.0208485461686781,0,0,0,0,0,0,0,0,0,0,0,0.111283703720915,0.0196605984633256,0,0.237142648030553,0,0,0,0,0.0776071115868564,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.0930580109433896,0,0,0,0,0,0.142889779348102,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635494532537874,0.0808972442840001,0,0,0,0.188204102567136,0,0.182157332012302,0,0,0,0.126105830255823,0,0,0.121372434375707,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.00803386742242729,0,0,0,0,0.037100210004236,0,0,0,0,0.00428426282391374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234549251986408,0,0,0,0.314968365932447,0.0147246456072539,0,0,0,0,0,0.0732847386887284,0.128739966947445,0,0.106356456880403,0,0,0,0.00429548288094304,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.051246973010106,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0785949119377967,0.126766824833382,0.00741154310445608,0,0,0.133792146939633,0,0,0,0,0,0,0,0,0.482732481731307,0,0,0,0,0,0,0,0,0,0.0282745349271258,0,0.0601140550650816,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00721760934135941,0,0,0,0,0,0,0,0,0,0,0,0.113373313014651,0,0.242882799816554,0,0,0,0,0,0,0,0,0,0.0728559889878066,0,0,0.0334985042273733,0,0,0,0,0,0.190047557592281,0,0.149298348587961,0,0,0,0.20575468106449,0,0,0
X002142.CH.EQUITY,0,0.23337376681891,0,0,0,0,0.493658349018672,0,0,0.149681937129522,0,0,0,0,0,0,0.200920430792649,0.0383655449913547,0,0,0,0,0,0,-0.107944833950622,0,0,0,0,0,0,0.0284188397604631,0,0,0,0,0,0,0,-0.236943677308265,0.337089780974518,0,-0.0479591164065121,0,0,-0.218744403596212,0,0,0,-0.0110801565964096,-0.103794270398057,0
X600837.CH.EQUITY,0,0,0.00537679366368642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285424737884974,0,0.010433376169328,0,0,0,0.0674979286264833,0.128681788801686,0,0,0.0122441743205068,0,0.0238539974174923,0.206502337381846,0,0,0.245488969066631,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0748690383767834,0,0,-0.0139921708416378,0,0.138984225672891,0,0,0,0.307402518926788,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0635523132992545,0,0,0,0,0,0,-0.0973398648782484,0,0,0,0,0.48867998209209,0,0,0,0,0,0.0505596790266472,0.0611599244075452,-0.0163500016874503
