,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.418669880859803,0,0,0,0.0542236448266387,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0127400080434166,0,0,0,0,0,0,0,0,0,0,-0.012624699205551,0,0,0,0,0,0,0,0.231404051979748,0,0,0,0,0,0,0,0,0,0.0103477771138727,0.0304237894249796,0.239436658769586,-0.0181765515306279,0
X601318.CH.EQUITY,0,0,0,0,0.0628483776748772,0,0,0.0572614505292071,0.12693792706969,0,0.00875348865435807,0,0,0.000230347230133203,0,0,0,0,0.189850281229519,0,0.270909405467376,0,0,0,0,0,0,0.102116175187094,0,0,0,0,0,0,0,0.0685399911841977,0,0,0,0,0,0,0,0,0,0,0,0.0491426034846408,0,0,0,-0.153263157084581
X601939.CH.EQUITY,0,0,0,0.2651277590157,0,0,0,0,0,-0.032688751419226,0,0,0,0,0,0,0,0,0,0.00964394659993436,0,-0.250372232415139,0,0.714543930200397,0.00102499957608665,0.11390532033783,-0.168835359680629,0.0687083009080951,0,0.0983412753388522,0,0,0,0,-0.0368653848037475,0,0,0,0,0,0,0,-0.0547759805718472,0,0,0,0,0,0,0,0,0.0735781231902707
X601288.CH.EQUITY,0.236743248651584,0,0.0606701358251376,0,0,0,-0.0377377405998891,0.226106726346176,0,0,0,-0.063310603243515,0,0,0,0.168668468710948,0,0.0827240425453299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194746372912362,0,0,0.0850949323034808,0,0.0582245061998956,0
X600036.CH.EQUITY,0,0.194775124800608,0,0,0,0.0391112659296089,0.118825660931984,0.0840669962380442,0,0,0,0,0,0.199180904969729,0.0508294210774067,0,0,0,0,0,0,0,0.0696681702192899,0,0,0,0,0,0.322844385787616,0.0447794626283787,0,0.0110412887079775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0612745898090927,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.163836744292798,0,0,0,0.197856964105654,0,0,0,0,-0.0223124569486967,0,-0.0780373088375895,0,0,0.00203258568028563,0.0937371108823176,0,0,0,0,0.63251114446352,0,0,-0.0349051530317263,0,0.106599411914013,0,0,0,0,0,0,0,0,-0.0435453537267448
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.255402844671855,0,0,0,-0.0361013213468295,0,0,0,0,0,0,0,0,0,0,0.087312156594874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868071783198092,0.183642831153098,0.100975558716609,0,-3.46944695195361e-18,0,0,0,0.0704042930349742,0.119152042649731,0,0.0583838327031762,0
X601988.CH.EQUITY,0.0353197370942924,0,0.0198142861997623,0.208427231175178,0.367071809869144,0,0,0,0,0,0,0,0,0.0179621556053582,0,0.172507818527308,0,0,0,0,0,0,-0.0196580927505637,0,0,0,0,0.0876514996932427,0,0,0,0,-0.121250425860353,0,0,0.25303692506697,0,0,0,-0.0903599723323403,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.028360399789754,0,0,0,0,0,0.0437164232753901,0,0,0,0,0,0,0,0,0,0,0.141874360790103,0,0.0124523954396679,0,0,0,0,0,0,0,0,0,0,0,-0.000395692736596237,0.474209791138704,0,0,0.260796134918046,0,0.194208343346328,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0260356880833434,0,0.076059430052747,0,0,0,-0.0105990436452337,-0.070502167241103,0,0,0,0,0,0,0,0,0,0.431977821061985,0,0,0,0,0.277366939356009,0,-0.0313451720535258,0,0,0,0,0,0,0,0,0,0.323352417118274,0,0,0,0.021649900061351,0.0925488332610192,0,0,0,0,0,0,0,0
