,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.109257695461139,0,0.068311076055879,0,0,0,-0.100243384502414,0,0,0,0.482619074491234,0,0,0,-0.0732374784169009,0,0,0,0,0,0,0,0,0,0,0,0,0.0606172933172889,0,0,0,-6.93889390390723e-18,0,0.0202468095685565,0,0.0776380362076103,0,0,0,0,0,0.228740729758961,0,0,0,0,0,0,0,0,-0.0302379108870397
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0
X601939.CH.EQUITY,0.328695992861703,0,0,0.292477878967462,0,0.0892448461649041,0,-0.0475353961004737,0,0,0,0,0,0,0.136765087919816,0.0323104094091591,0,0,0,0,0,0,0,0.0719172351463382,0,0,0,0,0,0,0,-0.0111863695842103,0,0,0,0,-0.108554094891372,0,0,0.3338900666368,0,0,0,0,0,0,-0.0403612838740868,0,0,0.0117978870269504,0,0
X601288.CH.EQUITY,0.475097086891348,0,0.0907057614425724,0,0,0.183017728095649,0,0,0.0303575076312769,0,0,0,0,0,0,0,0.0352950238315798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177559591627775,0,0,0,0,0,0,0,0,0.144361194476558,0,0,0.0522675065991623
X5.HK.EQUITY,0,0,0.0608733139708467,0.233634714260097,0,0.127530340704705,0,-0.398755317272004,0,0,0,0,0.107386676186926,0,0,0,0,0,0,0,0.413057279834196,0,0,0,0,0.49069856424767,0,0,0,0,0,0,0,0.100026846503836,0,0,0,0,0,0,0,0,0,0,-0.18972697501755,0,0.119108402823975,0,-0.00517042487801929,-0.000616226755940069,0,-0.00670645919825114
X601988.CH.EQUITY,0.190253471275507,0,0.216686479946066,-6.93889390390723e-18,0,0,0,0,0.150361290451172,0,0.0704072055863558,0.187686235996879,0,-0.292362961562339,0,0,0,0,0,0,0,0,0,0.180367308290552,0,0,0,0.0926803738559315,0,0,-0.0460623959118058,0,0,0,0,0,0.0456304852653409,0,0,0,0,0,0,0.0507190810515621,0.0377504108739568,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.10861158503487,-0.0512833553565972,0,0.255990135674125,0,-0.0451084292523577,0.0108243290356198,0,0.346789442153125,0,0.244801027136172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767243972856166,0,0,0.0831199905995147,0,0,0,0.123685873599138,0,0.0386169219209282,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.202804399000177,0.327786617261268,0,0,0.126085676998071,0,0,0,0,0.0258590248219252,0,0,0,0,0,0,0,0.110410820970133,0,0,-0.042797928956255,0,0,0,0,0,0,0.0759036361010799,0,0.0106256282887266,-0.172642963745662,0,0,0,0,-0.025226247361313,-0.058545321421768,0,0,0,0,0,0,0,-0.129161640141329,0,0,0,0,0,0,0.153515283580815
X601658.CH.Equity,0,0,0,-0.00346821992968526,0,0,-0.280059565056425,0,0,0,0,0,0,0,0,-0.0924214700147729,0,0,0,0,0,0,0,0.507069956722824,0,0,0,0.225813491446513,0,0,0.212032815516073,0,0,0,0.0344517284787639,-0.440355358447067,0,0.281443558850277,0,0,0,-0.0632280405200888,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.507971445785524
