,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.209811351360791,0,0.202220679314179,0,0,-0.0692489582424619,0,0,0,0,0,0,0,0,0.11386846538417,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0637395998102855,0,0,0,0.0402236470466907,0,0,0,0,0,0,0,0,0.277624813225742,0,0,-0.0683787430442285,0
X601318.CH.EQUITY,0,0,0,0,0,0.103697445215193,0,0.0317065010230015,0.0763782833175697,0,0.0672607733842118,0,0,0.10055523419144,0,0,0.0497672190040237,0,0,0.457571067540004,0,0,0,0,0,0,0,0,0.0815927960304847,0,0.0986162346631889,0,0,0,0,0,0.0556087270951361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179953359648963
X601939.CH.EQUITY,0,0,0,0,0.287913842714143,0,0.20991601865769,0,0,0,0.135984076963416,0,-0.145381842038072,0,0.0206620396414874,0,0,0,0,0,0.0996929441039551,0,0.48717335201412,0,0,6.93889390390723e-18,0,-0.0662843069281847,0,0,0,0,0,0,0,0,-0.0440366495132239,0,0,0,-0.0129809892024861,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0762323258517333,0,0,0,0,0,0,0,0,0,0,0.196947931658811,0,0,0,0,0,0,0,0.132421157827255,0,0,-0.176001613778744,0.122283204034583,0,0,0,0,0.352474757317293,0.262995382300681,0,0,0,0,0,0,0,0,0,0,0.0726524601116693,0,0,0,0,0,-0.116948556925355
X601288.CH.EQUITY,0.088772487388197,0,0.0385798447686176,0,0,0,0,0,0,0.0379241998859883,0,0,0,0,0,0.550386394926159,0,0,0,0,0.0748754490595054,0,0.157576882616713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108645258451195,0,0,0,0,0,-0.0440650808776121,0,0.0415983019453834,0,0,-0.0111723618104193,0,0,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.200255643022908,0,0,0.208560061023786,0.311915480801089,0,0,0,0,0,0,0,0,0,0.1634484694733,0,0,0,0,0.175066905019809,0,0,-0.0296017112650551,0,0,0,0,0,0,0.0851818318647157,0,0,0,0,0,0,0,0,0,0,0,0,-0.153354796609967,0,0,0,0,0,0,-0.0351696718781121,0
X1299.HK.EQUITY,0,0,0,0,-0.164605294353517,0.034706829167302,0,0,0,0.376788994606758,0,0,0,0,0,0,0,0.111047904966392,0,0,-0.0482464763100829,0,0,0.147986210514739,0,0,0.338978157092129,0,0.0689247915746082,0,0,0,0,0,0,0,0.0239752352290574,0.0212902212428656,0,0,0,0.0782285457020088,0,0,0,0,0,0,1.38777878078145e-17,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623261137855225,0,0,0,0,0,0,-0.153043220557807,0,0,0.0273908613268555,1.73472347597681e-18,0.01614420749728,0,0,0,0,0.124454039105335,0.448623077907538,0,0,0,0.134130026196998,0,0,0,3.46944695195361e-18,0,0,0,-0.175572673271571,0,0.257744402090407,0,0.232520352588003,0,0,0,0,0.174171722103256,0,0,0
X388.HK.EQUITY,0,0.0475950538692516,0,0,0,0,0,0,0,0,0,0,0,0.133592347807076,0,0,0,0,0,0,0,0,0,0.0485289233883613,0,0,0,0,0,0,0,0.369327039999761,0,0.093934674781418,0,0,0.104872725791301,0,0.234929563240287,0,0,0.0320932997127899,-0.248448490657467,0,0,0.332596507302705,0,0,0,0,0.0200973675295725,0
X601658.CH.Equity,0.0905894657565509,0.0764938145189244,0,0,0,0,0,0.111481017882445,0,0,0,0,0,0.0878145634783698,0,0.291693291925938,0,0,0.0514084110983158,0,0,0,0.0362224704367397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714406366522349,0,0,0,0,-0.116329016437624,0,0,0.000101975173564472,0.199750066254274,0.0386078615987343,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569791237111318,0,0,0,0,0,0,0,0,0,0.0382255602491273,0,0,0,0,0,0.323838572307065,0,0,0,0.0299105267768804,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0604061805116523,0,0.19530644567968,0,0.204829220085408,0.0614321179479238,0,0,0.0216667156310034,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172517945794894,0,0.474560371391539,0,0.0829478681543662,-0.0722668169120191,0,0,0,0.0797028885205778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165378223075509,0,0,0.0667652386143285,0,0,0,-0.0236981615257974,0,0,0,0.181090654762804,0,0.0221192540261915
X000001.CH.EQUITY,0,0,0.0420951328310327,0,0,0.552020990049834,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247482293864394,0,0.25274704312193,0.0522647378662209,0.0587970730606562,0,0,-0.250772409150718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,-0.0267676093016627,-1.73472347597681e-18,-0.414488788047231,0,0,0,0,0.137501689715777,0,0,0.0644820152624134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23997869635248,-0.0822167829967381,0,0,0,0.288433091209927,0,0,0,0,0,0.0741015971211428,0,-0.0309261589106136,0,0,0,0,0,0,0.0198728845593354,0
X601328.CH.EQUITY,0,0,0.0350141322837887,0,0,0.00578049394129183,0.113169460003116,0,0,0.0525374464542784,0.164708165388359,0,0,0.0193843925972468,0,0,0.138216519837777,0,0.119394343370129,0,0,0,0,0,0,0,0,0,0.0349427602665789,0,0,0,0.235324412041218,0,0,0,0.0661792454422524,0,0,0,0,0,0,0,0,0,0,0.0100443197649849,0,0.0295090069760602,0,0
X601601.CH.EQUITY,0,0.436880880309757,0,0.121795035671812,0,0,0,-0.0328413515364087,0,0,0,0.128847419159603,0,0,0,0,0,0,0,0.265332860178551,0,0,0,0,0,0,0,0,0,0,-0.144558581509995,0,0,0,0.188315842538781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000877305856154558
X601066.CH.EQUITY,0,0,0.0106664391546176,0,0,0,0,0.0192256070021949,0,0,0,0,0.759804297915529,0,0.110268133676818,0,-0.000514941962259107,0,0,-0.178178827103296,0,0,0,0.0964599405369898,0,0,0,-0.00742635821711066,0,0,0,0,0,0,0,0,0,0,0.119448913004332,0,0,0,0,0,0.0345284259849456,0,0,0,-0.0215943869935973,0,-0.0707331367397163,0
X600000.CH.EQUITY,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.394260522695723,0,0,0,0,0.298356758927681,0,0,0,0,0.119501074514354,0,0,-0.057700005694312,0,-0.17924592305202,0,0,0,0,0,0.0184125468511903,0,0,-0.00969761356440425,0,0,0,0,0,0,0,0.573153699285495,0,0,0,0,0,0.269549285258506,0,0,0
