,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0524688663635321,0.107498806207254,0,0,0,0,0,0,0,0.384567601198774,0,-0.182935697896304,0,0,0,0,0,-0.0512265512365417,0,0,0,0,0,0,0,0,0,0.638695852437846,0,0,0,0,-0.0127872459209645,0,0,0,0,-0.0108429843481937,-0.0411796865046297
X601318.CH.EQUITY,0,0,0,0,0,0,0.215355446938233,0.0499353855156312,0.204373424525553,0,0,0,0,0,0,0,0.108989972183221,0,0.1414437734353,0.069743878140504,0.0413698866575221,0,0,0,0,0,0,0.0220074965127994,0,0,0,0,0,0.0726304925462569,0,0,0,0,0.0589779046537514,0,0.130421887923264,0.0307810753042814,0,0,0.0837796255039548,0,0,0,0,0
X601939.CH.EQUITY,0.369740032031446,0,0,0,-0.0651217721431592,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0404492210490995,0,0,0,0.0502613587836456,0,0,0,0,0.148099682719609,0,0,0,-0.377998246378293,0,0,0,0,0,-0.00214193613395447,0,-0.0583280226942759,0,0,0,0,-1.73472347597681e-18,0.664660061655488,0,0,0,-0.0354275776986941,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.182617131856183,0,0,0,0.00372459106048272,0,0.431539560888772,0,0,0.34376266283467,-0.100481078545353,0,0,0,0,0,-0.149488566508165,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0295083228642721,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.146974584032849,0,0.213110729230843,0,0,0.113427415761284,0,-0.00367931872485667,0.214578407602628,0,0,0,0.073879003717185,0,0,0,0,0,0,0,0,0.0216335496527871,-0.168529709558701,0,0,0,0,0,0,0,0,0,0.129650186274155,0.0970959761443737,0,0,0,0,0,0,-0.0966301396484657,0,0,0.154727567250676,0
X601988.CH.EQUITY,0,0,0,-0.033668084745348,0.366348835130233,0,0,0,0,0,0,0,0,0.0546300630759556,0.0284597711058164,0,0,0.0904734374779148,0,0,-0.145471833864327,0,0,0,0.243078498192328,0,0,0,0,0,0,-0.357917719595424,0,0,0,0,0,0,0,0,0,0,0,0,0.0190922968047792,0.102840266137053,0,0,0,0
X600036.CH.EQUITY,0,0.268807386496286,-0.0797147996621459,0,0,0,0,0,0,0.384754517451808,0,0.0627178604948687,0,0,0.0715110030316619,0,0,0,0,0,0.287447994505389,0,0,0,0,0,0,0,0.14816508512368,0,0,0,0,-0.146880482342248,0,0,-0.157429926127899,0,-0.0212557277444577,0,0,0,0,0.280179124706416,0,-0.0617458117368801,0,0,0,0
X1299.HK.EQUITY,0,0.0948456642496124,0.00454564345709934,0,0.366116549392909,0,0,0,0,0,0,0,0,0,0,0,0,0.0501092058631196,0.0773252815265759,0,0,0,0,0,0,0,0.1475170093091,0.0291186142192368,-0.104054872507387,0.0466217635020708,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178183572855536,-0.116981684872041,0,0,0.130964901755189,-0.0110504204828603,0
X601628.CH.EQUITY,0,0.0844949250926263,0.0279068232501288,0.0798576235797407,0,0,0,0,0,0,0,-0.0690904905349463,0,0,-0.00306978972471428,0,0.325284205316786,0,0,0.0248819154757478,0,0,0,0,0.10865446998837,0,0,0,0,0,0,0,0,0,0.196733891082882,0.0514057211249096,0,0,0,0,0,0.204760787153972,0,0,0.0869650181602892,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.694429943612807,0,0,0,0,0,0,0,0,0.0883389817614973,0,0.0233954624234475,0,0,0.180523377144309,0,0,0,0,0,0.119426342596396,0,0,0,0,0,0,0,0,0,0,-0.0808904775383683,0,3.46944695195361e-18,0,0.0290335635164831,0,0,0,-0.237981987180927,0,0,0,0
X601166.CH.EQUITY,0.115442325412683,0,0,0.236239635339272,0,0,0,0,0.00397885717220235,0,0,0.347999665031677,0,0,0,0,0,0,0.0759259590267914,0.0301506822751305,0,0,0,0,0,0,0,0,0,0,0,0.0101961764198837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.129325717158813,0.746058692907011,0,0,0,0,0,0,0,0,0.161177152793441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167321505682484,0,-0.156409905955032,0,0,0,0,0,0,0,-0.0103143514869682,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.00897698188448767,0,0,0,-0.028120032675426,0,0,0,0,-0.226629262898898,0,0,0,0.00416786903945318,0,0,0,0,0.0232044417103048,0,0,0,0,-0.0374195483020335,0,0,0.322961214540722,0,0,0,0,0,0,0.410515740961637,0,-0.0518767626147103,0.116705154057802,0,0,-0.0893057095492632,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244678921029122,0.0951036541671269,0,0,0,0,0,0,0,0,0.191409545185348,0,0,0,0,0,0,0.232922415369778,0.315327528701921,0,0,0,0,0,0,0,0,0,0.182155232614043,0.13264109133628,0,0,0,0,0
X11.HK.EQUITY,0,0,0.100941074510983,0,0,0.0763353041952353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251010172420992,0,0,0,0,0,0,0.48985653681026,0.0475318864060042,0,0,0,0,0,0.010298137344323,-0.0827264398658439,0,0,0.241821746388221,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0399332689541547,0,0,0,0,0.055009797576142,0,-0.0792570278262146,0,0,0,0,0,0,0,0,0,0,0,0,0.152651319623084,0,0.22261292978751,0.120396383571783,0,0,-0.196152381097312,0,0.449987999390658,0,0,0,0,0,0,0,0,0,0.254471706842071,-0.232407282866235,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.134045817808496,0,0.252666111028681,0,0,0,0.00703317057788611,0,0,0.0113494715956732,0,0,0,0,-0.112724831658622,0,0,0,0,0.215540138633634,0,0,0,0,0,0,0,0.0460051044218291,0,0,0,0,0,0,0.106754727507281,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0155771861035724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62958530027949,0.0797948468731385,0,0,0.0422779699757045,0,0,0,0,0.150065297617334,0,0,-0.0667486373364555,0,0.0497063336328187,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.133892917192854,0,-0.27705186575506,0,-0.449221611205879,0,0,0,0,0,0,-0.0297509207649036,0,0,0,0,0.901658747358259,0,0,0,0,0,0,0,0.00338145427030806,0,0,0,0,0,-0.245073432414849,0.259035353379155,-0.250404381928732,0,0,0,-0.00190179552424331,0,-0.243726273275406,0,0,0,0,0,0,0,0,0,0
