,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0173280843185512,0,0,0,0,0,0,0,0,0,0,0,0,-0.113986823338256,0.484464676717305,0.72195935839167,0.0222639505332862,0,0,0,0,0.194888527966585,-0.218184392583915,0,0,-0.302498831684558,0,0,0,0,0,-0.0262929071979824,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.127779910225425,0,0,0,0,0,0,0,0,0.0118589703405891,0,0,0,0,0.217927131247214,0,0,0,0,0,0,0,0,0.117845302599005,0.0830559659758006,0,0,0,0,0,0,0.390112394246216,0,0,0,0,0,0,0,0,0.0554751801550531,0,0,0,0,-0.0167660150443589
X601939.CH.EQUITY,0,0,0,0.820324539833665,0,0,0.0330619418132314,0,0,0.0235567575344111,0,0,-0.0638051297075497,0,0,0.0597162453114962,0,0.0721273136280704,0,0,0,0.00086586858693603,0,0,0,0,0,0.060292155786207,0,0,0.0216731598432267,0,0,0,0,0,0,0,0,0,0,0,0.0218389230280675,0,0,0,0,0,0,0.0305476530554813,0
X601288.CH.EQUITY,0.00679381901789305,0,0.890415569766396,0,-0.0814275139935031,0,0,0,0,0,0,0,0,0,0.0175615594166591,0,0.0357165627380705,0.105163279841043,0,0,0,0,0,0,0,0,0,0.0458885663013728,0,0,0,0,0,0,0,0,0,0,0,0,-0.145908955332028,0,0,0,0,0,0,0,0,0,-0.0392049929398933
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.190020202760862,0,0.484724778893356,0,0,0,0,0,0,0,0,0,0.00358994738953939,0,-0.0154460803266188,0,0,0,0,0,0,0,-0.0785067342853843,0,0,-0.0609892706082908,0,0.464253951862635,0,0,0,0,0,0.234367866232449,0,0,0,0.041735454272141,0,0,0,0.136444609863319
X600036.CH.EQUITY,0,0,0.363996064822426,0,0,0,0,0,0.0309228758875064,-0.0226022078378015,0,0,0,0,0,0.138804745532559,0,0,0,0.0183935541280702,0,0,0,0,0,0,0,0.135247979848746,0.0751424430474892,0,0.213734040410031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711059363217559
X601988.CH.EQUITY,0,0,0,0,-0.0296080980635238,0,0,0,-0.039752824024614,0,0,0,0,0.893493808575861,0,-0.00807405140278591,0,-0.26810083014137,0,0,0,0,0,0,0.321383530283263,0,0,0,0,0,-0.0283206806765723,0,-0.00166143220839194,0,0,0,0,0,0,0,0,0,0,0.0877728819012921,0,0,0,0,0.00983035392396203,0,0.0840103219835852
X1299.HK.EQUITY,0,0.0641874915713522,0,0,0.149653214243411,0,0,0,0,0.255779384952707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214580789491797,0,0,0.341349376728886,0.225320337434966,0.128501483413172,0,0.122642504494371,0,0,0,0,0.0367438581375352,0,0,0,0,0.129106996714953,0,0,-0.0947833094340807,0,0,0,0,0,0.105945023153294
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13683052566759,0,-0.0345467669871613,0,0,0,0,0.127738823713282,0,0,0.517521338634306,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.215225614548763,-0.292047251177524,0,0,0,-0.0919362942529041,0.00414997062578596,0,0,0,0,0,0,0.156607393638493
X388.HK.EQUITY,0,0,0,0,0.327616212649235,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213468163152757,0,0,0,0,0,0,0.465326095470688,0,0,0,0,0,0,0,0,0,0,0,0.00444376814717764,0,-0.0818682748804712,0,0,0.263589308610087,-0.114230697574372,-0.0767795248191407,0,0.0219235220145927,0,0,0,-0.141483310677849
X601658.CH.Equity,0,0,0,0.223125140566873,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.245979264253717,0.0900560106769701,0.00617686374937419,-0.202638996789632,0,0,0,0,-0.102674839957229,0,0,0,0,0,0.0578435860148519,0,0,0,0,0,0,0,0,0,0.411370674100158,0,0,0,0,0,0,0.00466660019583808,0,0
X600030.CH.EQUITY,0,0,0,0,0.0247901035457842,0,0,0,0,0.0529028914245035,0,0,0.188884218768113,0,0.0291487507326365,0,0,0,0,0,0,0,0.0593019881973806,0,0,0,0,-0.0117353592676282,0,0,0,0,0,0.481681855982524,-0.0558074661985514,0,0,0,0,0,0,0,0.0638353345261291,0,0,0.125093541903404,0,0,0.0138865558268628,0,0
X601066.CH.EQUITY,0,0.0132732606258645,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.489467432195889,0,0,0,-0.000444077352434451,0,0,0,0,0,0,0.330701026462131,0,0,0,0,0,0,0,0,0,0.0198445916109675,0,0.136134891779779,0,0,0,0,0.0386045455800392,0,0,0.0294493643207616,0.0408766451112574,0,0.0120313994090493,0,0.0218908272048363,0,0,-0.0119667526202751
