,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.017839643575459,0,0.00611383721654664,0,-8.67361737988404e-19,0,0,0,0,0,0.466481108186959,0,0,0,-0.0967662150743032,0,0,0,0,0,0,0,0,0,0,0,0,0.0504045313959987,0,0,0,0,0,0.0621762010890568,0,0,0.0893603977754485,0,0,0,0,0.209524555026534,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0
X601939.CH.EQUITY,0.11198420039539,0,0,0.290650018322605,0,0.225585629842339,0,-0.0426609279293122,0,0,0.0460742964132609,0,0,0,0.113570335842587,0,0,0,0,0,0,0,0.0803685278943603,0,0,-0.00606541269478516,0,0,0,0,0,0,0,0,0,0,0,-0.116473421330509,0,0.384083613951263,0,-0.051075907485474,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.218735824493782,0,0.301577124403498,0,0.14405226966059,0.312287003035693,0,0,0,-0.0874295129636692,0,0,0,0,0,0,0,0,0,0.123483907429895,0,0,0,-0.187748496529549,0,0,-0.0390632331350919,0,0,0,0,0,0,0,-0.0363036099436874,0,0,-0.0267926504117029,0,0.129293647211897,-0.0518710596952533,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0379733564125055,0.207096500019451,0,0.14518542951842,0,-0.359513020298295,0,0,0,0,0.0653241268161187,0,0,0,0,0,0,0,0,0.388110220902518,0,0,0,0.453101127400297,0,0,0,0,0,0,0.0710301458144365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186294049943589,-0.0894905458832324,0,0
X601988.CH.EQUITY,0.22359988034238,0.0849516379833089,0.327268270701241,0,0,0,0,0,0.116266761606512,0,0,0.145494210297014,0,-0.225206840331032,0,0,0,-0.110876569320885,0,0,0,0,0,0.143268806832385,0.0805939428726679,0,0,0.13325978940116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323374594262992,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718790360033617,0,0,-0.0225479831089089,0,0.0286336016422657,0,0,0,0.312752729224972,0,0.126975844766953,0,0,0,0,0,0.151992420517257,0,0,0,0,0,0,0,0,0,0.0419413696771664,0,0,0,0,0.101671149376568,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.255708766522596,0.204045217020552,0,0,0,0,0,0,0,0.0439127538256815,0,0,0,0,0,0.00998358884888162,0,0.0875966408040246,0,0,0,-0.121034425131956,0,0,0,0,0,0.180463464007337,0.0587604222929301,0.0218408519639861,-0.302654143386562,0,0,0,0,-0.00773922618474152,0,-0.132752398595162,0,0,0,0,0.115624659443144,0,0,0,0,0.0382925658097375,0,0,-0.0428188824374018
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15406895169241,0,0,0,0,0,0,0,0,0.216759308677533,0,0,0,0,0,0.10751281529434,0,0,0,0,-0.0259358425368593,0.295105385681797,0,0,0,-0.162013427456215,0,0,0,0,0.0541953481255738,0,-0.0406972061793149,0,-0.169784289499023,0
X601166.CH.EQUITY,0,0,0.196984471315321,0,0,0,0.482820943859566,0.0699027539914938,0,0,0,0,0,0,0.0592769626984934,1.0842021724855e-19,0,0,0,0.0589171403699201,-0.0178278804138439,0,0,0.00313479239469771,0,0,0,0,0.123080589770798,0,0,0,0,0,0,0,0,0,0,0,0,0.123021566023102,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.0414464786445426,0,0,0,0,0,0,0.557387021590864,0,0,0,0,0,0,0,0,0,0.215404420643014,0,4.33680868994202e-19,0,0,0,0.030623924728021,0,0,0,0,0.0264653067974029,0,0,0,0,0,0.109336949145449,0.00982409036158002,0,0,0,0.0118894979343015,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0566735862977667,0,0,0,0.0187308499440584,0.285384135402516,-0.0378157917177559,0.0187650881514971,0,0,0.286846744985253,0,0,0.127013447595205,0,0,0,0,0,0,0,0,-0.112262036773304,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133669089404667,0.0593753518403883,0.0632661172168703,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592221709138255,0.126099343468988,0,0,0,0,0,0.0396817867568107,0,0,-0.108273886537155,0.479110783321045,0,0,0,0,0.0946515659052551,0,0,0,-0.0157385743369698,0,0.0630423251867962,0,0,0,0,0,0,0,0.140862124316941,0
