,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0985405241372841,0,0,0,0,0,0.0912474506801655,0,0,0,0,0,0,0,0,0,0,0,0,0.145867277219852,0,0,0,0,0,0,0,0,0,0,0,0,0.260664704072921,0,0,0,0,0,0,0,0,0,0,0,0.111975143196584,-0.156910394657913,0,0.153718839473161,0,0
X601939.CH.EQUITY,0.178844785339736,0,0,0.252660831897811,0,0,0,0,0,0,0,0,0,0.332929775568134,0,0,0,-0.101822340698894,0,0,0,0.0257353330707548,0,0,0,0.256414841817289,0,0,0,0,-0.101132198382564,0,0,0,0,0,0,0,-0.0301538901791073,0,0,0,0,-0.0113798407851324,0,0,0,0,0.0367099944059954,0,0
X601318.CH.EQUITY,0,0,0,0,0.264564867017258,0.0109360181939691,0,0,0,0,0,0,0,0,0.021736112840099,0,0.0226216588369351,0,0,0,0,0,0.0292390329061835,0,0,0,0,0.0808577007815689,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.396997781814464,0,0,0,0.1454927490385,0,0,0,0
X601288.CH.EQUITY,0,0.57381787488869,0,0,0,0,0,0,0,0,0,0,0,0.111400583898249,0,0,0,0,0,0,0,0.170329754911832,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0576593754843418,0,0,0,0,0,0,0,-0.0557897133350569,0.0300710457518595,0,0,0,0,0,0
X601988.CH.EQUITY,0.137177449156017,0.177740888248475,0,0.171665667194441,0,0,0,0,0,0.298327948517151,0,0,0,0,0,0.233105882960439,0,0.121361437722861,0,0,0.0487149745974155,0,-0.0418696206536359,0,0,0,0.162065076654576,0,0,0,0,0,0,0,0,0,0,0,-0.583440553337425,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.16127987542815,0,0,0,0,0,0.145723990863331,0,0,0,0,0.229840027383718,0,0,0,0,0,0,0,0,0,0.0889044142783912,0,0,0,0,0,0,0,0,0,0.00927130959429961,0.296480861814484,0,0,0,0,0,0,0,0.0611169118670287,0,0,0,0,0,0,0.00489363257373127,0,0.0217355366664763
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.222772349512032,0,0.0438994295133621,0,0,0.187388437474725,0,0,0,0,0,0,0.103678299752664,0.0388096044378821,0,0,0,0.0476838017873042,0,0.0209375384425229,0,0,0,0,0,0,0,0,0,0,0.290795760868748,0,0,0,0.0399980171216979,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.350173324817558,0,0,0,0,-0.129365560059667,0,0,0,0,0,0,0,0,0,0,0,0.00250566394808165,0,0.101547112874439,0,0,0,0.0701362007984834,0,0,0,0,0,0,0,0,0,0,0.122902333987754,0,0.13515287759406,0.107970226266509,0,0,0,0,0,0.0162160704836039,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062964271991091,0.125338798967885,-0.273970773740196,0,0.07861676868762,0,0,0,3.46944695195361e-18,-0.478934073900755,0.89231004020224,0.0339827859946131,0,0.577205637105592,0,0,0,0,0,0,0,0,0.0231892117135062,0,0,0,0,0,0,0,0,0,0.0975089856804464,0,0,0,0
X601658.CH.Equity,0,0.0995450950930968,0,0.128332750817145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370762034646005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169130990736523,0.0966448345180487,0,0,0,0,-0.0441778827136557,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187168347693883,0.0489337256108644,0,0,0,0,0,-0.0365170434133586,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.478042433723075,0,0,0,0.0350661192778281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00924063653137432,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.123751825521268,0.264065758724695,0,0,0,0,0,0,0,0,0.0459361580454598,0,0.0459193088688807,0,0.23600954780048,0,0,0,0,0,0,0.0539294095334651,0,0,0,0,0,0,0,0.0712950190384881,0.075591423637947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350239886931702,0,0
X601166.CH.EQUITY,0,0.0904029339534828,0,0.0919738264759716,0,0.101307067112788,0,0,0,0.0373508922282339,0,-1.73472347597681e-18,0,0.157814899581655,0.12600858320046,0,0,0,0,0,0.0693739520608615,0.0722486734456261,0,0,0,0,0,0,0,0.173557740380329,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19900082496773,0,0
X600000.CH.EQUITY,0,0,-5.42101086242752e-20,0.227116960108704,0.0314397482404261,0.11670453818341,0,0,0.0674135595127168,0,0,0.0875390075941547,0.183217236467155,0,0,0,0,0,0,0,0,0.0506364976311745,0,0,0,0,0,0,0,0.088132450009921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534796169336694,0,0,-0.0148390630569076
X000002.CH.EQUITY,0,0,0.0656617218611352,0,0,0,0,0,0,0,0,0.0160713927653277,0,0,0,0,0,0,0.0885473347029038,0,0.0538440536479659,0,0,0,0,0,0,0,0,0,0.34862918234194,0.141049758011888,0.20807283879731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293640776651076,0,0,0.0869549342695179,0,0,0,0,0,0,0,0.0177350429926831,0,0,0.313018289210443,0,0,0.0711007080572151,0.169484198263604,0,0,0.00757918658273262,0,0,0.0392994798181904,0,0,0,0,0,0,0,1.73472347597681e-18,0.0540169937739858
X16.HK.EQUITY,0,0,0,0,0,0,0.217610520467805,0,0,0,0,0,0,0,0,0,0,0.0403400508020418,0,0,0,0.183141229101993,0,0.101054595354599,0,0,0,0,0,0,0,0,0.0745634784437746,0,0,0,0,0.354816515766298,0,0,0,0.0932418556548017,-0.105121332082569,0.0745308669558945,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,-4.33680868994202e-19,0,-0.118283181659498,0.026437190075058,0,0,0,0,0,0,0.643270519033494,0,0,0,0,0,0,0,0,0.0352927900931018,-0.0539946390782027,0,0,0,0.0641747269976575,0,0,0.104268231412422,0,0,0,0,0,0,0.146972633841381,0,0,0,-0.0226397370694441,0,0,0,0,0,0,0
