,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.111066933498821,0,0.0506204413703349,0,0,0,-0.0758204691447488,0,0,0,0.482543823685159,0,0,0,-0.0723854179525496,0,0,0,0,0,0,0,0,0,0,0,0,0.0567657475958874,0,0,0,0,0,0,0,0.0897165620355595,0,0,0,0,0,0.218751383766789,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0
X601939.CH.EQUITY,0.328710707995519,0,0,0.292467829725854,0,0.0892522417767421,0,-0.0475352085949261,0,0,0,0,0,0,0.136766136628244,0.0323127026122346,0,0,0,0,0,0,0,0.0719103507719541,0,0,0,0,0,0,0,-0.0111836873648921,0,0,0,0,-0.108555979886466,0,0,0.333887286134468,0,0,0,6.93889390390723e-18,0,0,-0.0403699826009692,0,0,0.0118005839134735,0
X601288.CH.EQUITY,0.371803310704937,0,0.124102063484688,0,0,0.235347939513292,0,0,0.111777279465333,0,0,0,0,0,0,0,0.0645935647569653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11024133864001,0,0,0,0,0,0,0,0,0.177079098035366,0,0
X5.HK.EQUITY,0,0,0.0436563599130535,0.246167315496093,0,0.113720173183562,0,-0.401203148556491,0,0,0,0,0.10073360617314,0,0,0,0,-0.0126057421767983,0,0,0.40890708918457,0,0,0,0,0.515485772007749,0,0,0,0,0.0183539427177498,0,0,0.111291753347207,0,0,0,0,0,0,0,0,0,0,-0.216398436235824,0.0199405569452125,0.118905717796713,0,0,0,0
X601988.CH.EQUITY,0.190273006001923,0,0.216662309116408,0,0,0,0,0,0.150378188943402,0,0.0704017296769116,0.187713533651395,0,-0.292373112090983,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.180319722386278,0,0,0,0.0927021556808188,0,0,-0.0460584707850308,0,0,0,8.67361737988404e-19,0,0.0456070407897999,0,0,0,0,0,0,0.0507102983290673,0.0377687713111075,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.108607289475512,-0.0512704271998199,0,0.255987101855699,0,-0.0451060217189766,0.0108239011829441,0,0.346770179689178,0,0.244805728638548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767255710215873,0,0,0.0831244429972651,0,0,0,0.123690846695409,0,0.0386087122690495,0,0,0,0,0,0,3.46944695195361e-18,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.243585669615268,0.25178365891443,0,0,0.121806968229426,0,0,0,0,0.032243565883501,0,0,0,0,0,0.0351405720007549,0,0.0676543050488543,0,0,-0.164627377729911,0,0,0,0,0,0,0.191099161185695,0,0,-0.278984714111582,0,0,0,0,0,-0.10816593102703,0,0,0,0,0,0.0383670321724759,0,-0.0895368910153482,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703892978182622,0,0,0,0,0,0,0,0.324452480095141,0,0,0,0,0,0,0,-0.0613874747232567,0,0,0,0,0,0.0183838934020573,0,0,0,-0.194509333988459,0,0,0,0,0,0,0,0,0
