,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.11716580588294,0,0.0514340840559009,0,0,0,-0.116722291217067,0,0,0,0.512955100227322,0,0,0,-0.0166124661396219,0,0,0,0,0,0,0,0,0,0,0,0,0.0184181358807254,0,0,0,-6.93889390390723e-18,0,0,0,0.0825625074229098,0,0,0,0,0,0.225251534615409,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.00570726795282035,0,0,0.12285138351724,0,0.2609695456169,0,0,-0.0329485017171,0.240361960981785,0,0,0,0,0,0,-0.148685298577951,0,0,0,0,0,0,0,0,0,0,0,0,0.162782820952877,0,0,0,0,-0.283432868087242,0,0.319982061570659,0.267963395326702,0.263141899074853,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.328673041583712,0,0,0.330418954496093,0,0.103676938055033,0,-0.062453277770011,0,0,0,0,0,0,0.110026042121962,0.0665555843360139,0,0,0,0,0,0.00491621764801247,0,0,0,0,0,0,0,0,0,-0.00901234958503384,0,0,0,0,-0.130898631820266,0,0,0.338103112742207,0,0,0,0.0177712227150369,0,0,-0.0424992661290204,0,0,0,0
X601288.CH.EQUITY,0.368298204262039,0,0.118004863764281,0,0,0.227212437777643,0,0,0.110932633125695,0,0,0,0,0,0,0,0.0512303753754427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08646212070533,0,0,0,0,0,0,0,0,0.173447678874967,0.0566176086005235,0
X5.HK.EQUITY,0,0,0.0550827607858881,0.230765699619229,0,0.137069070278085,0,-0.402166125589165,0,0,0,0,0.097887813533291,0,0,0,0,0,0,0,0.415383764872648,0,0,0,0,0.488802476764132,0,0,0,0,0,0,0,0.0975700125293868,0,0,0,0,0,0,0,0,0,0,-0.179335509031568,0,0.122549224320899,0,-0.0090866365004589,0,0
X601988.CH.EQUITY,0.281509236293436,0.0693697425542303,0.318559084848673,0,0,0,0,0,0.137930215643566,0,0,0.00625116838257792,0,-0.17504715141141,0,0,0,0,0,0,0,0,0.152571092120524,0,0,0,0,0.0238841876785236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801804874509593,0,0.154356188405549,0,0,0,0,-0.018358916895213,0,0
X600036.CH.EQUITY,0,0,0,0,0.0971344404898146,0,0,0.245843405568683,-0.00772351644686803,-0.0377784654874002,0.0157067679921069,0,0.280611584029721,0,0.258277096645076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092181648257662,0,0,0.089723398013179,0,0,-8.67361737988404e-19,0.134739236900197,0,0.0105248710733368,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.036815377519663,0,0,0,0.209817413907851,0,0,0,-0.179221129509181,0,0,0,0,0.366601361488735,0.177558850374542,-0.0502083824293127,0,0,0,0.104771878541215,0,0.0721023064236,0,0,0,0,0,0,0,0,0,0.00101172605924742,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.315957944365052,0.208680255183056,0,0,0.102961948143003,0,0,0,0,0.0313221930725421,0,0,0,0,0,0,0,0.0845339694915061,0,0,-0.081477630881426,0,0.0250640396525571,0,0,0,0,0.211808367906273,0.0755577738205271,0,-0.316462827038275,0,0,0,0,0,-0.203142518859725,0,0,0,0,0,0.0210745402330604,0,-0.0593278740173281,0,0.00398447822141186,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178779563366268,-0.0225704997214503,0.034609001053704,0,0,0,0,0,0,0.22847043251399,0,0,0,0,0,0.0581036691617005,0,0,0,0,0,0,0.242253739204208,0,0,0,-0.182042871155882,0,0,0,0.0313229026595909,0,0,0,-0.153281128592411,-0.0533172627806046
X601166.CH.EQUITY,0,0,0.103274012446238,0,0,0,0.392498421947668,0,0,0,0,0,0,0,0,0.137306597601993,0,0,0.0463886128746598,0,0,0,0,0,0,0,0,0,0.0379368285524937,0,0,0,0,0,0,0.0178594522564004,0,0,0,0,0.133452512698841,0,0,0.0584985035914112,0,0.0821774217673209,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.0393651823854751,0,0,0,0,0,0,0.494286141627852,0,0,0,0,0,0,0,0,0.174137237326839,-0.0448403556574004,0,-1.38777878078145e-17,0,0,0,0.0736899017951511,0,0,0,0.067887424480685,0,0,0,0,0,0.0229515657830149,0.0715737565835688,0,0,0,0.0688677378763465,0,0,0,0,0,0,0.0220267976988364
X600000.CH.EQUITY,0,0.00198284458094908,0,0,0,0,0.282282972732571,-0.0328231562801018,0,0,0,0.327800524450494,0,0,0.0663231524997802,0,0,0,0,0,0,0,-0.0852176325138028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175141190994168,3.46944695195361e-18,0.04572848399314,0,0.0759861586854871,0,0,0
X000002.CH.EQUITY,0.0168323541905857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168457298916673,0,0,0,0,0,0,0,0,0,-0.0898381527576807,0.358038176435023,0,0,0,0,0.187624204938362,0,0,0,0,0.0997084343033754,0,0.0578091899991676,0.033889459657839,0.0382285326236857,0,0,0,0,0.0775253915751061,0
X000001.CH.EQUITY,0,0.100225688901236,0.0928473695057935,0,0,0,0.0309494656838676,-0.00500788686641552,0,0,0.213107973079837,0,0,0,0,0.00955447123676898,0,0,0,0,0.181803864144127,0,0,0,0,0,0.196427813932943,0,0,0.0963170814423791,0,0,-0.22310841831522,0,0.103884243764987,0.0340976658798346,-0.11300989969466,0,0,0,0,0,0,0,0,0,0,0.294207722863873,0,0,-0.0159759811769
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.299670316148943,0,0.229356644687082,0,0,0,0,0,0,0.0288138277159893,0,4.33680868994202e-19,0,0,0.363077929950351,0,0,0,0,0.0355945213655463,0,0.212057562178032,0,0,0,0,0,0,0.0680219645001611,0,-0.00272471301051479,0.135791898409923,0,0,0,0,0,0,0,0,0,0,0
