,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.359258541279864,0,0.308152607879399,0,0,0,0,3.46944695195361e-18,0.0475289672919029,0,0,1.38777878078145e-17,0,0.0512347871484234,0,0,0,0,0,-0.0444765574422426,0,0,0,0,0,0,0.0432724696886757,0,0,0,0,0,0,0,0,0,0,0,0,0.0897209601868616,0,0,0,0,0,0.0585071875347859,0,3.46944695195361e-18,0,0
X601318.CH.EQUITY,0.0723367111371601,0,0,0,0,0,0,0,0.190474843654281,0,0,0,0,0,0,0,0.233486696314175,0,0,0,0,0,0,-6.93889390390723e-18,0.0451062640580856,0,0,0,0,0,-0.0890160903829122,0.101481721493112,0,0.0485068336070931,0.143629465623684,-8.67361737988404e-19,0.16470580514539,0,0,0,0.0526541469165431,0,0,0,0,0,0,0,0.096910896141109,0,0
X601939.CH.EQUITY,0,0,0,0.332393923279167,0,0.0707204409470692,0,0,0,0,0,0,0.438373752431506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569176457979695,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.353927084565042,0,0.00622273466064082,0,0,0.49757259276195,0.00352745221084914,0,0,0,0,0.0104980413296058,0,0,0.0407504779054313,0,0,0,0,0,0,-0.0321720461484216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164972425356058,0,0,0,0,0.0955161200400944,0,0,0.00716483750815802,0
X5.HK.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0,0.0943373458684756,0,0,0,0,3.46944695195361e-18,0,0,6.93889390390723e-18,0,0.145892275821232,0,0,0,0,0,0,0,0,0,0.0921526705466094,0.229801861743891,0,0,0.253186663349757,0,0,0.0914083112182506,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0506921271974193,0
X601988.CH.EQUITY,0.411028805505662,0,0.059393273761426,0,0,0,0,0,0.0419495770121126,0,2.77555756156289e-17,0.00819331981213763,0,0,0,0,0,0.0820560060458445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162672126540119,0,0,0,0.0267328908735483,0,0,0,0,0,0,0,0,0,0,0.207298320239815,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.335508984579164,-0.0199011755303489,0,0,0,0,3.46944695195361e-18,0,0,0.469884946178928,0,0,0,0,0,0,0,0,0,0,0.0528182395275155,0,0,0,0.0767187599824066,0,0,0,0,0,0.0186617300800965,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0707282610611378,0,0,0.40791901234025,0,0,0.150853524895708,0,0,0.0781096926488604,0,2.77555756156289e-17,0,0,0,0,-0.0287509517575085,0.399823227840975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.114739837644364,0,0,0,0,0.122776544691661,0,0,0,0,0,0.148874488142254,-1.38777878078145e-17,0,0,0,0,-0.0360869839642014,0,0,0.0723479257273634,0,0,0,0,0,0,0,0.220479041039242,0,0,0,0,0,0,0,0.00717668206935358,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.161626828302509,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0216452904904394,0,0,0,-0.523566459807208,0.227149610603492,0,0.18588128308224,-0.273470773418265,0,0,0,0,0,0,0,0,1.05646095361406,0,0,0,0,0,0,0.189482629424975,0,0,0,-0.118144720893533,0,0.0394530533191384,0,0,0,-1.14409272188947,0.0181258370844185,0,0,0.915496154767059,0,-0.207659262693887,0,0,-0.00301610140378709,0
