,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.3702238672494,0.285278574368645,0,0,0,-0.106942970963698,0,0,0,0,0,0,0,-0.0487452836341553,0,0.0540187494886665,-0.0413994558720569,0,0,0.184719290998564,0,-0.0063540451808383,0,0,0.0945610238139613,0,-0.0975308826329273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0554710423242823,0,-0.080263741663035
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.192188609513086,0,0,0,0.28838611967492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677386186128083,0,0,0,0,0,0,-0.248908135803082,0.276883208256957,0,0.179452239719245,0,0,0,0,0,0.0595782863669591,0,0
X601939.CH.EQUITY,0.427794476180562,0,0,0.0876611699503092,0.104317605066129,0,0,0,0,0,0,0,0.143050129589625,0,0,0,0,0,0,0,0.136043036124431,0,0,0.0278380892321946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315629444927087,0,0,-3.46944695195361e-18,0.0299667347467941,0,0,-0.154461481288275,0,0,0,0
X601288.CH.EQUITY,0.450508948637491,0.0389626415246747,0.183427071769541,0,0.0474907215907483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155115154311261,-0.039088890830741,0,0,0.190448558093166,0.0865071583576311,0,0,0.120665203703428,0.0115077941001449,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.269904637006739,0,0.149677049759849,0,0,0.06055081427537,-0.106584444703276,-0.0978731659714419,0,0.378252884239285,0,0,-0.0409720173609738,0.210652520219257,0,0,0.326041194845474,0,0,0,0,-0.213104757536793,0.385488899013951,0,0,0,-0.0312171484200381,0,0,0,-0.00698633877403567,0,0,0,0,0,0,-3.46944695195361e-18,0,0.197231075680901,0,0,0,0,0,0,0,0,0.0785458268720083
X601988.CH.EQUITY,0.0339673162102219,0,0.150432765431022,0.215422234638171,0,0,0,0.0922600055374038,0,0.105451412605105,0.24740285817684,0,0,0,-0.337150436095817,0,0,0,0,0,0,0.0626376054217042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120085103440994,0,0,0,0,0.0769552627026213
X600036.CH.EQUITY,0,0.225330012163238,0,0,0,0,0,-0.00163128972685404,0,0,0,0.0908883081481055,0.154381383479946,0,0,0,0,0,0.169777693458602,0,-2.16840434497101e-19,0,0,0.0296141759951793,0,0,0,-0.00423447424013629,0,0,0,0.190445303057496,0,0,0,0,0,0,0,0,0.0998728828004327,0,0,0.223512837670552,0,0,0.0542502596886355,0,0,0.11833244012249
X601628.CH.EQUITY,0,0,0,0.149812130833049,0.0357537405284393,0,0,0,0,0.0115458196922815,0,0,0,0.263822662765859,0,0.0588778442512122,0,0,0,0,0,0,0,0,0,0,0,0.0219767024629828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194166269180138
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341838065654769,0,0,0,0,0,0.169946709792203,0,0.137386098572976,0,0.16627359197133,0,0,0,0,0.020672083621356,0.385163554543874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530087448016782,0,0,0,0
X601166.CH.EQUITY,0,0.0140377466419868,0.0468543736291791,0,0,0.15424079213629,0,0.0406258048080873,0,0,0,0,0,0,0,0.176626854465308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456006470222965,0,0.159342986961269,0,0,0,0,0,0.175267843578175,0,0,0,0,0,0,-0.0448520108581941,0,0,0
X601328.CH.EQUITY,0,0,0.0102841895034871,0,0.0661199898230532,0.129324666598872,0,0,0,0,0,0.249807318062131,0,0.10494712696606,0,0,0,0,0,0.170642309641816,-0.171753154477655,0.139987598262407,0.0792235949438298,0,0,0,0,0,0,0,0,0.00943963950294031,0,0,0,0,0,0,0,0,0,0.193119855883634,0,0,0,-0.00808718173198068,0,0,0,0
X600000.CH.EQUITY,0,0.0742898614873473,0,0,0,0.0168212930561519,0.274531380876395,0,0,0,0.246359013822344,0,0.153617276210433,0,0,-0.106237335174247,0,0,-0.0906326367310013,0,0,0.093785291877053,0,0,0,0,0.0940316483288132,0,8.67361737988404e-19,0.0295547818429994,0,0,0,0,0,0,0,0,0,0,0,0.117341825957615,0,0,0,0.0300089175513773,0,0.0503551265637383,0,0
