,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.203932803695295,0,0.0095877139028373,0,0,0.393986470168146,0,0,0,0.017924958576131,0,0,0,0,0,0,0,0,0,0,0,0,0.248971730431251,0,0,0,0.0199610874752129,0,0,0,0.0930850047933322,0,0.0641244800942659,0,0,0,0,0,0,0,-0.0041314212220907,0,0.0281313901330483,0,0,0,-0.0987290071573467,0,0
X601318.CH.EQUITY,0,0,0.113684660191328,0,0,0,0,0,0.244378721096234,0,0,0,0.0418140887423415,0,0.261416755293423,0,0.0604339238553786,0,0,0,0,0.00491442464328396,0,0,0,0,0,0.224361618905492,0.169135204945276,0.0657042460734752,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0144539658362939,0,0,0,0,-0.116530703219666,0.0169964983346514,0.0695080309697034,0,0,0
X601939.CH.EQUITY,0.513279936620627,0.0882521201126444,0,0.0538439863447316,0,0,0,0,0.114094237346642,0,0.0814848547843842,0,0,0,0,0,0,0.0871521451954923,0.111347068479561,0,0,0,0,0,0,0,0,0.208704850774922,0,0,0,0,0.185903814653929,0,0,0,0,0,0,0,-0.0481613199961714,0,0,0,0,0,0,-0.039209459430438,0,0,0.0626804878533833
X600036.CH.EQUITY,0,0,0,0,0,0.225889243737577,0,0,0,-0.088449114157566,0.0912132884480639,0,0.00626047091545468,0,0,0.1258556226762,0,0,0.0997507691716269,0,0,0,0,0,0,0.430828744159701,0,0.00706859790512385,0,0,0,0,0,0,0,0,0,0,-0.0465448000510496,0,0,0,0,0,0,0,0,0,0,0,-0.0437006458108918
X601288.CH.EQUITY,0,0,0.0463221495696686,0,0,0,0,0.548683650211624,0,-0.0550636441140633,0,0,0,0,0,0,0,0,0.0696974303118739,0,0,0,0,0.0902319170266811,0.0925050683020193,0,0,0.109780984962257,0,0,0,0,0.0318930095326028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272778552127803,0.0194305237828914,0.0477349030760168,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0986791322376992,0,0.182783144478232,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.196652666179434,-6.93889390390723e-18,0,0,0,0,0,0,0,0.125365724315812,0,0.00932981197788549,0,0,0,0.0812803201291594,0,0.125478491644622,0,0.154873006375179,0,0,0,0,0,0.210124224414518,0,-0.13905489191959
X601628.CH.EQUITY,0.0934441469136132,0,0,-0.00388829616406299,0,0,0,0,0,0,0,0,0,0,0,0,0.0852108749227186,0,0,0.0370646529908116,-0.0410348396734114,0,-0.16549870210795,0,0,0,-0.00363243068155179,0,0,-0.0239924293367717,0,0,0,0,0,0,0,0.44895415885101,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0696932497650256,0,0,0,0.511211300252388,0,0,0,0,0,-0.0338155304287031,0.0189591205661201,-0.0515789338141373,0,0,0,0,0.201786864166553,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.152401590119883,0,0,0,0,0,0,0,0.0763315325665073,0,0,0.0953475474587188,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.183480915367661,0.118084149828803,0,0,0,0,0,0,-0.218543789033723,0.0523879804881502,0,0,0,0,0,0,0,0,0,0,0,0,0.256228591051137,0,0,0.120578252418945,0,0,0,0,0,0.0231471276188807,0,0.0293845413994906,0,0,0,0.258450702328203,0,0,0,0.157099089396636,0,0,0,0,0,0,0,0.0183649278178067
X388.HK.EQUITY,0,0,0,-0.0463353146329515,0,0,-0.11009180912667,0,-0.245527128106316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553323613392165,0,0,0,0,0,0,0,-0.162509558273887,0,0,0,0,0.271973329161401,0,0,0,0,0,0.0229478218486001,0.34456272162587,0,0,0,0.0858562129992913,0,0.0665200146720153
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0372951289556565,0,0,0.532957955956237,-0.048919931408995,0,0,-0.0669831810288355,0,0,0,-0.0888851232258193,0,0,-0.059319907020883,0,0,0,0.158305770301641,-0.00239573257771379,0.167634072102693,0,0,0.111312893875267,0,0,0,0,0.0795339581138095,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.134246561203628,-0.0880602864408109,0,0.435997133269058,8.67361737988404e-19,-0.0556823405718885,0.125510788195624,0,0,0,0,0,0.0670243086546635,0.0653376006977243,0,0,0,0,0,0,0,0,0.108200286064488,0,-0.230230929610017,0,0,0,-0.212109908249171,0,0,0,0,0,0,0,0.116713566332998,0,0,0,0,0,0,0,0,0,0.0636603242791052
X000001.CH.EQUITY,0,0,0,0.0305116730244262,0,0,0,0,0,0,0.516931494337171,0,0,0,0.117917489230878,0,0.0806733181258152,0,-0.0176221477802476,0,0,0,0.287687823877232,0,0,0,0,0.0863408703154022,0,0,0,0,-0.0139217458459059,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265877680035624,0,0,-0.2614255527105,-0.00481133570305204
X601601.CH.EQUITY,0,0.529053599799616,0,0,0,0,0,0,0,0.0265748382201795,0,0,0.130816097982192,0,0,0,0,0,0,0,0,0,0.0751354719575211,0,0,0,0,0,0,-0.130331131950644,0.0678511240303629,-0.00583369948594214,0,0,0,0,0,0.0348372882863722,0,-0.0408601023237365,0,0,0,0,0,0.271610953152226,0,0,0.0962723890448849,0,0
X600030.CH.EQUITY,0,0.0769812236601858,0,0,0,0,0,0,0,0,0,-0.0266874359447198,0,0,0,0,0,0,0,0.285084031324703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182928266184579,0.157384858809526,0.00081631997987288,0,0,0,0,0,0.17074813047096,0,-6.93889390390723e-18,0.0649494997496594,0,0,0,0
X000002.CH.EQUITY,0,-0.137133668309564,0,0.231367540718365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926921247008107,-0.176911398857824,-0.037988945127905,0,-0.0403270413113516,0.764910556306072,0,0.15027593707659,0.0488863855735492,0,0.0174938558534682,0,0,0,0,0,0,0,0,0.0678534245992824,0,0,0,0.0139640163778778,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,-0.100743663784113,0,0,0,0.052224437746455,0,0.123092574701106,0,0,0,0,0.196629713136824,0,0,0,0,0,0,0,0,0.296652134261789,0,0,0,0,0,0,0,0.181216306590814,-0.0694774707506846,0,0,0,0,0,-3.46944695195361e-18,0,0,0.170006636642581,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,-1.73472347597681e-18,0.0497737299457243,0,0,0,0.212208093246297,0,0,0,0,0,0,0.35484751539603,0,0,0,0,0,0.0310236218668015,0.0866108209786133,0,0,0,0,0,0,0,0,0.148382266796904,0,0.132078239605815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611535448448667
X600000.CH.EQUITY,0,0,0,0,0.0573140100815279,0,0,0.141056556926423,0,0,0,0,0,0,0,0,0.0531269869060139,0.274542613233413,0,0,0,0,0,0.0849570042731292,0,0.104659484080278,0,0,0,0.111267408486292,0,-0.0074146258919492,0,0,0,0,0,0,0,0.0882922026505644,0,-4.33680868994202e-19,0,0.0967997965984141,0,0,0,0,0,-0.066893309171238,0
