,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.535382221902438,0,0.0440801397152693,0.0310858141849102,0.000353326632356366,0.0344193122873747,0,0,0,0,0,0,0.0370154914691116,0,0,0,0.0248766148643704,0.0740095586011989,0,0,0,0,0,0.114222214683762,0,0,0,0,0,0,0.014325517912546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.465021823744953,0,0,0.182498453681377,0,0.113863820783673,0,0,0,0.0170118027801681,0.135746498352294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468840452085843,0,0,0,0,0.0017961344584787,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0
X601288.CH.EQUITY,0.439755606091471,0,0,0,0,0,0,0,0,0.175800680739483,0,0,0,0,0,0,0,0.127442056566321,0,0,0,0,0,0,0.0570580670128859,0.0417792329783467,0,0.0867405381772461,0,0,0.123796042269306,0,0,0,0,0,0,0,-0.0464859649841019,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.177111696911281,0,0.174862982803588,0,0,0,0,0,0,0,0,0.408617559151117,-0.208620652191738,0,0,0,0,0,0,0,0.195361045997617,0,0,0,0,0,0,-0.00519876410895005,0,0,0,0,0.0807060854129244,0,0,0,0,0,0,0,-0.683881342327377,0,0,0,0.260524546739989
X601988.CH.EQUITY,0,0.290064324462513,0,0,0,0,0,0,0.025635827105779,0,0,0,0,0.0712210916497771,0,0,0,0.048482647457771,0,0,0,0,1.73472347597681e-18,0.465680091900797,0,0,0,0,0,0,0,0,0,0,0.101093184977152,0,0,0,0,0.0287079250582716,0,0.0376418878413838,1.38777878078145e-17,0,0,0,0,0,0,0.0464126082102106
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0364927997917307,0,0,0.0671835429207528,0,-0.056878123414259,0,0.235357116389514,0,0,0,0.023493809731066,0,0,0,0,0,0.413845560618608,0,0.073478984916649,0,0,0,0.138442929277713,0,-0.00291893275846478,0,0,0,0,0,-0.00293961406548782,0,0,0,0,0.047581389913478,0.0460826064792712,0,0,0,-0.0439426800805504,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101783389065649,0,-0.0647337909230414,0,0,0.250184603541315,0,0,0,0.0841268527310671,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.329581209701723,0,0
X601628.CH.EQUITY,0,0,0,0,0.0247293258162297,0,0,0,0,0,0.195786533503804,0,0,0,0,0.00480109347593869,0.0016908444970615,0,0,0,0,0,0,0,0,0,0.0425334335960601,0,0,0,0,0,0,0,0.225655496293644,0,0,0,0,0,0.171972744020911,0,0.157832786832564,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.13789407744838,0,0,0,0,0,0,0,0,0,0,0,0.127335055777458,0,0,0,-8.67361737988404e-19,0.0354892062207693,0.115503025884318,0.0162540919010956,0,0,0,0,0.0741131370439963,0,0,0,0,0.105894129466342,0.00129519713256319,0,0,0,-0.0209009868113775,0.0165900394415245,0,0.164342351851224,0.23673530361945,0,0,0,0,0,0,0,0,0
