,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.22198951679234,0,0.226830201999302,0,0,0,0,0.0442912167136643,0.0756140235342398,0,0,6.93889390390723e-18,0,0.0587128870417189,0,1.38777878078145e-17,0,0,0,-0.0235381827668877,0,0,0,0,0,0,0,0,0,0.0881657332812199,0,0,0.0963257460178537,0,0,0,0,0,0,0.13990239411812,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.22683938373264,0,0,0.114209196856651,0.0163120324470633,0,0,0.109234030762046,0,0,0,0,0.0992006877624906,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.105672456577103,0,0,0.121516350668979,0,0,0,0,0,-0.0559750176527189,0.18669218461011,-0.224797630056258,0.216524749229912,0.166462758511756,0,0,0,0,0.0914304274491703,0.0435888103112503,0
X601939.CH.EQUITY,0.223654797079757,0,0,0,0,0,0,0,0,0,0,0.0189079376633276,0.265839654874626,0,0,0,0,0,0,0,0,0,0,0,0,0.0009491621424155,0,0,0,0,0.0419025162683394,0,0.199351714670636,0,0,0,0,0,0,0,0,0.181280024649236,0,0,0,0.0410670711215713,0,0,0,0,0
X601288.CH.EQUITY,0.403804735503405,0,0,0,0,0.242346830884538,0,0,0,0,0,0,0,0,0.0341817071434271,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21340425613788,0,0,0,0.0116292509410522,0,0,0.0824963537786649,0.0252992295355792,0
X5.HK.EQUITY,0.077549948199961,0,0,0,0,0,0,-0.0467656467487349,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.386699758255404,0,0.153635827883733,0,0,0,0,-0.0838873006664203,0,0,0,0,0.584109762579058,0,0,-0.0301985324838326,0,0,0,0,0,0.0190777644580458,0,0,0,0,0,0,0,-0.173949564287493,0,0,0.048540761185416
X601988.CH.EQUITY,0.104870822054307,0.181409111286784,0.234452503263426,0,0,0,0,0,0.028168221080566,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.101751013790489,0,0,0,0.0686581964045958,0,0,0,0,0,0,0,0,0,0.198482777759735,0,0,0.0443106389390341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.256353711719006,-0.0353979725703545,0.0105213222513083,0.0272691781827418,0,0.0802240137623148,0,0,0,0.505620177769077,0,0,0,0,0,0,0,0,0,0,0.0709026684218346,0,0,0.0633509873859349,0,0,0,0,0,0,0.00591888122022823,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0887758526867374,0.0293754382902091,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.073586650796056,0,0,0,0.412134727703195,0,0,0,0.115344917607429,0,0.0511035727148045,0,0,0,0,0,0,-0.0336626785593985,0.397340953121016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.318925846257216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125381389799145,0,0.0760140046819192,0,0.106755922953932,0,0,0,0,0,0.149865014048861,0.00366063887807583,0,0,0,0.066904034257751,0.141162684498906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390064108491775,0.0285359698671139,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.235478820021137,-0.843675113498348,0,0.188475912114478,-0.3208308012529,0,0,0,0,0,0,0,1.21406471946864,0,0,0,0,0,0,0,0,0,0,0.0940833813804004,0,-0.0600686920878787,0,0,0,0,-0.938335585888083,0,0,0,1.08921857654927,-0.185679501370632,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0001666037920501,0,0,0.289913961497882,0,0,0,0,0,0,0,0,0,0.173575541670773,0,0,0,0,0,0.0890537711855945,0,0.0354603575461207,0.122043563071362,0,0,0,0.271301389921656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.509819780367994,0,0,0,0,0,0,0,0,0,0.174773991103495,0,0.0978224702470702,0,0,0,0,0,0,0,0,0,0.0845671252651342,0,0,0,0,0,0,0.0160186967380289,0.0957268308271174,0,0,0,0,0,0,0,0
