,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.0556620575690821,0,0.594835006355302,0,0.109942526677137,0,0,-0.0707391152081274,0,0,0,0,0,0,0,0,0.0983980703447088,0,0,0,0,0,0,0,0,0,0,0,-0.00109398343101857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323273873988517,0,0,0,0.0790061027609198,0,0,0.0463797419724958
X601318.CH.EQUITY,0,0,0,0,0,0.0818036024577186,0,0,0.0398482908718385,-0.0325135779506771,0,0,0,0.17637370415802,0,0,0,0,0,0.468977937977031,0,0,0,0,0,-0.0870839121912531,0,0,0,0.0805038007315377,0,0.125882395565429,0,0,0.107245733518262,0,0,0.0718977565269754,0,0,0,0.00691434026441808,0,0,0,0,0,0,-1.38777878078145e-17,0.0574527275777424,0,0
X601939.CH.EQUITY,0,0,0,0,0.364655324716945,0,0.156848938381289,0,0,0.097647466608723,0.0465478315993104,0,-0.15406812956423,0,0,0,0,0,0,0,0.047211875336642,0,0,0.538891825503019,0,0,0,0,0,-0.0537529609382047,0,0,0,0,0,0,0,0,0,-0.040131340097746,0,0,0,0,0,0,0,0,0,0,0,-0.079478412601944
X601628.CH.EQUITY,0,0,0.0686474011448099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380182450232672,0,0,0,0.0221977543546876,0.0977622323385383,0,0,0,0,-0.033899015746003,0,0,0,0.0428939235447939,0.312676943014371,0,0.199470604892821,0,0,0,-0.0266687150900272,0,0,0,0,0,0,0,0.0633467789931059,0,0,0,0,0
X601288.CH.EQUITY,0.0483080824659904,0.0459183073104466,0.080713808250309,0,0,0,0.205976205917539,0,0,0.0578754686988002,0,0,0,0.06992090074046,0,0,0.100156135831479,0,0,0,0,0,0,0.221073480405398,0,0,0,0,0,0,0,0,0,0,0,0,0.195862769001809,-0.000825541290148586,0,0,0,0,0,-0.0639840277121081,0,0,0,0,0,-0.0454222343587292,0,0
X600036.CH.EQUITY,0.0139034434168043,0.236047873412909,0,0,0.0795246050303424,0,0,0.128524910604925,0,0,0,0,0,0.278377863960825,0,0,0,0,0.117732119635431,0,0,0,0,0,0.257426481545128,0,0,0,0.0638743420508295,0.0174170619872508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237661847248389,0,0,-0.0237270058381445,0,-0.00174365891302744
X601988.CH.EQUITY,0.204635536614947,0,0,0,0.188121935021156,0.284905452730114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099467030750078,0,0,0,0.0315348684125357,-0.0154632896046729,0,0,0,0,0.0186604910948507,0.240309145462898,0,0,0,0,0.020797877309448,0,0,0,0,0.098774075537981,0,-0.13590321122362,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.127156112861916,0,-0.0848563415311705,0,0,0,-0.0154805691580463,0.333053118622288,0,0,0,0,0.113436039809324,0,0,0,0,0,0,0,0,0,0,0.137182590039154,0,0.352859647762011,0.114957034295941,0,0,0,0,0,0,0,0,0.0681925831405301,0,0,0,0,0,0,0.0877769848665921,0,0,0.1087428492428,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.177946355069112,0,0,0,0,0,-0.0787459678180847,0,0,0,0,0.0977866544753221,0,0,0,0,0.0811064903989875,0,0.400858488802063,0.102484313552549,0,0,0,0,-0.0373633658704094,0,0,0,0,0,0,0,0.165667904918204,0.267537344091299,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0.0642007047727356,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0755802937562966,0,0,0,0,0,0,0,0.0152265001341554,0,0,0,0.271098869991892,0,0,0,0,0.228777256274015,0,0,0,0,0,0,0.0524300842994098,0.0938769965667989,0,-0.211658611724569,0,0,0,0.0638805737581381,0,0.12708800701568,0,0,0,0.0046148558267827,-0.014771386492892
