,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0193181198242732,0,0.164868812947274,0,0,0.110455141296314,0,0.246170464598874,0,0,0,0,0,0.18996066176832,0,0,0,0,0,0,0,0,0,0,0,0,0.0424135574733791,0,0.137889652340066,0,0,0,0,0,0,0.0288896035811098,0,0,0,0,0,0,0,0,0,0,0.0491094772769709,0,0.00614939172452185,0,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0,0
X601939.CH.EQUITY,0.269217005818224,0,0,0,0,0,0,0,0,0,0,0,0,0.413713665455278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191908095861902,0,0,0.108132470885611,0,0,0.00678265552625704,0,0,0,0,0.00386035696585551,0,0,0,0,0
X601288.CH.EQUITY,0.352865744809266,0,0,0,0,0.499092235834264,0.00603655906733536,0,0,0,0,0.0101285223867599,0,0,0.038801726597181,0,0,0,0,0,0,-0.0328398463446482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194935431136302,0,0,0,0,0.0900758642438815,0,0,0.0090098516061842,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0733715139564441,0,0,0,0,0.428693656938444,0,0.186951140203409,0,0,0,0,0,0,0,0.596756335124708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338349766453743,0,-0.206910921033543,0,0,0,0,0,0,0,0,0,-0.232660389711505,0.107037987264277,0
X601988.CH.EQUITY,0,0.0659455201704768,0,0,0,0,0,0,0.0804593248374036,0,0,0,0,0.0117633322208424,0,0,0,0.21953065067073,0.127634832135766,0,0,0,0,0.298469311349718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13861109337749,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.138265334063388,0,0.0105550445473184,0,0.302254011879475,0,0,0,0,0.145948796235521,0,0,0,0,0,0,0,0,0,0,0.0740950089063743,0,0.111698637558869,0,0.120579095677514,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0658893784223391,0.0674774561971443,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.138195452988956,0,0,0,0,0,0,0,0.375930067903516,0,0,-1.73472347597681e-18,0.178681374526198,0.225345315418626,0,0,0,0,0,0.0107619089002505,0,0,0.278205383177962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497801256165035,0,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.303492511365834,0,0,0,0,0,0.205215143051177,0,0,-0.240707536550237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060080623298288,-0.0975888276712066,0,0,0,0,0,-0.0270378686990781,0,0,0,0.749723150662158,0,0,0,0,-0.0866189922672176,0.621596037913807,0,6.93889390390723e-18,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719071222011898,0,0,0,0,0,0,0,0,0,0.138312954938519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631900538458299,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0351967218228902,0,0,0,0.436438185993937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221572582665132,0,0,0,0.062284975879851,0,0,0,0,0.417784844792751,0.000245812953178091,0,0,0,0,0,0,0,0.0739429199160343,0,0,0.144611530997885,0,0,0,0,-0.216378157888221,0,0,0.104701084541005,-0.0466347573919297,0
X000002.CH.EQUITY,0,0,0,0.126566566127659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323610834561597,0,0,0,0.568429988801669,0,0,0,0,0.0174926305154616,0,0,0.0968250211460242,0,0,0,-0.0668800801668745,0,0,0,0,0,0,0,0.0353436874312618,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.347098679231028,0.00797041071738859,0,0,0,-3.46944695195361e-18,0.171281484237799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300938006429957,0,0,0,0,0.0967350912264803,0.0755109921219178,0,0.178992081543809,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0416921760831942,0,0,0,0.0921606872184872,0.0281446584170735,0,0,0,0,0,0,0.122354911648561,0,0,0,0,0,0.0557611711089425,0.355902438608665,0,0,0,0.0210029610729279,1.73472347597681e-18,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0950479206239966,0,0,0,0,0,0,0.0462055432271852,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0867826927962642,0,0,0,0,0,-0.121326265354407,0,0,0,0,0,0,0,0,0.0906337035240035,0,0,0,0.129167856788344,0,0,0,0,0,0,0,0.007910322531521,0.00595691874174795,0,0.274713843138335,0,0,0,0.0364937295237967,0,0,0,0,0,0.176050165386629,0,0,0,0,0.165069459302688,0,0,0
X000001.CH.EQUITY,0,0.0327433053853595,0.00901398007125746,0,0,0.0214230092585226,0.0643286508197229,0,0,0,0,0.244720825845303,0,0,0.0979426437135654,0,0,0,0,0,0.102437134263795,0,0,0,0.194708071998387,0,0,0,0,0,0,0,0,0,0,0.190122664779476,0,0,0,0,0,0,0.0175767300831027,0,1.38777878078145e-17,0,0,1.73472347597681e-18,0.0820897370699899,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.145528727565981,0.241113617406156,0,0,0.328778982205777,0,0,0.0729755272480173,0,0,0,0,0,0,0,0,0,0,0,0.0263654372681779,0,0,0,0,0,0,0,0,0,0,0,0.232746975824295,0.0173364732527453,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.126503597022873,0,0,0,0,0,0,0.025377092041747,0.0417479890197765,0,0,0,0,0,0,0.583483314965009,0,0,0,0,0.0598605022084309,0,0,0,0,0,0,0,-0.126838718963648,0,0.0307296004927156,0,0,0,0,0,0.160605768467163,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.036271787752764,0,0,0,0,0.171782675341167,0,0.04914193977301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674323649987862,0,0,0.0434981886204159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212763078851747,0,0,-0.0353887260293564,0,0,0,0,0,0,0,0.202433180643933,0,0,0,0,0,0,0,-0.0792816166187252,0,0,0.0421055876565959,0,0.565379861623897,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117616570500916,0,0,0,0,0,0,0,0,0.152924056457204,0,0.523393720937946,0,0.0466693749607578,0,0,0,0,0,-1.38777878078145e-17,0.0216672115115807,6.93889390390723e-18,0.141467416244899,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0704473323104645,0,0,0,0,0,0,0.101837064658837,0,0,0,0.0747917500605467,0.0940699763881532,0,0,0.249418459779447,0,0,0,0,0,0,0.122742240912362,0,0,0,0,0,0.0454335738915929,0,0.0683431181175456,0,0,0,0,0,0,0,0,0,0.13450228981431,0,0,0,0,0,0.00822031423341963,0,0
X600016.CH.EQUITY,0,0,0.00159478759779482,0,0,0,0,0,0,0,0.484893061312422,0,0,0,0,0,0,0,0,0.0768880163736753,0,0,0,0,0.129615950673565,0,0,0,0,0,0,0,0,0,0.270428239668486,0,0,0,0,0,0,0.0384459497515365,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0488379519153872,0,0,0,0,-0.0494790153415047,0,0,0,0.0931264874211368,0,0,0.0938665756590918,0,0,0,0,0,-0.164071973493272,0,0,0,0.237088705979003,0,0,0,0,0,0.118342623786186,-0.0891534629245797,0,0,0,0,-0.00201741603019773,0,0,0.189543268673822,0,0.193965879725835,0,0,-0.0388149867530181,0,0,0,0.289887392880711,0,0,0,0
X267.HK.EQUITY,0,-3.46944695195361e-18,0,0,0,0.000373284292970486,0.0829015300354293,0,0.0516582696342623,0,0,0.0450022817068012,0,0,0,0,0,0,0,0.167638207250065,0,0,0.126116737352465,0,0,0,0,0,0.115837921009776,0,0,0.0827142945229875,0,0,0,0,0,0.242943742694914,0,0.0684933117875311,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.261467831818639,0,0,0,0,0,0,0,0.159437536029704,0,0,0,0,0,0,0,0,0,0,0.60165085552271,0,0.0684421461478403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0.169903632936051,0,0,0.0229341184726638,0.0545479522116086,-0.0577866894995519,0,0,0.0555803482712761,0,0,0,0,0,0,0,0,0.36814240601139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194580370707483,0,0,0.332650891803246,0,0,0,0,-0.278921955374332,0
X2007.HK.EQUITY,0,0,0,0,0.103217387115649,0.0776904487975176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972256204080115,0,0,0.0278182725236609,0,0,0.0830416024640022,0.228534944045232,0,0,0,0,0.0627483871599677,0,0,0,0,0,0,0.0749331642761489,0,0,0.114355750108726,0,0.0526526091731264,0,0,0,0.0709382027865485,0,0,0,-0.0315560242625088
X601818.CH.EQUITY,0,0,0,0.134370723141911,0,0,0,0,0,0,0,0,0,0,0,0.00320797088337782,0.22913295043006,0,0,0,0,-0.0387708584239862,0,0,0.0970745124589011,0,0,0,0,0,0,0,0,0,0,0.0961111128959758,0,0,0,0,0,0,0,0,0,0,0,0.355100684992543,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.25850428278129,0,0,0.0648478700604415,0,0,0,0.171360834065438,0,0,0,0,0,-0.0874876615266221,0.020840960829174,0,0,0,0,0,0,0,0,0,0,0,0.111280844819567,0.0196542656770884,0,0.237141244557347,0,0,0,0,0.0776053604660167,8.67361737988404e-19,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.0930580930119368,0,0,0,0,0,0.142888884163361,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635521874268461,0.080899840245184,0,0,0,0.188208912116803,0,0.182156422712998,0,0,0,0.126100155872222,0,0,0.12136953820732,0,0,0,0,0
