,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.221999528922019,0,0.226836176157748,0,0,0,0,0.0442908407430544,0.0756123415479685,0,0,6.93889390390723e-18,0,0.0587045645470082,0,0,0,0,0,-0.0235362727148164,0,0,0,0,0,0,0,0,0,0.0881664548489871,0,0,0.0963205350199671,0,0,0,0,0,0,0.139896317311369,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.22683938373264,0,0,0.114209196856651,0.0163120324470633,0,0,0.109234030762046,0,0,0,0,0.0992006877624906,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.105672456577103,0,0,0.121516350668979,0,0,0,0,0,-0.0559750176527189,0.18669218461011,-0.224797630056258,0.216524749229912,0.166462758511756,0,0,0,0,0.0914304274491703,0.0435888103112503,0,0
X601939.CH.EQUITY,0.22367312306362,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0188993848855063,0.265840202437649,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0.000958857520119071,0,0,0,0,0.0419013196557873,0,0.199347066864447,0,0,0,0,0,0,0,0,0.181268586253039,0,0,0,0.0410657716210042,0,0,0,0,0,0
X601288.CH.EQUITY,0.340153977102251,0,0.0932550524553662,0,0,0.229772228134857,0,0,0,0,0,0,0,0,0.0392378713150126,3.46944695195361e-18,0,-3.46944695195361e-18,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193117087626322,0,0,0,0,0,0,0.104147929577073,0,0,0
X5.HK.EQUITY,0.0261788215398641,0,0,0,0,0,0,-0.0464857451001759,0,0,0,0,0,0,0,0,0,0,0.387015262435853,0,0.130469977243789,0,0,0,0,-0.0878868741422403,0,0,0,0,0.581026547083277,0,0,0,0,0,0,0,0,0.0582476092601395,0,0,0,0,0,0,0,-0.172481229381925,0,0,0,-0.0306461308055582
X601988.CH.EQUITY,0.104873532216065,0.181411901037117,0.234442100991708,-1.38777878078145e-17,0,0,0,0,0.028170747226942,0,0,0,0,0,0,0,0,0,0.101741806599178,0,0,0,0.0686559717156886,0,0,0,0,0,0,0,0,0,0.198490322936466,0,0,0.0443139704704769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.256353711719006,-0.0353979725703545,0.0105213222513083,0.0272691781827418,0,0.0802240137623148,0,0,0,0.505620177769077,0,0,0,0,0,0,0,0,0,0,0.0709026684218346,0,0,0.0633509873859349,0,0,0,0,0,0,0.00591888122022823,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0887758526867374,0.0293754382902091,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0735850104115493,0,0,0,0.412130947340463,0,0,0,0.115348402296845,0,0.0511073078096116,0,0,0,0,0,0,-0.0336604579169021,0.397335998874632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.318925846257216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125381389799145,0,0.0760140046819192,0,0.106755922953932,0,0,0,0,0,0.149865014048861,0.00366063887807583,0,0,0,0.066904034257751,0.141162684498906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390064108491775,0.0285359698671139,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.235476479773743,-0.843685265668064,0,0.188477982421509,-0.320827465409188,0,0,0,0,0,0,0,1.21407672534209,0,0,0,0,0,0,0,0,0,0,0.0940901686695477,0,-0.0600744310912156,0,0,0,0,-0.938336194401463,0,0,0,1.08921006167446,-0.185675145187275,0,0,0,0,0,0
