,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.117158008795793,0,0.0514326974470967,0,0,0,-0.116698835946676,0,0,0,0.512945020518962,0,0,0,-0.0166397373867695,0,0,0,0,0,0,0,0,0,0,0,0,0.0184305294822268,0,0,0,0,0,0,0,0.0825598097776264,0,0,0,0,0,0.225251517879637,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.00570726795282035,0,0,0.12285138351724,0,0.2609695456169,0,0,-0.0329485017171,0.240361960981785,0,0,0,0,0,0,-0.148685298577951,0,0,0,0,0,0,0,0,0,0,0,0,0.162782820952877,0,0,0,0,-0.283432868087242,0,0.319982061570659,0.267963395326702,0.263141899074853,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.328674952959654,0,0,0.330423112508741,0,0.103674018814939,0,-0.0624532469764912,0,0,0,0,0,0,0.110026941184003,0.0665574576748415,0,0,0,0,0,0.00491304095486711,0,0,0,0,0,0,0,0,0,-0.0090116699319493,0,0,0,0,-0.130901431549333,0,0,0.338097725629899,0,0,0,0.017772687640537,0,0,-0.0424982878908599,0,0,0,0,0
X601288.CH.EQUITY,0.368292161971684,0,0.118013551817389,0,0,0.227212499403443,0,0,0.110918911539789,0,0,0,0,0,0,0,0.0512327277076676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864570132531207,0,0,0,0,0,0,0,0,0.173442364109085,0.0566171343066562,0,0
X5.HK.EQUITY,0,0,0.0550829769151044,0.230766805269674,0,0.137067209092617,0,-0.402166237767249,0,0,0,0,0.0978871175321707,0,0,0,0,0,0,0,0.415382693611764,0,0,0,0,0.488805313183575,0,0,0,0,0,0,0,0.0975717602442843,0,0,0,0,0,0,0,0,0,0,-0.179340428666239,0,0.122550386326292,0,-0.00908504619004816,0,0,0
X601988.CH.EQUITY,0.281531547537623,0.0693804984733727,0.318558423650666,0,0,0,0,0,0.137911642773014,0,0,0.00621663860149066,0,-0.175040260682117,0,0,0,0,0,0,0,0,0.152599621880948,0,0,0,0,0.0238837849877536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080193775319689,0,0.154354902499098,0,0,0,0,-0.0183684616400435,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0971332900291551,0,0,0.245841415888996,-0.00772205910168988,-0.0377778019864478,0.0157061478529432,0,0.280608087381359,0,0.258277670183394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921815701818644,0,0,0.0897277436592046,0,0,0,0.134741564166085,0,0.0105224051526463,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0368203519066382,0,0,0,0.209812490663333,0,0,0,-0.179220699384994,-3.46944695195361e-18,0,0,0,0.366600142403015,0.177548606143356,-0.0502091054933768,0,0,0,0.104782724387265,0,0.0721078168624125,0,0,0,0,0,0,0,0,0,0.00101018420209168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.315957944365052,0.208680255183056,0,0,0.102961948143003,0,0,0,0,0.0313221930725421,0,0,0,0,0,0,0,0.0845339694915061,0,0,-0.081477630881426,0,0.0250640396525571,0,0,0,0,0.211808367906273,0.0755577738205271,0,-0.316462827038275,0,0,0,0,0,-0.203142518859725,0,0,0,0,0,0.0210745402330604,0,-0.0593278740173281,0,0.00398447822141186,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178780267422498,-0.0225695783799517,0.0346023394539187,0,0,0,0,0,0,0.228467360489573,0,0,0,0,0,0.058109345397656,0,0,0,0,0,0,0.24223870736986,0,0,0,-0.182042847867792,0,0,0,0.0313182246593027,0,0,0,-0.153273021378049,-0.0533159323041828,0
