,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0827916849492678,0,0.090915451694637,0,0,0,0,0,0,0.472587876865149,0,0,0,0,-0.222199483366056,0,0,0,0,0,0,0,0,0,0,0,0.105109264306705,0,0,0,0.0714257376412159,0.1219017988594,0,0,0,0,0,0,0.0153451414255194,0,0,0,0,0,0.07264254298725,0,0,0.219656335345097,-0.0608504951179897,0
X601318.CH.EQUITY,0,0,0,0,0,0.0910575496282731,-1.38777878078145e-17,0,0.264297594771542,0,0,0.316824555182496,0,0,0,0.108830439040047,0,0,0.0454621198128652,-0.0620512053210441,0,-0.031274603923632,0,0,0,0,0,0,0,0,0,0,0.110906873680744,0,0,0,0,0,-0.273819033924814,0.137328695231022,0,0.00952029391792479,0.124959076167333,0,0,0,0,0.0328553314698384,0,0,0
X601939.CH.EQUITY,0.478042719271492,0,0,0.00555776096489118,0,0.179371283766794,0,0,0,0,0,0,0,0.0625207639123377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370730318173896,0,-0.11592304497441,0,0.0464348945398432,0,0,-0.0455403066833976,0,0,0,0,0
X601288.CH.EQUITY,0.560639031465527,0,0.148312352204498,0,0.14745033115276,0.0749524998391908,0,0,0.0271639232344304,0,0,0,0.00860527128397905,-0.0520724169599935,0,-0.0431963195057668,0,0,-0.0484645281386896,0,0,0,0,0,0,0,0.0620457022307938,0,0,0,0,0,0,0,0,0.0592147855257173,0,0.016119574354724,0.20607516484986,0,0,0.00371276072080314,0,0,0,-8.67361737988404e-19,0,0,0,0,0
X5.HK.EQUITY,0,-0.129772382156845,0.193746279274686,0.174952116075159,0,0,0,-0.168592467472903,0,0,0,0.24054235187275,0,0,0,0,0,0.518168074021841,0,0,-0.0659206029088784,0,0,0.182287115120325,0,0,-0.168673064568376,0,0,0,0,0,0,0,0,0.0276485912732194,0,0,0,0,0,0,0,0,0,0.122980946613026,0,0,0.117511875599467,0,0
X601988.CH.EQUITY,0.0764711210996749,0,0.172092215509378,0.122744844674848,0,0,-0.000491209245431627,0,0.125110045467734,0.0985423818938501,0.168591314445387,0,-0.28855349592234,0,0,0,0,0,0.0179876331863752,0,0,-0.0849064484711349,0.260565271632956,0,0,0,0.110242033727967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313453888257804,0,0,0,0,0.0179418660914006,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0342987177937066,0,0,0,0.119873938669167,0,0.163740688502903,0,0.30665787847151,0,0,0,0,0,0,0,0,0,0,0,0,0.109821634195405,0,0,0,0.131077133477798,0,0.0167459541624631,0.00517924757107428,0,0,0,0.0564414586604158,0.0272158993996134,0,0,0,0,0,0.0934746446097228,0,0,0.0899667303717592,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.228206821626845,0,0,0,0,-0.069843528779797,0,-0.0757300701085013,0,0,0.267036288946493,0.259558477113739,0.141885297825851,0,0,0,0,0,0,0,0.121346336154552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162885915700561,0,0,0,0,0
X601628.CH.EQUITY,0.305503209930072,0.197209206741522,0,0,0,0,0,0,0,0.0124141672004847,0,0,0,0,0,0,0,-0.189075594916453,0,0,0,0,0,0,0,0,0,0.0750263015075299,0,0,0,-0.0205380199227001,0,0.00324186090915533,0,0,0,0,0,0,0,0,0,0,0,0.105247705781503,0,-0.0796067237663888,0.0440286822674002,0.271003761809949,0
X601166.CH.EQUITY,0.141286606634039,0,0,0,0,0.100700583395989,0.297173914145499,0,0,0,0,0,0,0.10143875060878,0,0.441248188559092,0,0,0,0,0,0,0,0,0.133238291942093,0,0,0.00406228731770282,0,0,0,0,6.93889390390723e-18,0.00788173489305132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
