,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.278805603027332,0.024805476088146,0.0472280995782018,0,-0.0190403098103155,0.263496028498108,0,0,0.00226460143677349,0.0807780199020613,0,0,0,0,0,0,0,0,0,0,0,-0.0427262949235147,0.183773173515681,0,0,0,0.0536806049528949,0,0,0.0273956964004606,0,0,0,0.0297042165911685,0,0.11359870293601,0,0,0,0,0,0,0,0,0,0,-0.023905435027827,0,0,0
X601318.CH.EQUITY,0,0,0.252570301636165,0,0,0,0,0,0.067581846872812,0,0.0648881309525167,0,0.00852057219545905,0,0.209605758192133,0,0,0,0,0,0,0.0826015607047172,0,0,0,0,0,0.129974221208628,0,0,0,0,0,0,0.00914719984437672,0,0,0,0,0,0,0,0,0,0.106143198146517,0,0,0.0356202516177673,0,0,0,0
X601939.CH.EQUITY,0.362945903318268,0.271706132222428,0,0,0,0,0,0.409530429611505,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0558009348990105,0,0,0,0,0,0.0311215518752207,0,0.0289643666729656,0,-0.0228430961200576,0,0,0,0,0,0.0612592955294833,0,0,0,0,0,0.0839932749389493,0,0,0,0,0,0,0,0,0.167433998936961,0
X601288.CH.EQUITY,0,0,0.128180379322665,0,0,0,0,0.464119045481511,0,-0.0484309253256257,0,0.0416121282392253,0,0,0,0,0,0,0,0,0,0,0.143061861222127,0,0.0442037496931884,0,0,0.145620746214884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136148602530793,0.0219046114296991,0
X600036.CH.EQUITY,0,0,0,0,0,0.156644840872931,0,0,0,-0.109979733642151,0,0,0.0780369789344197,0,0,0.0253986998348751,0,0.136837002437372,0,0,0,0,0,0,0,0.464882941743951,0,0.13713007306614,0,0,0,0,0,0,0,0,0,0,0,-0.0580775663888971,0,0,0,0,0,0,0,0,0,0,-0.0907045049169159,0
X1299.HK.EQUITY,0,0,0,-0.0863297282571385,0,0,0,0,0,0.185263871557593,0,-0.0530030714843867,0,0,0,0,0,0,0,0,0.0597848799628158,0,0.147896230647607,0,0,0,0,0,0,0,0,0,0,0,0,0.0995456295398005,0,0.147510572692538,0,0,0.134810471408876,0.108969853722538,0.0520604923347092,0,0,0,0,0,0.209372072037513,0,0,0
X601628.CH.EQUITY,0.081123885369647,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.00515689252767759,0,0,-0.18147666912294,0,0,0,0.258296627214705,0,0,0,0,0,0,-0.113202545903533,0,0,0,0,0,0,0,0,0,0.610400510232702,0.044557575330839,0,0,0,0,0,0,0,0,0,0,0,0,0.00471508321599605,-0.0507491414181953
X601988.CH.EQUITY,0,0,0.0748608202687593,0.441778969731428,0,0,0,0,-0.0916612483970672,0,0,1.73472347597681e-18,0,0,0,0,0.280079089485756,0,0,0,0,0,0,0,0.0835110975224333,0,0.0452540357847021,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.00191037845618236,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.221005602948274,0.134203693543444,0,0,0,0,0,0,-0.0636069639022091,0,0,0,0,0,0,0,0,0,-0.0594909716498903,0,0,0.430080801843229,0.159488648716816,0,-0.0396840172632822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285837159791608,0,0,0.113687355624051,0,0,0,0,0.208213557388291,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.188114967852002,0.403035811207199,0,0,-0.143850688796075,0,0,-0.00454297569371122,0,0,-0.0490277957949749,0,0,0,0,0.391151943979236,-0.165436010105578,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.181382451694837,0,0,0,-0.0677276100013069,0,0,0.0620467897027779,0,0,0,0,0,0,0,0,0.018310247702959,0,0,0.179745438060665,0
