,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0033496361157862,0,0,0,-0.0601830037358835,0.0491075797693399,0,0,0,0,0,0,0,0.358387568692555,0,-0.168161379730968,0,0,0,0,0,-0.159725359628037,0,0,0,0,0,0,0.165271116141426,0,0,0.632332351544171,0,0,0,0,0,0,0,0,0,-0.014044146183521,0,0.0606844116361501
X601318.CH.EQUITY,0,0,0,0,0,0,0.215355446938233,0.0499353855156312,0.204373424525553,0,0,0,0,0,0,0,0.108989972183221,0,0.1414437734353,0.069743878140504,0.0413698866575221,0,0,0,0,0,0,0.0220074965127994,0,0,0,0,0,0.0726304925462569,0,0,0,0,0.0589779046537514,0,0.130421887923264,0.0307810753042814,0,0,0.0837796255039548,0,0,0,0,0,0
X601939.CH.EQUITY,0.369739826665777,0,0,0,-0.0651140529889118,0,0,0,0,0,0,0,0,-0.0404488228077732,0,0,0,0.0502557419487792,0,0,0,0,0.148102334535704,0,0,0,-0.378003953167844,0,0,0,0,0,-0.00214601748203838,0,-0.0583317567389183,0,0,0,0,0,0.664670100260834,0,0,0,-0.0354273324257975,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.133474388394016,0,0,-0.036063005487201,0.066590168744213,0,0.365683226105162,0,0,0.330215025195925,-0.0711983853278309,0,0,0,0,0,-0.115709810139621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307784110272814,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.146975268858113,0,0.213114656254436,0,0,0.113427533352787,0,-0.00367801358586187,0.214577584943361,0,0,0,0.0738768132325734,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0216356758880866,-0.168530853541604,0,0,0,0,0,0,0,0,0,0.129651077250703,0.0970999967061149,0,0,0,0,0,0,-0.0966377602311328,0,0,0.154726868356704,0,0
X601988.CH.EQUITY,-0.0612294402765852,0,0,-0.0504988757165688,0.410166719923383,0,0,0,0,0,0,0,0,0,0.00271479677782108,0,0,0.0437224241738534,0,0,-0.172454399760983,0,0,0,0.348675239632046,4.33680868994202e-19,0,0,0,0,0,-0.365203924197755,0,0,0,0,0,0,0,0,0,0,0,0,0.0352991265622786,0.13125027725981,0,0,0,0,-0.0293634291398269
X600036.CH.EQUITY,0,0.268807386496286,-0.0797147996621459,0,0,0,0,0,0,0.384754517451808,0,0.0627178604948687,0,0,0.0715110030316619,0,0,0,0,0,0.287447994505389,0,0,0,0,0,0,0,0.14816508512368,0,0,0,0,-0.146880482342248,0,0,-0.157429926127899,0,-0.0212557277444577,0,0,0,0,0.280179124706416,0,-0.0617458117368801,0,0,0,0,0
X1299.HK.EQUITY,0,0.0948351337131751,0.00452665792626626,0,0.366175800750388,0,0,0,0,0,0,0,0,0,0,0,0,0.0500922862005592,0.0773404508986832,0,0,0,0,0,0,0,0.147461358255032,0.029088666804054,-0.103978513420536,0.0465985669421839,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17815458392588,-0.117022860424076,0,0,0.13099949228531,-0.0110535851445936,0,0
X601628.CH.EQUITY,0,0.0844949250926263,0.0279068232501288,0.0798576235797407,0,0,0,0,0,0,0,-0.0690904905349463,0,0,-0.00306978972471428,0,0.325284205316786,0,0,0.0248819154757478,0,0,0,0,0.10865446998837,0,0,0,0,0,0,0,0,0,0.196733891082882,0.0514057211249096,0,0,0,0,0,0.204760787153972,0,0,0.0869650181602892,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.694431826400481,0,0,0,0,0,0,0,0,0.0883358742392482,0,0.0234056720139692,0,0,0.180513021740089,0,0,0,0,0,0.119426765969036,0,0,0,0,0,0,0,0,0,0,-0.0808884421512547,0,0,0,0.0290311507217759,0,0,0,-0.237980304759473,0,0,0,0,0
X601166.CH.EQUITY,0.115422691645026,0,0,0.236237769949646,0,0,0,0,0.00398666399104444,0,0,0.347993507390596,0,0,0,0,0,0,0.0759361103029059,0.0301545679911998,0,0,0,0,0,0,0,0,0,0,0,0.0101828723149769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.129325369914345,0.746057440214634,0,0,0,0,0,0,0,0,0.161180164782822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167320144195727,0,-0.15641035344268,0,0,0,0,0,0,0,-0.0103130094156305,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00896126104484703,0,0,0,-0.0281158061945034,0,0,0,0,-0.226625508423274,0,0,0,0.00415982934114797,0,0,0,0,0.0231958638836559,0,0,0,0,-0.037413927984508,0,0,0.32294503993154,0,0,0,0,0,0,0.410522583622485,0,-0.0518867146186709,0.116704502889889,0,0,-0.089297965105056,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244678921029122,0.0951036541671269,0,0,0,0,0,0,0,0,0.191409545185348,0,0,0,0,0,0,0.232922415369778,0.315327528701921,0,0,0,0,0,0,0,0,0,0.182155232614043,0.13264109133628,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0.100946681581764,0,0,0.0763384478979949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251009286627617,0,0,0,0,0,0,0.489859554497952,0.047522082747823,0,0,0,0,0,0.0102971102250967,-0.0827297990358775,0,0,0.241828252688027,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.039935150114765,0,0,0,0,0.0550129868401337,0,-0.0792517924230582,0,0,0,0,0,0,0,0,0,0,0,0,0.152645128972627,0,0.222611605782505,0.120397216573666,0,0,-0.196157995008081,0,0.449993572821741,0,0,0,0,0,0,0,0,0,0.254468173435995,-0.232413155403469,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.134045817808496,0,0.252666111028681,0,0,0,0.00703317057788611,0,0,0.0113494715956732,0,0,0,0,-0.112724831658622,0,0,0,0,0.215540138633634,0,0,0,-4.33680868994202e-19,0,0,0,0.0460051044218291,0,0,0,0,0,0,0.106754727507281,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0155769659794627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629586174670817,0.0797943963263777,-6.93889390390723e-18,0,0.0422774914074497,0,0,0,0,0.150065024065003,0,0,-0.0667478093172199,0,0.0497055590813805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.13388764797532,0,-0.277051141643224,0,-0.449222905241632,0,0,0,0,0,0,-0.0297473034180629,0,0,0,0,0.901661294225715,0,0,0,0,0,0,0,0.0033837105656836,0,0,0,0,0,-0.245073839701496,0.259032713880152,-0.250404790251595,0,0,0,-0.00190137476535594,0,-0.243725670516917,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.00678951687999062,0,0,0,0,0,0.139678867355194,0,-0.0604492503075089,0,0,0,0,0.070099285002865,0,0,0,0,0,0.0326596314070574,0,0.148709360246141,0,0,0.0451703681483767,0.166575059426954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342087438497329,0,0,-0.162330183415849,-0.228906793174489,0,0,0,0,-0.0309706689073698,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0081990946748378,0,0,0,0,0,0.0252900278470939,0,0.149957682146441,0,0,0,0.243424349283722,0.0467812937949312,0,0,0.0492252028439377,0,0,0,0,0.158618524914014,0,0,0,0,0,0,0,0,0.036628148910028,-0.4019994185783,0,0,0,0,-0.283367044195559,0,0,0,0,0
X600030.CH.EQUITY,0.0314246740885204,0,0,0,0,0,0,0,0.0812137024769702,0,0,0,0,0.0321027102299716,0,0,0,0,0,0,0,0,0,0,0.00367331178929378,0,0,0,0,0,0.303888883115403,0,0,0,0.221762194032966,0,0.293952164520667,0,0,0,0,0,0,0.0505924902615685,0,0,0.0207279641214706,0,0,0,0
X601998.CH.EQUITY,0,0,0.00477728963173542,0,0,0,0,0,0,0,0.0867800697591728,0,0,0,0,0.180179927465323,0,0,0,0.125680642393539,0.233171083445007,0.143078702805069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348802987528627,0.0838934073478334,0,0,0.108748038914323,0,0.0265740309196493,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0785715643366368,0,0,0,0,0.0216317562670936,0.121678398303378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114371886770845,0,0,0.436896046941354,0,0,0,0,0,0.0746174249832707,0,0,0.0227449091200886,0,0,0.0235978656229475,0,0,0,0,0,0,0,0.00878709543965634,0.0574401990936163,0
X000001.CH.EQUITY,0,0,0,0,0,0.107693816411267,0,0,0.174296656817884,0,0.133018889220896,0,0,0,0,0,0.0461021727758834,0.0126967956333285,0,0,0,0.00649377451342157,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.176574225137969,0,0,0.161767952796303,0,0.0971809340745345,4.33680868994202e-19,0,0,0,0
X2007.HK.EQUITY,0,0,0,-0.0496052927985982,0,0,0,0,0,0,0,0.109339241481075,0,0.0224350124482217,0,0,0,0,0.0996647341648892,0,0,0,0.0866774944131477,0,0,0,0.117556787336555,0.334020497460127,0,0,0,0,0.285330761695428,0,0,0,0,0,0.00206978321744636,0,0,0,3.46944695195361e-18,0,8.67361737988404e-19,0,0,0,-0.045666499238566,0,0
X1109.HK.EQUITY,0,0,0,0,0.178678817918079,0,0.0365150740746075,0,0,0,0,0,0,0.192784446480857,0,0,0,0,0,0.308082802549113,-0.0184342884449751,0,0,0,0,0,0,0,0,0,0,0.0205182865712776,0,0.251121375480033,0,0,0,0,0,0.035132645899118,0,0,0,0,0,0,0,0,0,-0.188363719125752,0
X1113.HK.EQUITY,0,0.216692073111691,0,0,0,0,0,0,0,0.0197577665211132,0,0,0,0,0,0,0,0.0351618666506769,0,0,0.106596307173508,0,0,0,0,0.0580871542374353,6.93889390390723e-18,0,0,0,0,0,0.00102316111489736,0,0,0,0,0.19767907710054,0,0,0,0,0,0,-0.254142808972835,0,0,0.160589015828465,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.40783621147842,0,0,0,0,0,0,0,-0.170998175543064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222237141778884,0,-0.0156856889767281,0,0.376339630309786,0,0,0,0,0,0.0136759404545018,0,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,-0.099344425952978,0.421926439633952,-0.405512246809377,6.93889390390723e-18,0.0848766400285802,0,0,0,0,0,0,0,0,0.259581599240622,0,0,0,0,0,-0.175007758463733,0,0,0,0,0,0,0,0,0,0,0.461093718006094,0,0.276311032369718,0,0,0,0,0,0,0,0,0,0,0,0.361054645395697,-0.216862736631474,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0949978251247337,0,0,0,0,0,0,0,0,0.523174324220051,0,0,0,0,-0.0981513757438384,0,0.0348169458686777,0,0,-0.018942024254,0,0.08752934396742,0,0,0.0399124875009895,0,0,0.0606516293471445,0,0,0,0,0,0.0545758387692909,0,0,-0.0496070812045264,0,0
