,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.204557939831017,0,0,0.137105839996701,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.116923276233676,-6.93889390390723e-18,0,0,0,0,0.0327393287131889,0.0294052546285887,0,0,0,0,0,0.337025405962581,0,0,0,0,0,0,0,0,0,0,0,0.108514846065058,-0.125421523217078,0,1.38777878078145e-17,0,0,-0.0972169196553546
X601939.CH.EQUITY,0.178846817654411,0,0,0.252665299196801,0,0,0,0,0,0,0,0,0,0.332931404999696,0,0,0,-0.101823991394907,0,0,0,0.0257354595817549,0,0,0,0.256407606878098,0,0,0,0,-0.101133263564111,0,0,0,0,0,0,0,-0.0301531096815896,0,0,0,0,-0.0113781608420736,0,0,0,0,0.0367079719679385,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.264564867017258,0.0109360181939691,0,0,0,0,0,0,0,0,0.021736112840099,0,0.0226216588369351,0,0,0,0,0,0.0292390329061835,0,0,0,0,0.0808577007815689,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.396997781814464,0,0,0,0.1454927490385,0,0,0,0,0
X601288.CH.EQUITY,0,0.573822824745202,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.111392449342914,0,0,0,0,0,0,0,0.170330930012249,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0576777649608408,0,0,0,0,0,0,0,-0.0557921408685752,0.0300474731396087,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.137162964153009,0.177706935175704,0,0.171696104868152,0,0,0,0,0,0.298331613958362,0,0,0,0,0,0.233096687241126,0,0.121370566284685,0,0,0.0487181725929137,0,-0.0418530417401809,0,0,0,0.162053906401715,0,0,0,0,0,0,0,0,0,0,0,-0.583439367540514,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.161219127980778,0,0,0,0,0,0.145708361663114,0,0,0,0,0.229867906899067,0,0,0,0,0,0,0,0,0,0.088901398129065,0,0,0,0,0,0,0,0,0,0.00927467178396666,0.296516328730551,0,0,0,0,0,0,0,0.0611293229169761,0,0,0,0,0,0,0.00489791389059624,0,0.0217304230137638,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.222772349512032,0,0.0438994295133621,0,0,0.187388437474725,0,0,0,0,0,0,0.103678299752664,0.0388096044378821,0,0,0,0.0476838017873042,0,0.0209375384425229,0,0,0,0,0,0,0,0,0,0,0.290795760868748,0,0,0,0.0399980171216979,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.350173324817558,0,0,0,0,-0.129365560059667,0,0,0,0,0,0,0,0,0,0,0,0.00250566394808165,0,0.101547112874439,0,0,0,0.0701362007984834,0,0,0,0,0,0,0,0,0,0,0.122902333987754,0,0.13515287759406,0.107970226266509,0,0,0,0,0,0.0162160704836039,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062964271991091,0.125338798967885,-0.273970773740196,0,0.07861676868762,0,0,0,3.46944695195361e-18,-0.478934073900755,0.89231004020224,0.0339827859946131,0,0.577205637105592,0,0,0,0,0,0,0,0,0.0231892117135062,0,0,0,0,0,0,0,0,0,0.0975089856804464,0,0,0,0,0
X601658.CH.Equity,0,0.099548289428162,0,0.128328797049865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370756494679199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169134122365661,0.0966475647098823,0,0,0,0,-0.0441748014007618,0,0,0,1.73472347597681e-18,0,0,0,0
