,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0178470302024421,0,0.00611439605086506,0,-8.67361737988404e-19,0,0,0,0,0,0.466488863466246,0,0,0,-0.0967794723958761,0,0,0,0,0,0,0,0,0,0,0,0,0.0504080441379493,0,0,0,0,0,0.0621728477471992,0,0,0.089350699088601,0,0,0,0,0.209529770594358,0,0,0,-3.46944695195361e-18,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111988460394241,0,0,0.290648587442094,0,0.225586906437675,0,-0.0426602315349098,0,0,0.0460740659384712,0,0,0,0.11356806621841,0,0,0,0,0,0,0,0.0803692493029931,0,0,-0.00606656772455626,0,0,0,0,0,0,0,0,0,0,0,-0.116473805227238,0,0.384082747082197,0,-0.0510764010083635,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.218743159177817,0,0.301555621073593,0,0.144055760233651,0.312285805558272,0,0,0,-0.0874603159434645,0,0,0,0,0,0,0,0,0,0.123465900752125,0,0,0,-0.187746921079252,0,0,-0.0390483213135939,0,0,0,0,0,0,0,-0.036290455587497,0,0,-0.0268115502964346,0,0.129296637480847,-0.051853817528462,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0379737379317154,0.207099461452477,0,0.145183148254446,0,-0.359511042508967,0,0,0,0,0.0653275860559336,0,0,0,0,0,0,0,0,0.388111139066625,0,0,0,0.453100816421766,0,0,0,0,0,0,0.0710306965558038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186293367536918,-0.0894912379809034,0,0,0
X601988.CH.EQUITY,0.223582864146914,0.0849601134950478,0.327304327670199,0,0,0,0,0,0.11627953391441,0,0,0.145540086408648,0,-0.225182790704618,0,0,0,-0.110907857473756,0,0,0,0,0,0.143264102329737,0.0805619247793643,0,0,0.133269624181151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323084185202309,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718790974385849,0,0,-0.0225429715630992,0,0.0286293279637248,0,0,0,0.312755155443872,0,0.126972342674849,0,0,0,0,0,0.151990517859019,0,0,0,0,0,0,0,0,0,0.0419360549760086,0,0,0,0,0.101678961313131,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.186829152590094,0.242636608963859,0,0,0.0332534656529878,0,0,0,0,0.0621526714520057,0,0,0,0,0,0,0,0.0919883043862296,0,0,0,-0.0979176391176929,0,0,0,0,0,0.15244454940857,0.0747418044745208,0.0372027449042855,-0.33016123089817,0,0,0,0,0,0,-0.18207537599723,0,0,0,0,0.147353255347107,0,0,0,0,0.0569000691955618,0,0,0,0.0479379262813506
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154068130134878,0,0,0,0,0,0,0,0,0.216756410315317,0,0,0,0,0,0.107515000707907,-3.46944695195361e-18,0,0,0,-0.0259423858141426,0.295092096161194,0,0,0,-0.162020907499326,0,0,0,0,0.0542039582844199,0,-0.0406919676357458,0,-0.169774640013465,0,0
