,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.535383271794073,0,0.0440766410052468,0.0310855385580938,0.000345364330044643,0.0344147569325407,0,0,0,0,0,0,0.0370149808521123,0,0,0,0.0248790368872651,0.0740071523639998,0,0,0,0,0,0.114234021400681,0,0,0,0,0,0,0.0143263577675765,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.343941735978751,0,0,0.145921230969014,0,0.187220872901403,0,0,0,0.0490978072073297,0.0960957275424336,0,0,0,0,0,0,0,0,0,0,0.00106544654502355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600802452670194,0,0,0.010983223149609,0,0,0,0,0,0,0,0,8.470329472543e-22,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0,0
X601288.CH.EQUITY,0.439717003941266,0,0,0,0,0,0,0,0,0.175830092943852,0,0,0,0,0,0,0,0.127437923622863,0,0,0,0,0,0,0.0570461261554572,0.0417871200139702,0,0.0867157941229761,0,0,0.123801744753301,0,0,0,0,0,0,0,-0.0464757283742805,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.347276844526259,0,0,0,0,0,0,0,0,0,0.0300756250913434,0.532752441756415,-0.324012199980524,0,0,0,0,0,0,0,0.165387232967206,0,0,0,-0.0880610017736463,4.33680868994202e-19,0,0,0,0,0,0,0.139707551926472,0,0,0,0,0,-0.0606336055463533,0,-0.524558617244137,0,0,0,0,-0.272693964378455
X601988.CH.EQUITY,0,0.290068452144735,0,0,0,0,0,0,0.0256238171261505,0,0,0,0,0.0712225556036657,0,0,0,0.0484686136463358,0,0,0,0,0,0.465695903309548,0,0,0,0,0,0,0,0,0,0,0.101093316369585,0,0,0,0,0.0287029432948613,0,0.0376484929428031,0,0,0,0,0,0,0,0.0464147125935765,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0364927997917307,0,0,0.0671835429207528,0,-0.056878123414259,0,0.235357116389514,0,0,0,0.023493809731066,0,0,0,0,0,0.413845560618608,0,0.073478984916649,0,0,0,0.138442929277713,0,-0.00291893275846478,0,0,0,0,0,-0.00293961406548782,0,0,0,0,0.047581389913478,0.0460826064792712,0,0,0,-0.0439426800805504,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10178426853423,0,-0.0647341711194425,0,0,0.250185197798362,0,0,0,0.0841255171413648,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.329581880100498,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0247246722816278,0,0,0,0,0,0.195786088073672,0,0,0,0,0.00480499690512784,0.00168647193119597,0,0,0,0,0,0,0,0,0,0.0425241787859785,0,0,0,0,0,0,0,0.225657848151803,0,0,0,0,0,0.171986147363656,0,0.157828681197274,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.137896922219272,0,0,0,0,0,0,0,0,0,0,0,0.127332685038626,3.46944695195361e-18,0,0,0,0.0354875359450466,0.115501167876004,0.0162534733006828,0,0,0,0,0.0741062843633431,0,0,0,0,0.105888775636332,0.00129749696302258,0,0,0,-0.0209011885030279,0.0165947658042742,0,0.164344301977699,0.236741164315829,0,0,0,0,0,0,0,0,0,0
