,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.102721623107831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404547067683372,0.375501627957462,0.00763498503603511,0,0,0,-0.0832394641724736,0,0,0.274779818224715,0,0,0,-0.289704652349324,0,0,0,0,0,0,0.0289116626920943,0,0,0,0,0,-0.289002847280419,0,0,0.0689405502245359
X601318.CH.EQUITY,0,0,0,0,0,0.210204862716517,0,0,0,-0.00911836672484308,0,0,0,0,0,0,0,0,0.0427624430898068,0,0,0,0,0,0,0,0,0.0578337018921393,0,0.0397916475824555,0,0,0,0,0,0,0,0.23356083390616,0,0,0,0,0,0,0,0,0.0929325777365678,0,0,0.343098786811713,0,0
X601939.CH.EQUITY,0,0.0567269954546167,0,0.809716866750907,0,0,0,0,0,0,0,0,-0.0311949247915796,0,0,0.0153429416886338,0.119308234923057,0,0.02199376665104,0,0,0,0,0,0,0,0.0317269845209413,0,0,0,0,0.0276721747462485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167099934416403,0,0,0
X601288.CH.EQUITY,0.0680281986747804,0,0.976377037501655,0,-0.0338539808385888,0,0,0,0,0,0,0,0,0,0,0.0596374540363051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132753856218348,0,0,0,0,0,0,0,0,-0.0592988179859495,0,-0.118190326738784,-0.0455408342140967
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.023764935965398,0,0.268913585552009,0.136643468294546,0,0,0,0,0,0,0,0,0.0118588808152756,-0.0449720240892632,0,0,0,0,0.0836547218233317,0,0,0,0,0,0,0.396013134062407,0,0,0.0262327472800853,0,0,0,0,0,0,0.0943213175665953,0.094385570357973,0,0,0,0,0.186383989150293,0.220820180318902
X600036.CH.EQUITY,0,0,0.408792768371138,0,0,0,0,0,0.0248230589317195,-0.00639779235403669,0,0,0,0,0,0,0.106788623665462,0,0,0.00488779333019886,0.012687406228952,0,0,0,0,0,0.191709763980057,0,0,0,0,0.123094184835063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.0574320670436107,0.142116162190536,0,0,0,0,-0.0498356855374369,-0.0774301169821384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110621713603206,0,0,0,0,0,0,0,0,-0.0503026961517926,1.06911438237954,0.0165981044883781,0.00379963768375027
X1299.HK.EQUITY,0,0,0,0,0.21145003123982,0,0,0,0,0.185114864646611,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207107187004507,0.0501961889716018,0,0.433513207023024,0.27286648554946,0,0.108582707396205,0.156708618175021,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.130148905512566,0,0,0,0,0,0,0.0933120862801787,-0.0103803039055025
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424786616168654,0,0,0,0,0,0,0,0,0,0.371211984901593,0.337569733476426,0,0,0,0,0,0,0,-0.151374637710539,0,0,0,0.0101742206241985,0,0,0,0,0.0113924848211285,0,-0.087724225032867,0,0,0.257847944512578,0,0.155194830033977,0
X388.HK.EQUITY,0,0,0,0,0.24973848806513,0,0,0,0,0,0,0,0,0,0,0,0,-0.180242327845702,0,0,0,0,0,0,0.453295228201662,0,0,0,0,0,0,0,0,0,0,-0.105313081842458,0,0,0,0,0,0,-0.097258015497832,0,0.0495691701481166,0.219935517759352,0,0,0,0,-0.116809245910227,0.044099055286275
