,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.168715117069438,0,0,0.0834077669589378,0,0,0,0,0,0,0,0,0,0,0,-0.0128581129814564,0,0,0,0,0,0,0,0,0,0.0830823687361351,0,0,0.115790185635629,0,0,0,0,0.412443263403522,0,0,0,0,0,0,0,0,0,0,0.135715479313633,-0.088531777209262,0,0,0,0,-0.0863581542735443
X601939.CH.EQUITY,0.199885617501074,0,0,0.356627921143592,0,0,0,0,0,0,0,0.0640583518169539,0,0.183745079621108,0,0,0,-0.117586021064924,0,0,0,0.0562498269024062,0,0,0,0.207474632267707,0,0,0,0,-0.113436952576202,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152127884895303,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0,0
X601288.CH.EQUITY,0,0.632065026903619,0,0,0.160290158346076,0,0,0,0,0,0.0134917766905602,0,0,0.0166226471691342,0,0,0,0,0,0,0,0.122969444361406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113426901530506,0,0,0,0,0,-0.0428095377272259,0,0
X601988.CH.EQUITY,0.135821819058861,0.116051247356872,0,0.211629161993734,0,0,0,0,0,0.31124463626581,0,0,0,0,0,0.22057596594585,0,0.129300342365044,0,0,0.057081031327167,0,0,0,0,0,0,0.13801840123811,0,0,0,0,0,0,0,0,0,0,-0.584419631958676,0,0,0,0,0,0,0,0,0,0,0.0553226137443712,0,0
X600036.CH.EQUITY,0,0.205900122996424,0,0,0,0,0,0,0.154232974811621,0,0,0,0.137556524322235,0,0,0,0,0,0,0,0,0,0.0855076986418648,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0124463138208503,0.00382826166299859,0,0.306058400927433,0,0,0,0,0,0.0582815324378798,0,0,0,0,0,0.0189191492158591,0,0.0658860969119929,-0.020961121777572,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0625176089407197,0,0,0.227949771560352,0,0,0,0,-0.189824848400165,0,0,0,0,0,0,0,0,0,0,0,0.0750211031730728,0.170282920837682,-6.93889390390723e-18,0,0,0,0.211082262379048,0,0,0,0,0,0,0.0866535074220056,0,0,0,0,0,0.159251667219294,0,0,0,-0.0295974607120209,0,0,0,0,0.108744296775343,0
X601658.CH.Equity,0,0.0718890007618817,0,0.100882128003373,0.0396044081074929,0,0,0,0,0,-0.0322225215979502,0,0,0,0,0,0,0,0,0.267328346782853,0.188586078752916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289455684370507,0,0.0959423990934507,0,-0.134110116140806,0,0,-0.0791392376236251,0,0,0,0,0,0,0,0
