,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.265732846269586,0.0561220073217413,0.00217825225532499,-0.0128205296362017,0,0.460856524676498,0,0,0,0.0546199146762336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903281633126012,0.0329471760576251,0,0,0,0,0,0,0,0,0,0,0.0856194319211352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.227216771707124,0,0,0,0,0,0.155873213867805,0,0,0,0.0150415370717259,0,0.0667778424449087,0,0,0.102750391236678,0,0,0.14618424571918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701369704240531,0,0,0.0247265539799078,0,0,0,0,0,0,0,0,0,0.0153011110577805,-0.15521766099124
X601939.CH.EQUITY,0.36569101000547,0.20324302349684,0,0,0,0.0259795610646204,0,0.266206431703066,0,0,0,0,0,0,0,0,0.0822021719090353,0,0,0,0,-0.204052490573993,0,0,1.0842021724855e-19,0,0,0,0.0193899118820066,0,0,0,0.197802660538767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172775431052994,0.0690788192443085,0
X600036.CH.EQUITY,0,0,0,0,0,0.02868523130859,0.163119167891484,0.0520411889354827,0,0,0,-0.148846176464052,0.168949058735211,0,0,0.0659766309574271,0,0,0,0.149421633564092,0,0,0,0,0,0.0691173160340327,0.251594540719822,0,0.0195392128990406,0.0398450200083614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406934576729953,0.0347521558231557,0
X601288.CH.EQUITY,0,0.0264525113008491,-4.33680868994202e-19,0,0,0.0690565617181453,0,0.500037355172632,0,0,-0.114424509793377,0.126447416008134,0,0,0.0291978371626883,0,0,0,0,0,0,0,0.0617207339822739,0,0,0.047489677097535,0,0,0.0379446864333167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239090647437686,0,0,0,0.0484441639940233,0,0,0.0972270828727623
X601628.CH.EQUITY,0.0941462259982048,0,0,0,0,0,0,0,0,0,0,0.0797086321318809,-0.0707873500582997,0,0,-0.249268782254353,0,0,0,0,0,0,0,0,0,0,-0.0280198998374102,0,0,0,0,0,0,0.0794605393669562,0.636856356570688,0,0,0,0,0.00456539321349132,0,0,0,0,0,0,-0.00650523675466605,0,0.0432857915376913,0,0.189110287170619,0
X1299.HK.EQUITY,0,0,-0.20714653320235,0,0,0,0,0,0,0,0.10651995516166,0,0,0,0,0,0,0,0,0.0197891693282581,0,0,0.112597162421677,0,0,0,0,0,0,0,0,0,0.171591000910864,0,1.73472347597681e-18,0,0,0,0.093222197018631,0.157446978901161,0.0651935816451206,0,0.296061661136913,0,0,0,0,0.298618688923164,0,0,0,0
X601988.CH.EQUITY,0.0404206495336614,0,0.0903277418861713,0,0.358111927031095,0,0,0,0,0,0,0,0.209614788427325,0,0,0,0.150769898143233,0,0.0179148950418627,0,0,0,0.00950865117925464,0,0,0.0266079033413045,0,0,0,0,0.125451718630651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.10640593231607,0,0,0,0,0,0,0,0,0,0,0,-0.120754027232834,0,0,0,0,0,0,0.229018860672926,0,0.179604786591216,0.130631521102791,0,0,0,0,0,0,-0.01015963405914,0,0.078255292582256,0,0,0,0,0,0.217121812453491,0.0671287309318014,0,-0.0391793576921598,0.247160475811313,0,0.00728156834727854,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0518011417251346,0,0.00605038357506618,0,0,0,0,0,0.093764548381121,0.0885727460780937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119616629786039,0,0.428577356023516,0,0,0,0,0,0.0202483210188531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104052974543981
