,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.492824754619948,0.102668853535496,0,0,0.0415565886881433,0,0,0.0759040162003953,-0.112203262756536,0.0587553731983683,0,0,-0.0557263052859602,0,0,0,0,0,0.063425963297637,0,0,-0.0114729417075488,0,0,0,0,0,0,0,0.0122862504170935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766401191944411,0.051900124414928,0,0
X601939.CH.EQUITY,0.417332009765175,0,0,0.207162486190076,0,0,0,0,0,0,0,0,0,0.176911801972476,-0.229990050363364,0,0,0,0,0,0,0,0,0,0,0.23756896064493,0,0,0,0,-0.00796218507254307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107075280512212,0,0.0219522604658681,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297099442986799,0.0952720038821703,0,0,0.174387444527297,0,0,0,0,0,0,0,0,0.189452176468988,0,0,0,0,3.46944695195361e-18,0,0.0453341923613129,0,0,0,0,0,0,0,0,0,0,0,0,0.12196041365972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0
X601988.CH.EQUITY,0,0,0,0.379234020180628,0,0,0,0,0,0.333073676587129,0,0,0,0,0,0.211818559309365,0,0.137126847356916,0,0,0,0,0,0,0,0,0.0686131056684693,0,0,0,0,0,0,0,0,0,0,-0.505478669144288,0,0,0,0,0,0,0,0.0115435279958738,0,0,0,0,0.310940532143348,0
X600036.CH.EQUITY,0,0.0319063440723909,0,0,0,0,0,0,0.010336048895225,0,0,-0.029313086342659,0.203977659622793,0,-0.00938434423587758,0,0,0.102340293928143,0,0.212095955863678,0,0,0,0.0744762173999756,0,0,0,0,0,0,0,0.335191044650995,0,0,0,0,0,0,0,0,0,0.0266993805936949,0,0.147294084109764,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.156803205115886,0,0,0,0,0,0,0,0.359352891584599,0,0,0,-1.73472347597681e-18,0,0.0557597486500876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289536296671969,0,0,0,0,0,0,0.184371570358555,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.13605333554031,0,0,0,0,0,0,0,0,0,0,0,0,0.268258646814472,0,0,0,0.0280037664141421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323452686971301,0,0.164186343823557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
