,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.137599921715126,0,0,0,0,0,0,0,0,0,0,-0.097713262235799,0.434730831556917,0,0.688277136588695,0,0.0393171749999057,0,-0.127707618452818,0,0,-0.0822696806102322,0,0.103753721244809,0,0,0,0,-0.135508059749239,0,-0.339563210345057,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.101338963689931,0,0,0,0,0,0,0,0,0,0,0.066006132498667,0,0,0.355209183299026,0,0,0,0,0,0,0,0,0,0.102636254404428,0,0,0,0,0,0,0.198831559245865,0,0,0,0,0,0,0,0,0,0.0248086187873285,0,0,0,0.127133229364335,0
X601939.CH.EQUITY,0,0,0,0.803164378238765,0.00226929411375237,0.00150470064550281,0.0154951708576366,0,0,0,0,0,0.0107594955066002,0,0,0,0,0,0.0520836199568838,0,0,0,0,0,0,0,0,0,0,0,0,0.0897103141098545,0.041856887934385,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0320691067961995,0,0,0.0379129589556204,0,0,0.0145024436643905,0
X601288.CH.EQUITY,0,0,0.877945405625772,0,0,0,-0.0948309916688576,0,0,0,0,0,0,0.0113712803754622,0.0380099290967982,0,0,0.15483636530398,0,0,0,0,0,0,0,-0.0610937662395617,0.015481438326141,0,0,0,0.0057146723996616,0.0106245510957096,0,0,0,0,0,-0.151901535753426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.116697659046627,0,0,0,0,0,1.16077866616841,0,0,0,0,0,0,-0.12530512437421,-0.0110480641794307,0,0,0.0820947314155686,0,0,0.0613681406566805,0,0,0,0,0,-0.218656252858776,0,0,-0.2526818306043,0,0,0,0,0,0.0416558408683107,0,0.0878672481677517,0,0,0,0,0,0,0.190012712017288,0
X600036.CH.EQUITY,0,0,0.377509200421671,0,0,0,0,0,0.00173229977386684,-4.33680868994202e-19,0,0,0,0,0,0.14145686386915,0,0,0,0.0068831873302298,0,0,0,0,0,0,0.194232819515959,0,0.0164337255948236,0,0,0,0.188126925025752,0,0,0,0,0,0,0,0,0,0,0.0311821527892882,0,0,0,0,0,0,0,0.0135567895053342
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0630191804520669,0,0,0.768062145733425,0,0,0,-0.00205670017792463,0.0768615560677804,0,0,0,0,0,0.121209347224049,0,0,0,0,0,0,0,-0.0795618245935038,0,0.0652105457950111,0,0,0,0.00224705058018818,-0.0266154407565269,0,-0.01668752340912,0,0,0,0,0.091941256145818,0.0272093526845629,0,0.0196334229895663,0,0,0.16508162936258,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0811190248052873,-0.0466542065556816,0.131296927741716,0,0,0,0,0,0,0,0,0.140153489486912,0,0,-0.209032077281559,0,0,0,0,0.137216771403853,0,0.336753845225782,0,0,0,0,0,0,0,0,0,0,0,0.0744592792470807,0,0,0.447394741251734,0,0,0,0.109040720494695,0.137507437904969,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.219880849296675,0,0,0,0,0,0,0,0.324389253527344,0,0,0,0,0,0,0.0610568133340212,0,0,0.332231881479544,0.0523785894546642,0.159312892701465,0,0.140386797618733,0,0,0,0,0,0,0,0,0,0,0,0,0.0625316318691261,0,0,-0.0392348667870778,0,0,0,0,0,-0.18259266875344,0.0937447683546784
X388.HK.EQUITY,0,0,0,0,0,0,0.225188978336481,0,0,0,0,0,0,0,0,0,0,0,-0.216147527098379,0,0,0,0,0,0,0.339462516429847,0,0.0599007321928445,0,0.154310828335049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167798008577578,0.0304986687993139,0,0.0563197231292018,0,-0.261663098922088,0,0
X601658.CH.Equity,0,0,-3.46944695195361e-18,0.220341912034461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290426364392585,0,0.00715354723057639,-0.0681472798869233,0,0,0,0,-0.042883913370848,0,0,0,0,0.0529420390848065,0,0,0,0,0,0,0,0,0,0,0,0.289852872457954,0,0,0,0,0,0,0,0,-0.0062601928865504
X600030.CH.EQUITY,0,0,0,0,0,0,0.159298397037908,0,0,0.0140693227265037,0,0,0,0.0296388339682867,0,0,0.0764799692538998,0,0,0,0,0,0,0,0,0,0,0,0.107897296790188,0,0,0,0,0.661627353191223,0,0,0,0,0,-0.0298934608196745,0,0,0,0.0128859209338985,0.0118466185998912,-0.0210914143198526,0.00472045272645279,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.549455360619869,0,0,0,0,0.00139640117602432,0.0737512660774075,0,0,0,0.0513994346137494,0.0885836857433342,0,0,0.0157596574039386,0,0,0,0.0412477939777329,0.0351466206926812,0,0.0980163245111592,0,0,0,0,0,0.0611654361788135,0.0296394667048758,0,0,0,0,0,0,0,0,0,0,0,-0.029954747064014,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.212815742520753,0.0105624246088681,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327558138001849,0,0,0,0.00467919618912099,0,0,0,0,0,0,0,0,0,0,0.0259384892988776,0,0,0,0,0,0.248324854414519,0,0,0.0473551325558505,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.2001807615189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112258720688781,0,0,0,0.0296345329609062,0,0,-0.0108412082574862,0,0,0.0700773813712088,0,0.0592916881595669,0.0672720207330857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149796213163076,0,0,0,-0.04085607457229,0
X600000.CH.EQUITY,0,0,0.209385417161996,0.133379263360851,0,0,0,0,0,-0.0407485043452223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106847290417481,0,0,0,0,0,0.170854943604498,0,-0.0557619804449213,0,0,0,0.67351707403849,0,0.246398977363712,0,0,0,0,0,0,0,0,0,0.198471772171292,0.0176037694345033,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.314177149752084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186554366204581,0,0,0,0,0,0.0259077310829936,0,0,0,-0.0299902034158731,0.3149629848301,0,0.0684346202232746,0.0774571152798583,0,0,0.0330080457469516,0,0,0,0.0649223992734302,0,0.0143814186396789,0
X601319.CH.EQUITY,0,0,0,0.18245376332816,0,0,0,0,0,0,0,0,0,0,0.0875415652135697,0.00519328359360252,0,0,0,0.140841669460587,0,0,0,0.0713626089076156,-0.0069702451519344,-0.0224875941159878,0,0,0,0,0,0,0,0.106325654865823,0,0,0,0,0,0,0.245962594374675,0,0,0,0,0,0,0,0.099313753172555,0,-0.0285895304411226,-0.158632916096072
X000001.CH.EQUITY,0,0.127543318238668,0,0,0.0640831850275521,0.169717530836875,0,0,0.0737487804409542,0,0,0,0.038233412465674,0,0,0.111052881320277,0,0,0,0.0397655850933422,0.0986897032552583,0,0,0,0,0,0,0,0,0,0,0,0.131440404965404,0,0,0,0.0698565360960461,0.0433739550573418,0,0,0,0.00275176673509426,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.792414231240753,0,0,0,0,0,0,0.0225396852984243,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0426375375275874,0,0,0.161106422418031,0,0,0,0,0,0,0,0,0,0,0,0.0387020206450426,0,0,0,0,0.0907801181108259,0,0,-0.0993916284754509,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0693016826811497,0.301485486137532,0,0,0,0,0,0,0,0.0494811203466004,0,0,0,0,0.0904367903929944,0,0,0.157313014503008,0,0.124919392069356,0,0,0,0.0709226098365678,0,0,0,0,0.0692858632839,0,0,0,0,0,0,0.00234007171446106,0,-0.0689504571108653,0.1324417783137,0,-0.0494286839025857,0,0,0,-0.0726595011636273
X688.HK.EQUITY,0.149215404287046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137761804068097,0,0,0.617405335449539,0.0876919013331534,0,0,0,0,0,0,0,0,0,0,0,0.053006928967021,0,-0.0102559793069236,0,0,0.240615400116614,0,0.180102701784064,0,-0.0125919774899385
X600016.CH.EQUITY,0,0,0,0.00287872162353724,0,0,0,0,0,0,0,0,0.192986108012038,0.12842968949304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779666188290101,6.93889390390723e-18,0.272385467755972,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304229909450576,-0.00323103517590401,0.302751622010184,0,0,0.0877284326971007
X601998.CH.EQUITY,0.122669949327324,0,0,0,0,-0.00983163548390207,-0.0578241925159862,0,0,0,0,0,0.642562317103082,0,0.0547080335144414,0,0,0,0,0,0,0.124511979751546,-0.152617888480262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465836205661376,0,0,0,0,0,0,0,0,0,0,0.255328000795921,-0.0442270325902024,0,-0.0963217380517242
X11.HK.EQUITY,-0.102052071889962,0,0,0,0,0,0.204224543007032,0,0.302966949640669,-0.0965243475611279,0,0,0,0,0,-0.0388976724330064,0,0,0,0,0.155831838030087,0,0,0,0,0,0.227812591554249,0,0,0,0,0,0.0808969239699515,0,0,0.0785846684980007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974411721340167,0.0625377557719889
