,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.253192152163005,0.0647565973316534,0,0,0,0.342231608832945,0,0,0,0.13055677288457,0,0,0,0.026289714707315,0,0,0,0,0,0,0,0.119838890273419,0,0.0035888007517369,-0.0118841198414591,0,0,0,0.0349402242636209,0,0,0,0,0,0,0.118739260192931,0,0,0,0,0,0,0,0,0,0,0,-0.00946075445886916,0,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.364411143266018,0.169546175918048,0,0,0,0,0,0.231858168066646,0,0,0,0,0,0,0,0,0.134441132467356,0,0,-0.0876700185494973,0,0,0.000976892100618493,0,0,0,0,0,0.181617329008262,-0.0642766174569985,0,0,0.237683245778103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645609057178139,0
X600036.CH.EQUITY,0,0,0,0,0,0.259717527148839,0,0,0.0288943954148376,0,0,-0.00843870975263453,0.161463009297065,0,0,0.0464198765558812,0,0.228514578752098,0,0,0,0,0.415940263582955,0,0.0226827274034895,0,0,0,0.0258087133557374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198426538921569,-0.0322118375827106
X601288.CH.EQUITY,0,0,0,0,0,0,0.0165002686442421,0.495189189126956,0,-0.083179742489247,0,0.0934841644573131,0,0,0,0,0,0.0216772664622229,0,0,0,0,0,0.122879344487797,0.063840765454718,0,0,0,0.0881473774423068,0,0,0,0.0407163367264462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481553957502145,0,0.0117268808337939,0,0
X1299.HK.EQUITY,0,0,-0.0476122070675868,0,0,0,0,0,0,0.110367055334381,0,0,0,0,0,0,0,0,0,0,0,0.0369000038474188,0,0,0.13312596464528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136484475103267,0,0.0792129025534343,0.232288668488421,0,0.155185302913499,0,0,0,0,0.238596836981323,0,0
X601628.CH.EQUITY,0.0561468488522804,0,0,0,0,0,0,0,0,0,0,0,-0.0327705918403339,0,1.73472347597681e-18,-0.118718828211711,0,0,0,0.0944249552421555,0,0,0,0,0,-0.132114539902378,0,0,0,0,0,0,0,0,0.534922466271731,0,0,0,0,0,0,0,0,0,0,0,0,0.00201425348535415,0,0,0.0535544565981357,0
X601988.CH.EQUITY,0,0,0.0527434952329673,0,0.522258797427465,0,0,0,0,0.0530085542674156,0,0,0.167686257568372,0,0,0,0.0581565694004742,0,0.0728259828379126,0,0,0,0,0,0.107207097329334,0,0,0.0305092740178343,0,0.0473346087144797,0,0,0,0,0,0,0.05997908068959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.237597047916991,0,0,0,0,0,0,0,-0.0504958600222976,0,0.10240830734256,0,0,0,0,0,0,0,-0.180885565756672,0,0,0,0,0.154423231860939,0,0.215550974524116,0,0,0,0,0,0.0151822238096818,0,0,0,0,0,0,0,0,0.100986487432651,0,0,0.158756914224963,0,0,0,0,0,-0.173466930215475,0
X388.HK.EQUITY,0,0,0,-0.364791433114443,0,0.270273769021411,1.73472347597681e-18,0,0,0,0.0625479385814825,0,0,0,-0.019711744665735,0,0,0,0.225659455704046,0.345910979316093,0,-0.000899016917892976,0,0,0,0,0,0,0,0,0,0,-0.0810128896372437,0,0,0,0,0,0.173563492917071,0,0,0,0,0,0,0.0752513928818744,-0.018676270128368,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0470284285591933,0.173955982309615,0,0,0.135252989601094,0,0,0,0,0,0,0,0,0,0.202257477476906,0.0273595795322964,0,0.375420761292974,0,0,-0.0295232404902872,0,0,0.0101244683544168,0,0,0,0,0.00916636142651998,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0119814733697173,0
X601658.CH.Equity,0,0,0,-0.217646471865774,0.0959929944704553,-0.0608311783202764,0.0353083486189563,0.296442909299089,0,0,0.301741162231886,0,0,0,0,0,0.395182604413038,0,0,0.277248957992182,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.389135312300361,0,0,0,0,0,0.166101364180379,0,0,0,0,0,0,0,0,0,0,-0.0194774451937673,0,0,-0.0627368184247474
X000001.CH.EQUITY,0,0.161145622865857,0,0.0852909846013704,0,0,0,0.237743613789569,0,0,0.370861885510311,0,0,0,0,-0.0419768492530967,0,0,0,0,0,0,0,0,0.166653075535145,0.298323351063264,0,0,0,0,0,0,-0.321403158503048,0,0,0,0,-0.111303354643188,-0.0468491948894604,0,0,-0.00162745384951147,0,0,0,0,0,-0.0522407940260659,0,0,0,-0.0613927718290024
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0112917706046713,0,0,0,0,-0.0286716217490362,0,0,0.174762577745905,0.147185656387611,0,0,0,0,0,0,0,0,0,0,0,0.0519314325612326,0,0.296789277447558,0.0489545209387026,0,0,0.0495675678165855,0,0,0,0,0,0.350584818543159,0,0,-8.67361737988404e-19,0,0.00216302021653236,0,0,0
X601601.CH.EQUITY,0,0.520587444852115,0.019416564422701,0,0,0,0,0.152250009996129,0,0,0,0,0.201144276719559,0,0,0,0,0,0,0,0.152579328119509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580916726128098,0,-0.0632458387846693,0,0,0,0,0,0,0,0,0,0,0,0,0.0115973294732218
X000002.CH.EQUITY,0,-0.0981197056850203,0,0,0,0,0,0,0,-0.137734303482703,0,0.0602530714496947,0,0,0,0,0,0,0,0,0,0,0,0.245436307954429,0,0,-0.0345312903904432,0.14475143176011,0,0,0.427565855143878,-0.0877234900981384,0,0,0,0,0,0,0,0,0,0,0,0.234100556800337,0,0,0,0.0605375193490064,0,0.0278009181887265,0,0
X601328.CH.EQUITY,0,0,0.0399752454627565,0,0,0,0.0105247760028552,0.0639739654942026,0,0,0,0.183874292662083,0,0,0,0,0,0.289356203853551,0,0,0,0,0.122548140686961,0.0449358004381453,0,0,0,0,0,0,0,0.03232099266202,0,0,0,0.0693049846036286,0,0.116810832710268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.054160294671604,0,0,0,0,0,0,0,0,0,0,0,0,0.351637218158312,0,0,0,0,0,0.0655818014921475,0.0872829166499386,0,0,0,0,0,0,0.0723839056201267,0,0,0,0,0,0,0,0.103797863282495,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0122020389298934,-0.0815780592636315,0,0,0.0427831798797311,0,0,0,0,0.0752242435111416,0,0.679090251140681,-0.0435993895946059,0,0,0,0,0,0,0,0,0.152704187427586,-0.122079111419475,0,-0.02056090666924,0,0,0,0,0,0,0,0,0,0,0,0.190725149734415,0,0,0,0,0,0,0,0,0,-0.038475283394402,0,0.0709882712340036,0
X300059.CH.EQUITY,0,0,0,-0.0433997210983277,0,0,0,0,0,0.039190694811267,0,0.0461849306481532,0,0.272694658051577,0.03916787081625,0,0,0,0.029081654464061,0,0,0,0,0,-0.121773500652375,0,0,-0.0174109805189877,0,0.0232812233241836,0,0,0,0,0,0,0,0,0,0,0.273029011601494,0,0,0.116194703302866,0,0.218234505858318,0,0,0,0.177988975305455,1.73472347597681e-18,0.00480815154107995
X601319.CH.EQUITY,8.67361737988404e-19,0.0660289545687419,0.200408199010317,0,0,0,0,0,0,0,0,0,0,0.242479000060044,0,0,0,0.057871913074427,0,0,0,0,0,0.00260791968173223,0,0,0,0,0,0,0.028373824002208,0,0,0,0.135093372115336,0.0219107085414861,0,0,0,0,0,0,0,0.0200847686386371,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.00142532004665658,0,0,0,0,0,0,0,0,0,0,0,-0.0362772327546191,0,0,0,0,0.116708116093784,0,0,0,0.0753357374996362,0,0,0.0616337289104835,0,0,0,0,0,0,0,0,0,0,0,0.537859567627835,0.0992707019272764,0,0.218803852881624,-0.508901066266073,0,-0.0870846045465982,0,0.130610406099245,0,0
X600016.CH.EQUITY,0,0,0.330770263706429,0.0713801789361725,0,0,0,0,0,-0.00322441612174021,0,-0.203432731655853,0,0,0,0,0.483686296847679,0,0,0,-6.93889390390723e-18,0,0,0,-0.0405975125716346,0,0,0,0,0,0,0,0,0.468201755683247,0,0,0,0,0,0,0,0,0,-0.167954473831108,0,0,0,0,0.0447644296391446,0,0,-0.205468619951438
