,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.318927652167897,0.0687192193379938,0.0831523813086388,0,0,0,0,0,0,0.185577189556244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106061254002405,0.0167926141671556,0,0,0,0,0,0,0,0,0,0,0,0,0.0322569201827892,0,0,0,0,0,0,0.139792289334036,0
X601939.CH.EQUITY,0.458115918283871,0,0,0.15144103654434,0,0,0,0,0,0,0.112353690333549,0,0,0.0297541251138606,-0.11009783931892,0,0,0,0,0,0,0,0,0,0,0.189833646487968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0076846709259752,0.0897077911370976,-0.00582838247439555,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295762207565929,0.0947826335075953,0,0,0.175334655331737,0,0,0,0,0,2.16840434497101e-19,0,0,0.189303173425628,0,0,0,0,0,0,0,0.0473573846767471,0,0,0,0,0,0,0,0,0,0,0,0.123162631347844,0,0,0,0,0,0,0,0,0.000562642809265724,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379642232614831,0,0,0,0,0,0.2438223216615,0,0,0,0,0,0.227678776054514,0,0.128961132963896,0,0,0,0,0,0,0,0,0,0.0630756015119352,0,0,0,0,0,0,0,0,-0.49003758358695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31561185777271
X600036.CH.EQUITY,0,0.065631654940709,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.165099882502971,0,0,0,0,0,0,0,0.245373398564834,0,0.0119938715586287,0,0,0,0,0,0,0,0,0,0.322955083581178,0,0,0,0,0,0,0,0,0.0833446442870733,0.0375364710903148,0,0.0963981204343535,0,0,0,0.0470268433490946,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0992408539340571,0,0,0,0,-8.67361737988404e-19,0,0.370084008950845,0.0329624556441103,0,0.104336235887795,0.0077378722967037,0,0,0,0,0,0,0,0,0,0,0.150815695789754,0,0,0,0,0,0.100393829512521,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.174461306568692,0.0644226757315271
X601658.CH.Equity,0,0,0,0,0.301783474340917,0,0,0,0,0,0,0,0,0.238283760587303,0,0,0,0,0,0,0.22673220462799,0,0,0,-1.38777878078145e-17,0,0,0,0.0711493721780409,0,0,0,0,0,0,0,0.00586735447098441,0.112652878073469,0,0,0,0,0,0,0,0,0,0,0,0.230683539809795,0,0
X601328.CH.EQUITY,0.235842053895505,0,0,0.37867027665745,0,0,0,0,0,-0.0177917672664865,0,0,0,0,0,0.177584900468217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137635751648854,0.0205480153541787,0,0.0577375234780965,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0685543286880998,0,0.034319410334789,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.423345451912718,0,0,0,0,0.0548452230613357,0,0,0,0,0,0,0.0543396834950649,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.233887601761215,0.00517275131618859,0,0,0,0,0,0,0,0,0,0,0,0.0214295784225071,0.0333115301081875,0,0,0,0.0566329171797446,0,0.103442748007724,0,0
X388.HK.EQUITY,0,0,0.428579503966284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881871049848319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455441129812289,0,-1.73472347597681e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0.00596464924726688,0.00137053905476292,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.143540533535972,0,0,0.122182978112112,0,0,0,0,0,0,0,0.289450967880152,0,0,0,0,0,0,0,0,0.049775345809669,-1.73472347597681e-18,0,0,0,0,0,0,0.152983849355098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245367944571036,0.00161619258373912,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232118026515709,0,0,0,0.324140291260928,0,0,0.42893656165237,0.0199281386129652,0,0.0567703946988722,0.11983707964935,0,0,0,0,0,0,0,0,0,0.0224483065062993,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365689307107203,0,0,0,0,0,0,0.256794365819031,0,0,0,0,0,0,0.00359421394639317,0,0.21492102651306,0,0.26746038435563,0.0565289016977463,0,0.0691472463272399,0.0807036982070085,0,0,0.010000767553538,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.00796632965726184,0,0.266610218886812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199108587628842,0,0,0.0481335076353436,0,0,0,0.0257674649510137,0,0,0,0,0,0.385932988366877,0,0,0,0.157611275302415,0,-0.134474635902182,0,0,0,0,0,0,0,0,0,-0.00679853056086112,0
X000001.CH.EQUITY,0,0,0.28411558382941,0,0,0,0,0,0,0.115409845699183,0,0,0,0,0.10090011348445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627139667796682,0,0.184995733949828,0.128351247904419,0,0,0,0,0,0.0747390813467832,0,0,0,0,0,0,0,0,0,0,0.110586799445199,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0103945346325124,0.135409138967902,0,0,0,0.109304539670034,0.119990552412774,0,0,0,0,0,0,0,0,0,0,0,0.299975966115317,0,0,0,0,0,0,0,0.227899684278651,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.757501156547672,0,0,0,0,0,0,-0.108516252729595,0,0,0,0,0,0,0.124727895921788,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00286657360643566,0,0,0,0,0,0,0,0.00449141634870739,0,0,0,0,0,0,0,0,0,0.0209466787654233,0,0,-0.0588208404712082
X601319.CH.EQUITY,0,0,0.115579694333576,0,0,0,0,0,0,0,0,0,0,0,0.0159535150691479,0,0,0,0,0,0,0,0,0,0,0,0.0579006842528326,0.13953929081608,0,0,0,0,0,0,0,0.346877865250692,0,0.079348933555149,0,0,0,0,0.180698472311996,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0226069637586061,0.100568210685657,0,0.0248384847788599,0,0,0,0,0,0,0.23305727971607,0.0393998810967549,0,0.202614668467082,0,0,0.269705963279392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779014377135845,0,0,0,0,0,0,0,0,0,0,0,0.076504081076973,0,0,0,0.0268117971411326,0,0,0,-0.0511925818847196,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.212694350436604,0,0,0,0,0,0.0836278426386408,0,0,0,0,0,0,0,0,0,0,0.441590791936341,0,0,0,0,0,0,0,0,0,0,0.162203197808573,0,0,0,0.0576233411316579,0,0,0,0,0,0.0827237036005098,0,0,0.0189222855335344,0,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.0592675094501459,0,0.0756848691658533,0.272805718116891,0.0581402512820016,0.0725559746233697,0,0,0,0,-0.0208287359996124,0,0,0,0,0.130352123454724,0,0,0.457576282018317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110528062533313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,-0.00721468012982234,0,0,0,0,0,0,-0.0896012407270253,0,0,0,0.0289550174983188,0,0,0.544196573431676,0,0,0,0,0,-0.00514481966512168,0,0,0,0,0,0,0.0708167238235791,0,0,0,0,0,0,0.211360288102484,0,0,0,0,0,0.127440590190929,0,0,0,0.0124011651505085,0,0,0,0,0.112175471537843,0
X601998.CH.EQUITY,0,0.265638048107741,0,0,0.0840527294525573,0,0,0.0292795212988141,0,0,0.0537327214218193,0,0,0.171933701814766,0,0,0,0,0,0,0,0,0,0,0.0206885637894997,0,0,0,0,0.0968070126053941,0.057711947096112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297005125374089,0.0964929379662596,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.217401315818483,0,0,-0.022578537655463,-0.0978495335965455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60331054725934,0,0,0,1.0842021724855e-19,0,0,0,0,0.0128143219528261,0,0.015753442893227,0,0,0,0,0,0,0,0,0,0,0,0.0917947505782189,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.00867497317907858,0,0,0,0,0.146073975531916,0,0,0,0.15721448941112,0,0.230308773032228,0,0,0,-0.0463997287465962,0,0.274463967172438,0,0,0,0,0,0,0,0.187450624292082,0,0.0614877859138121,0,0,0,0,0,0,0,0,0,-0.142303859681432,0,0,0.121090172062267,0,0
X2007.HK.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,-8.67361737988404e-19,0,0.0402277389948012,0,0,0,0,0,0,0.0600828407477117,0,0,0,0,0,0.0678968137081431,0,0,0,0,0.481571664149958,0,0,0,0,0,0,0,0,0,0,0,0.0133262117707835,0.087808753235154,0,0,0,0,0,8.67361737988404e-19,0.18463878778309,0,0,0,0
X601818.CH.EQUITY,0.111940383837615,0,0,0.275910840061396,0,0,0,0.0534845369915523,0,0,0.030642073145361,0.277955627827375,0,0,0,0,0,0.0508961126381611,0,0,0,0,0,0,0,0.0420047384834555,0,0,-0.107602300402245,0,0.13298258759103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538914172448623,0,0,0,0.0495094102616177,-0.0237313477067599,0
X600048.CH.EQUITY,0,0,0,0,0,0.209161154145751,0,0,0,0,0.36499810699523,0,0,0,0.0201459486555684,0,0,0,0,0,0,0.117728724386688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239211915978637,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.069298663466611,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.179323660027842,0,0.037739022549116,0,0,-0.116793404060028,0,0.0657572040546685,0,0.397326252035767,0,0,0.0283134377754611,-0.03290676797921,0,0,0,0,0.179371383902169,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.140242807194321,0,0,0,0,0,0,0,0,0.0787916107170073
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120466141728397,0,0.146299239870356,0,0,0,0.0585561583395374,0,0,0,0.179643720570173,0,0,0,-0.126040417576163,0,0.266248416664537,0,0,0,0,0,0.350315752948761,0,0,0.0114544996767463,6.93889390390723e-18,0,0,0,-0.0846535473577358,0,0,0,0,0,0,0.0783688951183888,-0.0568125170933363,-0.0973197525865787
X601688.CH.EQUITY,0,0,0,0,0,0,0.0632114315874968,0,0,0,0,0,0,0,0,0.124100004599353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193522640726511,0,0,0.0224477239724062,0,0,0,0.613178514088366,0.230872163444749,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.038592768588488,0,0,0,0,0,0,0,0.0408786107704257,0.233390956956101,0,0.418764892920174,0,0,-0.0321252205542151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593262406287377,0.149440800983649,0.023336589160472,0,0,0,0,-0.131151910108524,0,0,0,0.273578526292317,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.197688306603146,0,0,0,0.0754395924840216,0.142934898938787,0.0236508765183089,0,0,0,0.107157029973612,0,0,0,0.06937734824618,0,0.0919840075826811,0,0,0,0,0,0,0.321165487794307,0,0,0,0,0,0,0,0.0266686685046271,0,0,0,0,0.072330479904621,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.271023119718981,0.000264052388042255,-0.144304243074327,0,0,-0.175813290669641,0.169808309152648,0,0,0,0,0,0,0,0.0440199461143057,0,0,0,0,0,0.492473208218379,0,0,0,0,0,0,0,0,-0.0115044450269643,0,0,0.07623770242084,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.00890895434429266,0.0578057180295796,0,0,0,0,0,0,0,-0.0423216958669785,0,0,0.0416182862453588,0,0,0,0,0.0803086705653723,0,0,0,0,0,0,-0.0885916946641281,0,0,0,0,0,0.0489064823600056,0,0,0,0,0.473923900735049,0,-0.0336608498421507,0,0.277540651238732,0,0,-2.71050543121376e-20,-0.1452417974335
X823.HK.EQUITY,0,0,0,0,0,0,0.0936678879742437,0,0,0,0,0,0.115036802034589,0,0,0,0.305293503807372,0,0,0,0,0,0.243611943206644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320272080432208,0,0,0,0,-0.141946777626442,0,0,0,0,0,0.28427968237784,0,0.137375325854521,-0.0664096472970167
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.345613030533765,1.12389917958492,0,0,0,0,0,0,0,0,-0.357556674472299,0,0,0,0.108633612423875,0,0,0,0,0,0,0,-0.00116453733686649,0,0,0,0.148921185851182,0,0,0,0,0.051756599613805,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0.309328181233551,0,0,0,0,0,0,0,0,0,0.211177292531407,0,0.10200427780146,0,0.237231594674309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057219428180904,0.0449713369664188,0,0,0,0,0.0222876150829891,0,0,0,8.67361737988404e-19,0,0,0,-0.033452264486305,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.140235529056994,0,0,0,0,0,0,0,0,0,0,0.0520434569196128,0.274050977941291,0.0386248686401469,0,0,0,0,-0.111071663924241,0,0,0.528036059130798,0,0.210838907408509,0,-0.0377410942035058,0.142201249632891,0,0,0,0,-1.73472347597681e-18,0,0.0020781433575592,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0739711365774754,0,0,0,0,0,0.0526373130818787,-6.93889390390723e-18,0,0,0.303708647106806,0,0,0,0,0,0.0898607739841641,0,0,0,0,0.0037142472850375,0,0.288288187971311,0,0,0.17463849870495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120969922359653,0,0,0,0,0.00643552455396034,0,0,0,0,0,0,0,0,0,0,0.0357200742785307,0,-0.064193288636713,0,0,0.0118067364336966,0,0,0.497352612256881,0,0,0,0,-0.0302341830736651,0,0,0,0,0.299235329477754,8.67361737988404e-19,0,0.126430544617709,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.16212913643441,0,0,0,0,0,0,0,0,0,0.105116028969203,0,0,0,0,0,0.0593864660729595,-0.149257660491521,0,0,0,0,0,0,0,0,0,0,0,0.675946486319494,0,0,0,0,0,0,0,0,0,-0.0468407083283059
X600999.CH.EQUITY,0,0,0,0,0,0,0.0521310507606256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261267452271369,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.320859497920744,0,0,0,0,0,0,0,0,0,0,0.0488762466692297,0,0,0,0,0,0,-0.0196294218412051
X601169.CH.EQUITY,0,0,-0.0201110958940895,0,0,0,0,0,0,0.174502280642574,0,0.184515430251688,0,0,0,0,0,0,0,0,0,0.0317145780410082,0,0,0,0.0195860095393791,0,0,0,0,0,0.115524502369484,0,0,-0.0355013954534481,0.0126587234533199,0,-0.0615239531562917,0,0,0,0.18332382187097,0,0,0,0,0,0.0271532148976457,0,0.457558741162416,0,0.0737139509720391
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0201424608981539,0,1.73472347597681e-18,0,0.238538499164549,0.0609424513533968,0,-0.0832371114012201,-0.0281448413025901,0,0,0,0,0,0,0,0,0,0,0,0,0.0640072037220972,0,0,0.11011865822488,0,0,0,0,0,0,0,-0.057079943785696,0,0,0,0.50507581278305,-0.0785432655143101,0,0.159610250056857,0,0,0,0.230785919523636,0
X1997.HK.EQUITY,0,0,0.16787875382364,0,0,0,0,0.306790243926977,0,0,0,0,0,0,0,0,0,0.079825642508103,-0.107138958802629,0,0,0,0,0,0.129129571249467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326991378032167,0,0,0,-0.118961809749048,0,0,0,0,0,0,0,0.0477191899915826,0.0159932790393643
X600015.CH.EQUITY,0,0.153959069585487,0,0,0,0,0,-0.0712449270394812,0,0,0,0.408117359578364,0,0,1.73472347597681e-18,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102932669904204,0,0,0.308243519060091,0,0,-0.0627366949630688,0,0,0,0,0,0,0,0,0.137180918027559,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,-0.284469803223424,0,-0.189947131236646,0,0.441121561003372,0,-0.205057353202255,0,0,-0.639884888621498,0,0,0,0.248366670249442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429708155790058,0.343962337527775,0,-0.17463916500192,0,0,0.107856255281863,0,0,0,0.495520163924951,0.325746619986119,0,6.93889390390723e-18,0,0
CN2YR,0,0,0,0,0.116405094303668,0,0,0,0,0.00455757290841682,0,0,0,0,0,0,0,0,0,0,0,-0.121287484968043,0,0,0,0,0,0,0,0,-0.216143895553283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159654751412145,0,0,-0.000669318580544224,0
