,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00807381684025989,0,0,0,0.173168281497837,0,0,0,0,0.507802775764651,0,0,0,0,0,0,0,-0.0122374236086024,0,0,0,0,-0.15876080057593,0,0,0.51487664435213,0,0,0,0,0,0,0,0,0.0830922475585727,0.0254724660404271
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0
X601939.CH.EQUITY,0,0,0,0.511156935067243,0.0219381314289688,0,0,0,0,0.339317581216533,0,0,0,0,0,0,0,0,0,0,0.117600895306147,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.160540175066002,0,0,0,0,0,0,0,0,0,0,0.00961828564134947
X601288.CH.EQUITY,0,0,0,0,0,0,-0.387694190758452,0,0.0468697312278931,0,0.975050448622922,0,0,0,0,-0.101958007450484,0,0,0,-0.307309610440187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412801588775623,0,0.174861479319466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.145679402758558,0.398078215142016,0,0,0,0,0,0,0,0,0.0838358432008465,0,0,2.16840434497101e-19,0,0,0.0609682928868016,0,0,0,0.00624735213327894,0.0630995042540961,-0.192241954228948,0,0,0,0,0,0,0,0,0.0575377496417536,0,0,0,0.255912425419383,0,0,0,0,0,-0.160268862042869,0,0.0874965966412825,0,0
X601988.CH.EQUITY,0,0,0,0,0.312185583816319,0,0,0,0.023510316652381,0,0,0,0,0,0.0834381228243772,0,0.12308471021353,0,0,-0.065636832922969,-0.0554860959364516,0,0,0,0.203297510465663,0,0,0,0,0,-0.237110543635568,0,0.0472198517852621,0,0,0,0,0,0,0.0462711541191995,0,0,0,0,0,0,0,0,0,0.145969721916191,0
X1299.HK.EQUITY,0,0,0,0,0.229407287674271,0,0,0,0,0,0,0,0,0,0,0,0.192807224978514,0,0,0,0,0,0,0,0,0.0389677749596234,0,0.043927214923864,-0.111359194936189,0.0930359645367344,0.0421975794860272,0,0,0,0,0,0.517662688007188,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139034332941469
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.423709089514604,0,0.0280493358843389,0.0281131008907823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028881527097645,0.061404516475514,0,0,0,0,0,0,0.149373483015708,0,0,0,0.23563123581224,0,-0.115344620530639,0.314525642272401,0,0,0,0,0,0,0,-0.0776494529947873
X601628.CH.EQUITY,0,0.00357952655046168,0,0.00137298855207898,-0.0822831857282857,0,0,0,0,0,0,0.0987753093100864,0,0,0,0,0,0.273577154986939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375376539402836,0,0,0,0,0,0.250244761947088,0.0941869281405898,0,0.0591419769294482,0,-0.00638437018503106,0,0,0,-0.0575410464153662
X601328.CH.EQUITY,0,0,0.14831104916722,0,-0.0850531602799342,0,0,0.406479632550035,0,0,0,-0.0141056083234718,0,0.468763485151033,0,0,0,0,0,0,0.0809644290800899,0.104813494464942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801784281012012,-0.206240757607194,0,0,0,0,0,0,-0.00872427311225783,0,0,0,0,0,0
