,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0827780184660765,0,0.0909192412358041,0,0,0,0,0,0,0.472573909589491,-1.38777878078145e-17,0,0,0,-0.22220356847556,0,0,0,0,0,0,0,0,0,0,0,0.105107971266246,0,0,0,0.0714190324125751,0.121920632029162,0,0,0,0,0,0,0.0153564025429022,0,0,0,0,0,0.0726463146557704,0,0,0.219664772513405,-0.0608511576847813,0
X601318.CH.EQUITY,0,0,0,0,0,0.0910575496282731,-1.38777878078145e-17,0,0.264297594771542,0,0,0.316824555182496,0,0,0,0.108830439040047,0,0,0.0454621198128652,-0.0620512053210441,0,-0.031274603923632,0,0,0,0,0,0,0,0,0,0,0.110906873680744,0,0,0,0,0,-0.273819033924814,0.137328695231022,0,0.00952029391792479,0.124959076167333,0,0,0,0,0.0328553314698384,0,0,0
X601939.CH.EQUITY,0.478040298002015,0,0,0.00556697146462464,0,0.179364124839527,0,0,0,0,0,0,0,0.0625196023481749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370729126639487,0,-0.115926966873213,0,0.0464383042273863,0,0,-0.0455383508091159,0,0,0,0,0
X601288.CH.EQUITY,0.514162264545551,0,0.172600589970233,0,0.137696527075154,0.0115441496804005,0,0,0.0785866922086489,0,0,0,0,0,0,-0.0662915295759342,0,0,-0.0142343822328565,0,0,0,0,0,0,0,0.0966340498617004,0,0,0,0,0,0,0.012110710426961,0,0.0374324739218771,0,0.0764366929410414,0.174532751722433,0,0,0,0,0,0,0.00559247673351211,0,0,0,0,-0.0635533837475399
X5.HK.EQUITY,0,-0.12977153549274,0.193757545390695,0.174933927195419,0,0,0,-0.168593031246144,0,0,0,0.240544954681156,0,0,0,0,0,0.518175689257425,0,0,-0.0659237787784295,0,0,0.182290063851679,0,0,-0.168669585851711,0,0,0,0,0,0,0,0,0.0276517646332191,0,0,0,0,0,0,0,0,0,0.122979859857351,0,0,0.117496124337883,0,0
X601988.CH.EQUITY,0.076590835930634,0,0.173226680711179,0.121510932947762,0,0,0,0,0.124774730629354,0.0983446151547403,0.169005412829976,0,-0.288399227400009,0,0,0,0,0,0.0183879378812175,0,0,-0.0852535889981889,0.259237457005667,0,0,0,0.111014120750881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322346078772907,0,0,0,0,0.0174593480031992,0.000927045810732046
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0342987177937066,0,0,0,0.119873938669167,0,0.163740688502903,0,0.30665787847151,0,0,0,0,0,0,0,0,0,0,0,0,0.109821634195405,0,0,0,0.131077133477798,0,0.0167459541624631,0.00517924757107428,0,0,0,0.0564414586604158,0.0272158993996134,0,0,0,0,0,0.0934746446097228,0,0,0.0899667303717592,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.22820740543027,0,0,1.73472347597681e-18,0,-0.0698427529626592,0,-0.0757296389486977,0,0,0.26703291075045,0.259558192883949,0.141885673251963,0,0,0,0,0,0,0,0.121347591644267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162904055169167,0,0,0,0,0
X601628.CH.EQUITY,0.223327537238994,0.14614718774109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094359672899175,0,0,0,0,0,0,0,0,0,0.204623814503894,0,0,0,-0.00569285030178326,0,0.0400262856443376,0,0,0,0,0,0,0,0,0,0,0,0.0462148656026679,0,-0.016370418310185,0,0.340140711861369,0.0478830208339407
X601166.CH.EQUITY,0.141286606634039,0,0,0,0,0.100700583395989,0.297173914145499,0,0,0,0,0,0,0.10143875060878,0,0.441248188559092,0,0,0,0,0,0,0,0,0.133238291942093,0,0,0.00406228731770282,0,0,0,0,6.93889390390723e-18,0.00788173489305132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0396412795276891,0,0,0.0683217755808648,0.0282617670121487,0,0,0,0.00734675710883602,0,0.268512520005629,0,0,0,0,0,0,-0.148491666590783,0.212972003686131,0,0.0704878900813949,0.104644711971808,0,0.0897406014180084,0,0,0,0,0,0,0,0.0369830796407488,0,0,0,0,0,0,0.0138798426503415,0,0,0.189884371140394,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0.157358214564137,0,0,0,0.425106504655347,0,0,0.0833871331873525,0,-0.0525986834311019,0,0,0,0,0,0,0.0119389926148503,0,0,0,0,0.157389415526773,-0.00852102517909296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224993325112029,0.0456325374171556,0.205557146091904,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.0487007012132965,0,0,0,0,0,0,0,0,0,0,0.221035477416406,0,0,0.0211234967565892,0.0285113207123581,0,0,0,0,0.0146575114357053,0.0505122466316134,0,0,0.377079362387502,0,0,0,0.277284279965962,0,0,0,0,0,0,6.93889390390723e-18,2.71050543121376e-20,0,0,0.0679494788297668,0,0,0.0911282076795417,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,-0.10059473560751,0.0270054222472759,0.0922039320821144,0,0.162081749967033,0,0,0,0,0,0,0,0.155940909544518,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211872090724668,0.257638180183838,0,0.140598549102286,-0.234872685959127,0,0.105890148392758,0.183494067201572,-0.0873573599298364,0,0,0,0,0,-0.0178981439442216,0.171792998753302,0.194169197628926,0,-1.73472347597681e-18,-0.0215342158301677
X16.HK.EQUITY,0.0149326154767523,0,0,0.275188748843265,0,0,0,0.230629482896558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297816399674834,0,0,0.0298144488456017,0,0.0345118118221375,0.0990966376323899,0.167905025965772,0,-0.110403530029353,0,0,0,0,0,0,0,0,0.0264070631379525,0,0,0,0,0,0,0.227294395985968,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.20896163292577,0,0,0.168185915812779,0.249616274289651,0,0,0,0.142609096620731,0,0,0.258420576346864,0,0.12202865055966,0,0,0,0.0452369169327459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278091673408254,0,0,0,0,0,0,0,0,0,0.0475937926516237,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.29233443022535,0,0,0,0,0,0,0.0381657493356352,0.0567274725203566,0,0,-0.0356259399378256,0,-0.104884018344436,0,0,0,0,0,0,0,0,0,0.226403547285609,0,0,-0.0266050719247926,0,0,0,-0.310329680392618,0,0,0,0.373063854531607,0,0.167995025352409,0,-0.069804407969171,0,0,0,-0.0850267614569547,0
X11.HK.EQUITY,0,0,0,0,0.233364173767959,0,0,0.303957204458193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223527970690262,0,-0.0838240854655263,0,0,0,0,0,0.152409743250989,0,0,0,0,0,0,-0.09048567335991,0,-0.113646419686745,0,-0.0338360084944382,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0.112141202138902,0.011727432717366,0,0,0,0,0,0.181661567047921,0.0503062067784158,0,0,0,-0.0988911631230268,0,0,0,0,0.473850701143064,0,0,0,0.0562953173179186,0,0,0,0,0,0,0,0,0,0,0.099251943558501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631456872279171,0.13390288771912,0.0437793943731759
X601998.CH.EQUITY,0,0,0,-0.0198846343664762,0,0,-0.167660384610157,0,0,0,0,0.33780529724308,0,0,0,0,0,0,0,0,0,0,0.207516113116082,0,0.0335196238014139,0,0,0,0,0.181995294167695,0.0123593901121986,0,0,0,0.0206428733979531,0,0,0,0,0.00762770822566443,0,0,0,0.286795459562271,0,0,0,-0.0975454947434247,0,-0.132463717929641,0.0299728620843815
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0273710189567854,0.026538498965283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261310022195754,0.224762240477868,0,0,0,0,0,0,0,0.14198533540092,0,0,0,0,0,0,0,0.143489856209061
