,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0524663726268591,0.107503679652691,0,0,0,0,0,0,0,0.384563334138231,0,-0.182930963206434,0,0,0,0,0,-0.051238527937306,0,0,0,0,0,0,0,0,0,0.638704566246962,0,0,0,0,-0.0127998667589621,0,0,0,0,-0.0108391227085681,-0.0411821607520951,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.215355446938233,0.0499353855156312,0.204373424525553,0,0,0,0,0,0,0,0.108989972183221,0,0.1414437734353,0.069743878140504,0.0413698866575221,0,0,0,0,0,0,0.0220074965127994,0,0,0,0,0,0.0726304925462569,0,0,0,0,0.0589779046537514,0,0.130421887923264,0.0307810753042814,0,0,0.0837796255039548,0,0,0,0,0,0
X601939.CH.EQUITY,0.242857709351113,0,0,0,0,0,0,0,0,0.040994127157903,0,0,0,0,-0.0109245793537136,0,0,0,0,0,0,0,0.057701893187187,0,0,0,-0.163607219020519,0,0,0,0,0,0,0,0,0,0,0.0491654819194999,0.0804195342987574,0,0.515972023225435,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.115985780803801
X601288.CH.EQUITY,0,0,0,0,-0.182621503060869,0,0,0,0.00372856467821507,0,0.431534609623835,0,0,0.343758331093627,-0.100470642609294,0,0,0,0,0,-0.14947901254198,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0295042213420327,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.146974684252567,0,0.213111992776425,0,0,0.113426012445755,0,-0.00367918484491248,0.214577496066397,0,0,0,0.073878463095092,0,0,0,0,0,0,0,0,0.0216346817885624,-0.168529104775323,0,0,0,0,0,0,0,0,0,0.129649222114832,0.0970978797358678,0,0,0,0,0,0,-0.0966309683831593,0,0,0.154727274991724,0,0
X601988.CH.EQUITY,0,0,0,-0.0340310289958275,0.380962580918983,0,0,0,0,0,0,0,0,0.0736685714368109,0.0162534801825871,0,0,0.0636350490670132,0,0,-0.145454593258421,0,0,0,0.251495597108306,0,0,0,0,0,0,-0.337926554607572,0,0,0,0,0,0,0,0,0,0,0,0,0.00914007188772382,0.098858991245782,0,0,0,0.023542368994585,0.0260396966148094
X600036.CH.EQUITY,0,0.268807386496286,-0.0797147996621459,0,0,0,0,0,0,0.384754517451808,0,0.0627178604948687,0,0,0.0715110030316619,0,0,0,0,0,0.287447994505389,0,0,0,0,0,0,0,0.14816508512368,0,0,0,0,-0.146880482342248,0,0,-0.157429926127899,0,-0.0212557277444577,0,0,0,0,0.280179124706416,0,-0.0617458117368801,0,0,0,0,0
X1299.HK.EQUITY,0,0.0948366047621005,0.00453523226728229,0,0.366139322204387,0,0,0,0,0,0,0,0,0,0,0,0,0.0501189034937354,0.0773296610528115,0,0,0,0,0,0,0,0.147493490393731,0.0290954998437475,-0.104015875116186,0.0466049113454962,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178166227875212,-0.117009631318854,0,0,0.130976016551596,-0.011053081445903,0,0
X601628.CH.EQUITY,0,0.0154047656447495,0.0275832133615534,0.0593631525700103,0,0,0,0,0,0,0,0,0,0,-0.0477133656313591,0,0.31416039573895,0,0,0,0,0,0,0,0.114680525127072,0,0,0,0,0,0,0,-0.0442429964829567,0,0.139624081880532,0.0980740760375021,0.0773706421249377,0,0,0,0,0.239802765850291,0,0.071060047139747,0.0800240027127943,0,0,0,0,0,-0.0891708610254628
X601328.CH.EQUITY,0,0,0.00457983834840313,0,0,0,0.644387538299382,0,0,0,0,0,0,0,0,0.102617188856876,0,0,0,0,0.150254809729641,0,0,0,0,0,0.130474723494337,0.194220891946916,0,0,0,0,0,0,0,0,0,-0.205067692588739,0,0,0,0,0,0.0672761783025005,0,-0.300972258294539,0,0,0,0.00267010398430403,-0.0596855724066144
