,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.535386725515791,0,0.0440809713966135,0.0310847322603481,0.000353752441490474,0.0344097230104454,0,0,0,0,0,0,0.0370145826520513,0,0,0,0.0248770206842485,0.0740097248496831,0,0,0,0,0,0.114227557473745,0,0,0,0,0,0,0.0143256361341124,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.467876572467418,0,0,0.18336244997711,0,0.110575575614854,0,0,0,0.0165597703855475,0.135035075903054,0,0,0,0,0,0,0,0,0,0,0.000902662906730617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585286161971716,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0.00064877367503362
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0,0
X601288.CH.EQUITY,0.439715615361019,0,0,0,0,0,0,0,0,0.175833840157901,0,0,0,0,0,0,0,0.127445061444408,0,0,0,0,0,0,0.0570278630194728,0.0417908438131082,0,0.0867182179948272,0,0,0.123792161269843,0,0,0,0,0,0,0,-0.0464708940753809,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.177112211195489,0,0.174856207842419,0,0,0,0,0,0,0,0,0.408635234872109,-0.208613533636617,0,0,0,0,0,0,0,0.195321364438025,0,0,0,0,0,0,-0.00521921140898504,0,0,0,0,0.0807072818985288,0,0,0,0,0,0,0,-0.683866343245588,0,0,0,0.260521503052639,0
X601988.CH.EQUITY,0,0.290041178205304,0,0,0,0,0,0,0.0256152492319952,0,0,0,0,0.0712080974466548,0,0,0,0.0485103477597445,0,0,0,0,-1.73472347597681e-18,0.465673677560271,0,0,0,0,0,0,0,0,0,0,0.101120888757235,0,0,0,0,0.0287050814190055,0,0.0376486314957574,0,0,0,0,0,0,0,0.0464147958207096,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0364927997917307,0,0,0.0671835429207528,0,-0.056878123414259,0,0.235357116389514,0,0,0,0.023493809731066,0,0,0,0,0,0.413845560618608,0,0.073478984916649,0,0,0,0.138442929277713,0,-0.00291893275846478,0,0,0,0,0,-0.00293961406548782,0,0,0,0,0.047581389913478,0.0460826064792712,0,0,0,-0.0439426800805504,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0370805602140476,0,0,-0.0558661717365927,0,0,0,0.121735912800263,0,0,0,0,-0.0325662499949106,0,0,0.262283069048849,0,0,0,0.0857328919233485,0,0,0,0.00949530813693325,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027155528690249,0,0,0,0.292011580471766,0,0,0.126566955722539
X601628.CH.EQUITY,0,0,0,0,0.0247279776845144,0,0,0,0,0,0.195777028204982,0,0,0,0,0.00480251154408351,0.00168512504143646,0,0,0,0,0,0,0,0,0,0.0425403999866485,0,0,0,0,0,0,0,0.225661715929573,0,0,0,0,0,0.171973311287998,0,0.157831714628536,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.137894681927917,0,0,0,0,0,0,0,0,0,0,0,0.127337750499636,0,0,0,0,0.035487707408634,0.115503129743544,0.0162545752846948,0,0,0,0,0.0741100725783155,0,0,0,0,0.105889273063486,0.00129645819401875,0,0,0,-0.0209007510967146,0.0165929723039671,0,0.164344848718539,0.236732812682254,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0253683664889079,0.0691364138351142,0.108587895910986,0,0,0.176723420619398,0.114332065941275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517028503312532,0.160333426055558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135235647219131,0,0,0,0,0.0573014707618169,0
X601319.CH.EQUITY,0,0,-0.0720957899462612,0,0,0,0,-0.286464141639112,0,0,0,0,0.0994526354017179,0,0,0,0,0,0,0,0,0,0.136326718510698,0,0,0,0.208661107577261,0,-0.240612946064919,0.669743499531366,0.13080416448949,0,0,0.0893469865143837,0.0647699116377958,0,0.18825904349707,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309932801268116,0.0254957442696338
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0961642735887006,0,0,0,0,0,0,0,0,0,0,0.121901121709479,-0.132629880082733,0,0,0,0,0,0,0,0.0663650679304262,-0.0745646099889706,0.118224185197952,0.217246067452954,0.112852971833599,0,0,0,0.221206027147019,0,0,0,0,0,0,0,0,0.262861032717254,0,-0.00790698628440521,0,0.0318951047772061,0
X11.HK.EQUITY,0,0,0,0,0.0336984403634739,0,0,0,0,0,0,0,0,0,0,-0.0217816623608313,0.374992868479879,0,0.378492618028685,0.122806737991679,-0.211000864775234,0,0,0,0,0,-0.279105343957662,0,0.0432413813001874,0,0,0,0.116504124956669,0,0,0,0.110625577370272,0,0.136765318220778,0,-0.0161230861555134,0,0,0.183088329779308,0,0,6.93889390390723e-18,0,0,0,0
X600000.CH.EQUITY,0,0,0.0273146924439903,0,0.022052351423477,0.0443378811766985,0.227301139431102,0.0616586040549341,0,0.00522708449101228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109027913020359,0,0,0,0,0,0,0,0,0,0,0.102894646009225,0,0,0,0,0.0696505519282169,0.0709861976337214,0,0,0,0,0,0,0.138694976387299,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560434266107487,0,0,-0.0484850496640562,0,0,0.0597175327130026,0,0,0.116742972748484,0,0,0.11474244667063,0,0,0,0.0536472858332152,0,0,0,0,0.740319715086431,0.0871591601819974,0,0,0,0,0,0,0,0,0,0,0.0541688563628845,0
X2388.HK.EQUITY,0,0,0,0,0.0740460134423925,0,0,0.00672518821822248,0,0,0,0,0,0.0509515713549977,0,0,0,0,0.0679063241048985,0,0,0,0,0,0,0.189911767890477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380031065631712,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.17134814988703,0,0.200173622910238,0,0,0,0.0206147359896302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402251006482611,0,0,0,0,0.101299702301555,0,0,0,0,0,0,0,0,0,0,0,0.210528087101142,0,0,0.0478683490901261,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0.485578812155942,0,0,-0.0968988998989969,0,0.116594042172326,0,0,0.0201545188121404,0,0,0.0373754039247245,0,0,0,0,0,0.101379068734534,0,0.195327880591851,0,0,0.0679791943985274,-0.0331176850426315,0.0466392130938104,0,0,0,-0.0332593618874421,-6.93889390390723e-18,0,0,0.0258735417566458,0,0,0,0,0.0965886447083718,0,0,0,0,0
X267.HK.EQUITY,0,-0.520333477945132,0,0,0,0,0,-0.0263796366706137,0,0,0,0,0.101938750998487,0.0902948417561464,0,0,0.402761783903237,0,0,0,0,0.4708234731031,0,0,0.101801767770231,0,0,0,0,0.0997962610391642,0.31319120510357,0,0.12040182247288,0,0,0,0,0,0,0,0,0,0,0.00363923802380326,0,0,0,0,0,0,0.375296594474769
X601998.CH.EQUITY,0,0,0,0.0419783757723795,0,0.131963699250112,0,0,0,0.244854200863416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849501658679728,0,0.133333591147272,0,-0.0313530678373919,0,0,0,0.0852766705057078,0,0.128392710919882,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.00727144065757905,0,0,0.022615017898675,0,0,0,0,0.223977487447748,0,-0.156487885433383,0.00247226585596304,0,0,0,0,-0.0842199704781156,0,0,0,0,0,0,0,0.0960027010946278,0,0.372297942919043,0.0686705285473824,0,0,-0.0466769864041556,0,0,0,0,0,0.0439428416124938,0,0,0,0,0,-0.0713045405593181,0,0.345174215537515,0,0,0,0.104948134494535,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0214390215759384,0,0.0498362614551611,0,0.0921184090558757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618469445746599,0,0.714920366460369,0.0139432456472089,0,0.0782345992223234,0,0,0.00808564696262159,0,0.0500560795043783,0,0,0,0,0.034663567418064,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0390649939639913,0,0,0,0.114548366597182,0.244853133288601,0,0,0,0,0,0,0,0,0.0465269601379008,0,0,0,0,0,0,0.00924373703396279,0,0,0,0,0,0,0,0,0,0,0,-0.0535009989512915,0.0708268897333076,0,0,0.390514580557246,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.341660742560841,0,0,0,0,0,0,0,0,0.109984075995873,0,0,0,0.0106094089001308,0,0,0,0.0288216881233957,0,0.0283861902342837,0,0,0,0,0,0,0,0,0,0,0,0.0493811716424091,0,0,0,0,0.0856651512948391,0,0,0,0,0.0772310517815497,0.0323311982815546,0,0
X2007.HK.EQUITY,0,0,0,0,-0.0589944985969776,0,0,0,0,0,0,0,0,0,0,0,0,0.100619904122612,0,0,0,0,0,0,0.0849276932090832,0,0,0.446014941627052,0.0811895695020584,0,0,-0.0741883187213714,-0.0173383876059077,0,0,0.382869194391682,0,0,0,0,0,-0.057365903807069,0,-0.217567179930386,0,0.0680301913166054,0,0,0,0,0.0126822481080363
X601818.CH.EQUITY,0,0.126397655263496,0,0,-0.0705434304035446,0,0.170890708786175,0,0,1.38777878078145e-17,0,0,0,0,0,0.0313063373668389,0,0,0,0,0,0,0,0.220243045523716,0,0.131331255695674,0,0.11206788769707,0,0,0,0.143966081694344,-0.014714253611783,0,0.0195041901975755,0,0,0,0,0.110993602725507,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0115020615263667
