,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.129051443320201,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109416056867961,0,0.501026302690861,0.390490504587622,0.037868067167577,-0.216543900873834,0,0,0.170357341368919,0,-0.0766805103854451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018776145836454,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.240940899384986,0,0,0,-0.0853774312152305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.19885155895409,0.0271443267688932,0.0136433560603364,0,0,0,0.218770306321371,0,0.182017756321004,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.839232894503279,0,0,0,0,0,0.0163991589276274,0,0,-0.0558589201544911,0,0,0,0.0383718002677311,0.129399787751269,0,0,0,0.00265677586822521,0,0,0,0,0.0312104096899938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716293405067541,0,0,0.00658117742193028,0,0
X601288.CH.EQUITY,0,0,0.908507336867731,0,-0.089019049960053,0,0,0,0,0,0,0,0,0,0,0.0313263163694729,0,0,0.121923556396112,0,0,0,0,0,0,0,0.0451569029911444,0.0298724333635445,0,0,0,0,0,0,0,0.0184889876147263,0,0,0,-0.0254553248332347,-0.078013294963889,0,0,0,0,0.00665799647718539,0,0,0,0,-0.0535042914224084,0
X601628.CH.EQUITY,0.0156140969145118,0,0,3.46944695195361e-18,0,0,0,0,0,0.2954830451019,0,0.235114835765874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00850794022712378,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.521666186437505,0,0,0,0,0,0,0,0,0.205770659364855,0,0,0,0,0.127177774440592
X600036.CH.EQUITY,0,0,0,0.327154211334962,0,0,0,0,0.0665159456066542,0,0,0,0,0,0,0,0.14948902186389,0.134032011641856,0,0,0,0,0,0,0,0,0,0,0.126443799515585,0.147856588647783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532581224574315,0,-0.0113107129290318,0,0.0068504104200824,0,0,0
X601988.CH.EQUITY,0,0,0,0.00284458363591323,-0.136625433630691,0.0795920325636798,0,0.0507660277821886,0,0,0,-0.0218372267544899,0,1.38777878078145e-17,0,-0.000943888437414116,0,0,0,0,-0.0422781043210553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108783118065503,0,0,0,0,0,0,0,0,1.05214490250028,0,0
X1299.HK.EQUITY,0,0,0,0,0.0595558634976928,0,0,0,0.107402964052357,0.0290131046057123,0,0,0.013190288431221,0,0,0,0,0,0,0,0,0,0,0,0.103928944066668,0,0,0,0,0,0.237848926036558,0.284141911726072,0,0,0,0,0,0,0,0,0,0,0,0.00999439812243511,-0.110436992304181,0,0.208883879507407,0,0.104033082174248,0,0,0.150306348592905
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144271250590889,0,0,-0.196557830010021,0,-4.33680868994202e-19,0,0,0,0.0242449375005409,-0.0197627230197691,0.223767274956057,0.483988225214326,0,0,0,0,0,0,0,0,0,-0.0671190303879155,0.0601156271456815,0,0,0,0,0,0.0574441336606905,0,-0.167073297520133,0,0.0630584155242101,0,0.120408233669263,0
X388.HK.EQUITY,1.73472347597681e-18,0,0,0,0.329009466743223,0,0,0,0.0871321642676414,0,0,0,0,0,0,0,0,-0.243015131598571,0,0,0,0,0,0,0.476868804005566,0.220523926985615,0,0,0,0,0.0162253625173807,0,0,0,0,0,0,0,0,0,0,-0.161002104714772,0,0,0,0.113664359845516,0,0,-0.0754190087299929,0,0,0.0744748600577116
X601658.CH.Equity,0,0,0.241720495660282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291240851149727,0,-0.075072893333269,0,0,0,-0.105554712781285,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342168087258646,0,0,0,0.522302874756498,0,0,-0.0988288734908985,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0454410202792671,0,0,-0.11326432620488,0,0.0883170994074238,0,0,0.238754039911631,0,0,0.0659587793977237,0,0,0,0,0,0,0,0,-0.0418515330705379,0.0760862566479233,0,0,0,0,0,0,0,0.0701615153225215,0,0.216229055543539,0,0,0,0.179445839027432,0,0.052700878961867,0,0.0862898478483607,0,0,0.0659816502149211,0,0.0590122510075143,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.129878840843121,0,0,0.14304799941494,0,-1.73472347597681e-18,0,0.812495908167437,0,0,0,0.0221731395812618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781895731453059,0,0,0,0,0,0,0,0,0.115995330491204,0,0,0.000200443291220709,0,0,0,0.023198729451618,0,-0.0113763749486099,0,-0.0295739026968958,0
X601166.CH.EQUITY,0,0,0,0,0,0.09987958699809,0.222290551952455,0.037802221277667,0,0,0.0441176879463846,0,0,0,0,0,0.0404206657009123,0,0,0,0,0.0725261188241961,0,0,0,0,0,0,0,0,0,0,0.127918412990957,0,0.00882174021353842,0,0,0.0415397093327412,0.00797280491899161,0,0,0,0,0,0,0,-0.0295458181052718,0,0,0.405408769618554,0,0
X601328.CH.EQUITY,0,0,0,0.0463303320643872,0,0.112006821670135,0.0205383880879016,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0289576840332186,0,0,0,0,0.373204312244564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250139999066428,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.265116066805884,0,-0.03977307894086,0,0,0,0,0,0,0,0.162354551915882,0.0473161299314416,0,0,0,0,0,0,0.100936063529195,0,0,0,0,0,0,-0.0977341993080885,0,0,0.00854461323315131,0,0,0,0,0.100148547373614,0,0,0,0,0,0,0,0.0317388166983485,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.406582934860848,0.0235254907936966,0,0,0,0,0,-0.107676955983515,0,0,0,0,0,0,0,0,0,0,0.15622391537939,0,0,0.125318837406225,0,0,0.00389952331789421,0,0,-0.199730864164594,0,0,0.0280388346058878,0,0.339796152262854,0,0,0,0,0,0.596653752651062,0,0,0,0,0,0,0,0.111731314001802,0,0,0.165340035286828
X000001.CH.EQUITY,0,0,0,0,0,0.384702343444338,0,0,0,0,0,0,0.00945436225990216,0,0,0,0.0358988510707283,0,0,0,0,0.0190388633773705,0,0,0,0,0,0,0,0,0.0773587292147702,0,0,0,0,0,0,0,0,0.250267023617588,0,0,0,0.123272294253065,0.0286482180844225,0,0,0,3.46944695195361e-18,0,0,0
X601319.CH.EQUITY,0,0,0,0.165575139410894,0,0,0,-0.0683634271748468,0,0,0,0,0,0,0,0.1780171030478,0,0.0234900892165624,0,0.172379932342588,0,0,0,0.00128861013681394,0,0,0,0,-0.0159457961881999,0,0,0,0,0,0,0,0,0,0,0,0,0.140040730435993,0,0,0,0,0,0.242366326662842,0,0,-0.0563804607552131,0
X601601.CH.EQUITY,0,0,0,0,0.348618005088759,0.110648626089291,0,0,0,0,0,0,0,0,0,0,0,0,0.252848698630384,0,0,0,0.0682963874492859,0,0,0,0,0,0.0525931905761725,0,0,0,0,0,0,0,0,0.0364053592706732,0,0,0,0,0,0.359402357001944,0,0,-0.176182321371207,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.254853445743273,0,-0.0291831536683909,0,0,0,0,0,0,0.0137154308310617,0,0,0,0,0,0.097492958274682,0,0,0,0.0578074190075587,0.0304559983051855,0,0,0.064048993101023,0,0,0,0,0,0,0,0.0544567166005453,0,0,0,0.445453861889259,0,0,0,-0.0692246713596796,0,0,0,0,0.0374043452839678
X600016.CH.EQUITY,0,0,0,0.0306298320114574,0,0,0,0,0,0,0,0,0,0.105789255547478,0.110562093363461,0,0,0,0,0,0,0,0,0,0,0,0.134895008660202,0,0.211707090359816,0,0.0137469575607189,0,0.013631345890232,0,0.087211412558036,0,0,0,0,-0.0619044902995553,0,0,0,-0.0742014230789665,0.0525298315124252,0,0,0.192167404787978,-0.0224612534635554,0,0,-0.00186501281282827
X688.HK.EQUITY,0.325705770486322,0,0,0,0,0,0,0,0.0150686597620424,0,0,0,0,0,0,0,0,0,0,0.0751714188252752,0.375720648114138,0,0,0,0.314991445036514,0,0,0.00501683076886809,0,0,0,0,0,0,0,0,0,-0.119306600608482,0,0,0,0,0,0,0,0,-0.00132357870131319,0,0,0,-0.0466501225471327,-0.0256556368569485
X601998.CH.EQUITY,0.244142834081162,0,0,0,0,0,0,0,0,-0.0247126682824696,0,0,0,0,0,0,0.0102734853646503,0,0.100501430873433,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015810660954785,0,0,0,0,0,0,0.172408526669808,0,0.525183922340357,-0.0753339648332404,0
X1109.HK.EQUITY,0,0,0,0,0,0.174965581210026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421647361552052,0,0,-0.0825830579223216,0,0,0,0,0,0.153841631437259,0,0,0,0,0,0,0,0,0,0,0.263699774400887,0,0,0,0,0,-0.0383628173510115,0.0400482080557344,0,0
X300059.CH.EQUITY,0,0,0,0.0453943671297818,0,0,0,-0.137718564255412,0,0.255032981525396,0,-3.46944695195361e-18,0,0,0,-0.0237372919739769,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0844977907536878,0,0.0496112357359492,0.0182347051939238,0.604665744929907,0,0,0,0,0,0.0288794876174995,0,8.67361737988404e-19,0,0,0,0,0.0708197478631788,0,0.0313704252570016,0,-0.0314148239468163,0.0613825548209281
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.104635495710596,0,0,0,0,0,0,0,0,0,0,0,0.246451321412677,0,0,0,0,0,0,0.243889137865779,0,0,0,0.10160657729387,0,0,0,0,0,0,0.125786332911479,0,-0.0249225094759398,0,0,0,0.00609982486575618,0.372071632456725,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0724768055080367,0.423003198251251,0,0,0.0987791225586994,0,0,0,0,0,0,0,0.0412483051293146,0.0276164845743721,0,0.0475094984849365,-0.188403891029515,0,0,0.192014150357514,0,0,0,0.0791110126717028,0,-0.0150537486958899,0,0,0.0289507919584153,0,0,0,0,0,0,0,0,-0.00945655017667474,0,0,0,0,0,0,-0.0157854248289502
X002142.CH.EQUITY,0,0,0,0,0,0.419330833398097,0,-0.287086866332988,0,0.251808862513149,0,0,0.143685735521413,0,0,0,0,0.0184213043002864,0,0,0,0.179414354721311,0,0,0,0,0,0,0,0,0.0866247840976914,-0.213429754235755,0,0,0,0,0,0.360755896885244,0,0,0,-0.242869130999003,0,0,0,0,0,0,0.271611018766713,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.169758803759849,0,0,0,0.000286733296218793,0,0,0.0499042220462555,0,0,0,0,0,0,0,0.0685943871673738,0,0.027704548251895,0,0.356745828121483,0,0,0,0,0,0,0.0634870712536536,0,0,0,0,0,0,0,0,0,0,0,0,0.0714946777914367,0.171372296347742,0,0,-0.0329214761961158,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.077671974009156,0,0,0.00804841561882543,0,0,0,0.0336075380246739,0.741075048612779,0,0,0,0,0.0945559096798301,0,0,0,-0.0303942940830562,0,0,0.0487888557275406,0.104961644368564,0,0,0,0,0,0,0,0,0,-0.144133128566544,0,0,0,0,-0.00306126529257878,0,-0.0150309457817414,0,0,0,0,0,0
X267.HK.EQUITY,0,0.0517613497755155,0,0,0,0,0,0,0,0.148558474552653,0,0,0.119169241083245,0,0,0,0,0,0,0,0,0,0.156050454727745,0,0,0,0.070282218391831,0,0,0.0845009209547652,0,0,0.171243227842188,0,0,0,0,0,0,0,0,0,0,0,0,0.225639731568239,0,0,0,0,0.0650202149904713,0
X601818.CH.EQUITY,0,0,0.104460433369905,0.0344868991097631,0,0,0.115963104819281,0,0,0,0,0,0,0,0,0,0.069715662382415,0,0.235665935346431,0,0,0,0,0,0,0.0365656856388997,0,0,0,0,0,0.157618331083759,0,0,0,0,0,0,0,0,0,0.0136626528005537,0,0,0,0,0.00129083740927733,0,0,0,0,0
X601688.CH.EQUITY,0.000320994182732677,0,0,0,0,0,0,0.0246024519820868,0,0,0,0.247062230850169,0,0,0,0,0,0,0,0,0.0276428914601347,0,0,0,0,0.125241065331218,0,0,0,0.0201334405261455,0,0,0,0,0,0.165762063627756,0.203445331860086,0,0.0891323025223894,0,0,0,0,0,0,0,0,0.155218144128253,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0257474030914962,0,0,0,0,0,0,0.638521138032267,0,0,-0.23702062657571,0.273838009073413,0,0,0.0535589835558843,0,0,0,-0.300987973488842,0,0,0.0480991377047686,0.0433778143049097,0,0,0,0.653580050559833,0,0,0,0,-0.853199318940728,0,0,0,0,0,0,0,-0.0275521030698443,0,0,-0.222936316715478
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00945022468894817,0.00870604055782636,0.173064990825094,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0576977081987976,0,0,0,0,0,0,0,0.629176319429961,0,0,0,0,0,-0.0447651603691475,0,0.133273168695803,0.00902654496739812,0,0,0.017364330268298,0,0,0,0,0,0.0363656559611654
X601211.CH.EQUITY,0,0,0,0,0,0.0131313923459215,0.00779382640071109,0,0,0,0,0,0,0,0,0,0,0,0.119685522663602,0,0,0,0,0,0,0.0425907781030518,0,-0.198522851765254,0.0236215269097025,0,0,0,0,0.431979751880358,-6.93889390390723e-18,0,0,0,0,0.0903329365671539,0,0.124639115084256,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392678947564286,0,0,0,0,0,0.117423642328772,0,0,0,0,0,0,0,0,0,0,0,0,0.0820091099430354,0,0,0.00857330710604052,0,0,0,0,0,0.225953502079479,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.588165003155348,0,0,0,0,0,0,0,0,0,0,0,0.127289055423017,0,0,0,0.0351653730600187,0.0361454736885651,0,0,-0.0173576382522412,0,0,0,0,0.281815691178927,0,0,0,0,0,-0.123577928463277,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0275427462099421,0.0641834933712373,0,0.27007851888071,0.040808496075842,0,0.0307122117385392,0,0,0,0,0,0,0,0,0.0806573427065408,0.0990455384447883,0,0,0,0.160710987566191,0,0,0,0,0,0,0,0,0,0,0,0,0.315132853919966,0,0,0,0,0.0144518707700367,0,1.73472347597681e-18,0,0.0540725048290853,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0424005903574783,0,0,0,0,0.0157754243866487,0,0.746232362266548,0,0,0,0,0,0,0,0,0,-0.00164687455357803,0,0,0,0,0,0,0,0,0.0734748534818115,0,-0.134905751182796,-0.0083288186902872,0,0,0,0,0,0,0,0,0,0.0229280975165264,0.126756826223715,0.00157602272738986,0
X000166.CH.EQUITY,0,0,0.0205179652861566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626446179659397,0,0,0,0,0,0,0,0,0.0534927451481911,0,0,0,0,0,0,0,0,0.271463813659517,0.153743265288757,0,0,0,0,0,0,0,0,0.0188551419079275,0.0420599573473492,0.255180556322319,0.0209306998087117,0,0,0
X12.HK.EQUITY,-0.135241306482484,0,0,-0.147077435174567,0,0,-0.00333827303864889,0.111710405373189,0,0,0.604090840628714,0,0,0,0,0,0,0,0,0,0.608850148105608,0,0,0,0,-0.0432339397786623,0,0.206398585024427,0,0,0,0,0,0,-0.0154144766214173,0,0,0,0,0,0,0,0,0,-0.127881261779036,0,-4.33680868994202e-19,0,-0.117739378239345,0,0,0
