,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.191140466561719,0,0.204920667745549,0,0,0,0,0,0,0,0,0,0,0.100713068498543,0,0,-0.150117417347842,0,0,0,0,0,-0.279454084970377,0,0,0,-0.0775024603064668,-0.160099236958805,0.880293255574808,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.183026154798524,0,0,0,0,0,0.163691881811322,0,0.100087970684876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469565898764138,0,0,0,0,0.251485975465417,0,0,0,0,0.149902986766533,0,0,0,0,0,0,0,0,0,-0.11735439614042
X601939.CH.EQUITY,0.13158582474761,0,0,0,0.175356577979469,0,0,0,0,0.185017240148629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456458547680721,0,0,0,-0.233255027690441,0,0,0,0,0,0,0.379699855066116,0,0,0.109470568292657,0,0,0,0,0,0,0.0881752619137608
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.594428606862663,0.336956246244882,0.092661530880588,0.534509063135513,0,0,0,0.167867209288749,0.264991830438068,0,0,0,0,0,0,0,0,-0.350315218110105,0,0,0,0,0,0.0297115900733627,0,-0.710483156464155,0,0,0,0,0,0,0,-0.402573518068453,0.242151072594754,0,0,0,0,0.403281730957865,0,0,0,0
X5.HK.EQUITY,-0.0641066391583918,-0.0737131294521727,0,0,0,0,0,0,0,0,0,0,0,0,0.528365604101289,0,0,0.00873263867757046,0.406507511600955,0,0,0,0,0.0645768655317627,0.175592953899481,0,0,0,-0.0796418685853263,-0.112576365263539,-0.0888951275955484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238006764625056,0,0,-0.105821521789649,0,0,0
X601988.CH.EQUITY,-0.371801013291421,0,0,-0.0244093251365494,0.484795433397141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768435618427351,0,0,-0.0718915920350731,0,0,0,0,-0.555357889148862,0,0,0,0,0,0,0,0,0.117585451269201,-0.0489626168524223,0,0,0.138375961528932,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.104567216425179,0.462279522254355,-0.0432897389498537,0,0,3.46944695195361e-18,0,-0.0997352028437141,0,0.490291167480399,0,0.140107370571404,0,0,0,0,0,0,0,-0.0876722502207047,0,0,0,0,0.284314167902445,0,0,0.0822510139752803,0,0,0.0836499168070514,0,0,-0.310541090025171,0,0,0,0,0,0,0,0.227513970067274,0,0,0.124789884715271,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.109105675181738,0.0143859295791218,0,0,0.134735998640786,0,0,-0.073585638045703,-1.73472347597681e-18,0,0.0271422639139187,0.138930511661218,0,0,0.0607108824124801,0,0,0,0,0,0,0.165529611372959,0,0,0,0,0,0.14511275322671,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0800749737381379,0.033408627040194,0,0,0,0,0,0,0.088613691864229,0,0.482428865967198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499212653103748,0,0,0,0,0.220579526213541,0.13276072051033,0,0,-0.0325085877283599,0.0339856238183344,0,1.73472347597681e-18,0,0,-0.0453870775279852,0,0,0,0,-0.177439102947805
X601328.CH.EQUITY,0,0,0,0,0,0,0.443795314289388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596478776674631,0,0.21813850655821,0.189021248979496,0,0.145679593837613,0,0,0,0,0,0,-0.201120918531371,0,0,-0.0769445005445475,0,0,0,0,0,0.115168152252271,-0.0186034906405868,-8.67361737988404e-19,0,0,0,0,-0.267243737697774
