,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0178465592033309,0,0.00611542450813655,0,8.67361737988404e-19,0,0,0,0,0,0.466480126744942,0,0,0,-0.09676894042944,0,0,0,0,0,0,0,0,0,0,0,0,0.0504017463443028,0,0,0,0,0,0.0621701891546604,0,0,0.0893676042528652,0,0,0,0,0.209517540903724,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.11199623522228,0,0,0.290642535674059,0,0.225595235791156,0,-0.0426567676875011,0,0,0.0460783715375936,0,0,0,0.113571834016902,0,0,0,0,0,0,0,0.0803526531262148,0,0,-0.00606628537149446,0,0,0,0,0,0,0,0,0,0,0,-0.116477578617349,0,0.384081573636599,0,-0.051079955413393,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.322187431725276,0,0.251015571855168,0,0.121259276490732,0.264248488014073,0,0,0,-0.190552495628004,0,0,0,0,0,2.71050543121376e-20,0,0,0,0.0585776884115482,0,0,0,-0.179583194311064,0,0,0,0,0,0,0,0,0.00154920404164681,0,-0.0838180825938889,0,0,0,0,0.136856783786177,-0.00702181537795595,0,0,0,0,0,0,0,0,0,0,-0.0196101414646099
X5.HK.EQUITY,0,0,0.0379743497727767,0.207095913445744,0,0.145185476766957,0,-0.359512953166122,0,0,0,0,0.0653255284816914,0,0,0,0,0,0,0,0,0.38811049075219,0,0,0,0.453100824594965,0,0,0,0,0,0,0.071030676698637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186292513295252,-0.0894904521591587,0,0,0
X601988.CH.EQUITY,0.223598276080508,0.0849533662346692,0.327259882628605,0,0,0,0,0,0.116267529542489,0,0,0.145479124353957,0,-0.225208370240899,0,0,0,-0.110882500230705,0,0,0,0,0,0.143278590932728,0.0806057576674854,0,0,0.133242650460147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323525085460569,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718782111965845,0,0,-0.0225468139243213,0,0.0286333328122978,0,0,0,0.312751951745138,0,0.126977314929452,0,0,0,2.77555756156289e-17,0,0.151994444285832,0,0,0,0,0,0,0,0,0,0.0419386015353722,0,0,0,0,0.101673294589368,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0741768036539612,0.225185806862647,0,0,0.142547496543454,0.00283257685010144,0,0,0,0,0.0700021363579346,0,0,0,0,0,0,0.0298942507166322,0,0,0,-0.156957876453745,0,0,0,0,0,0.154089109592689,0,0,-0.117342323221832,0,0,0,0,0,0,-0.113804063742416,0,0,0,0,0.145373557827241,0,0,0,0,6.93889390390723e-18,0,0,0,0.12061039494056
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107301583527208,-0.0263045163020056,0,0,0,0,0,0,0,0.233454109274308,0,0,0,0,0,0.0663900144882742,-0.0338845149699733,0,0,0,0,0.218410215065021,0,0,0,-0.184764636706152,0,0,0,0,0,0,0,0,-0.0831750918393445,0,0
