,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.125241154347395,-1.38777878078145e-17,0,0,0,0,0,-0.0802394278692119,0,0,0,0,0,0,0,0,0,0,-0.149518976207771,0.0718780290014208,0,0.561336788034766,-0.178581207515367,0.52374180304803,0,0,0,-0.0889571458753306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109533554984216
X601318.CH.EQUITY,0,0,0,0.00469831827418654,0,0.299207847404588,0,0,0,-0.0684156578472699,0,0,0,0.101919431465307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341412959896076,0.0612501893422928,0,0,0,0,0.272711857510713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664386448284288
X601939.CH.EQUITY,0,0.0477428176510574,0,0.795753031220689,0,0,0,0,0,0.0469481965807228,0.0303013023464216,0,-0.0276154221368955,0.0207899920100758,0,0,0,0.0833889301158326,0,0,0,0,0.00108223270323128,0,0,0,0.0218889144711739,0,0,0,0.0221555833343075,0,0,0,0,0,0,0.0799715790542167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.911503482918326,0,-0.0481281494701204,0,0,0,0,0,0,0,0,0,0,0.0179561451834401,0,0,0.137050416209236,0,0,0,0,0,0,0,0.0299356222909217,0.00497786416617088,0,0,0,0,0,0,0,0.0114575653122523,0,0,0,-0.0886465781891428,0,-0.107357245796545,0,0,0,0.025984441676737,0,0,0,0,-0.0365345095221006,0
X601628.CH.EQUITY,0.0121755323367387,0,0,-3.46944695195361e-18,0,0,0,0,0,0.252642578792564,0,0.169289263771502,0,0,0,0,0,0,0,0.0619633981140368,0,0,0,0,-2.77555756156289e-17,0,-0.0666920952761814,0,0,0,0,0,0,0,0,0,0,0.506936950551918,0,0,0,0,0,0,0,0.0109444315621168,0,0.293397133758546,0,0,0,0.0517115631915824
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0,0
X601988.CH.EQUITY,0,0,0,0.0686184812590252,-0.0230781234208871,0,0,0,-0.0291630383648113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547568257280066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010225410420023,0,0,0,0.00135473709285259,-0.1170352316349,0,0,0.996640532810666,0,0.020933241577491
X1299.HK.EQUITY,0,0,0,0,0.119253792154765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294751282848911,0,0,0,0,0,0,0,0,0,0,0.104524079291699,0.324783610398069,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0282420339497144,0.0561424599332707,0,0,0,0.0530303253135669,0,0,0,0.126402223836379
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2059194823911,0,0,0.0185828042894364,0,0,0,0,0.241235192127539,0.475694466933796,0,0,0,0,0,0,0,0,0,-0.0555058604239314,0.0461522914420969,0,0,0,0,0.0330148292293387,0.0351089243535232,0,0,-0.129659622857466,0,0,0.143077833734608,-0.0391203482623451
X388.HK.EQUITY,0,0,0,0,0.162693065815122,0,0,0.216260207374917,0,0,0,0,0.0242271067184092,0,0.0346959142291954,0,0,0,0,0,0,0.297073957712393,0,0,0.132102794156901,0,-0.0826258450622867,0,0,0,0,0,0,0.0845673155478298,0,0,0,0,0,0,0,-0.0233110572433239,0,0,0,0,0,0,-0.182809671067271,0,-0.042806009067532,0.303148229549762
