,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.14558064584133,0,0,0,-3.46944695195361e-18,0.0714435082176626,0,0.212641540950989,0,0,0,0,0.0484557582226035,0,0,0,0,0,0.125486286726952,0,0,0,0.168076161351907,0.0314675558585817,0,0,0,0,0,0,0,0,0,-0.117056608970239,0,0,0.284628468292309,0,0.0542217986505337,0,0,0,0,0,0,0,0.141487176437421,-0.161391183902644,-0.0203713464624529,-0.188360392820585
X002142.CH.EQUITY,0.294637773822644,0,0,0,0,0.074817934377845,0,0,-0.132185218317862,0,0,0,0.12820358468801,0,0,0,0,-0.0363279293661755,0,0,0,0,0,0,0,0,0.194067064713653,0.110548599785851,0.0785047587575951,0,0.0644020370023896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662461152969427,-0.352421804267856
X600000.CH.EQUITY,0.0533516242653601,0,0,0,0.0261225483893476,0.124669392011729,0,0,0,0,0.457604351480603,0,0,0,0,0,0,0,0,0.180115590930072,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110527380199872,0,0,0,0,0.069811468244039,0,0,0,0,0,0,0,0,0,0,0,0.123694096021039
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.273611891084159,0.0366085945580724,0,0,0,0.257852295088993,-1.73472347597681e-18,0,0.0865652955863296,0,0,0,0,0,0,0.056563224612742,0.0422781450952194,0,0,0,0,0,0,0.112843589839915,0,0,0,0.0679702745824453,0,0,0,0,0,0,0,0,0,0,-0.0303849556624528,0,0,0,0,0
X600016.CH.EQUITY,0,0.0702708394072731,0,0.0285246112104591,0,0,0,0.000223720527985583,0.108462582702034,0,0.444336409378873,0,0,0,0,0,0,0,0,0.0449333071742992,0.0644380702323971,0,0,0.292781502258666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.163740688502903,0.131077133477798,0.119873938669167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934746446097228,0,0,0.00517924757107428,0,0,0,0.0564414586604158,0.30665787847151,0,0.0342987177937066,0,0.0272158993996134,0,0.0167459541624631,0,0,0.109821634195405,0,0,0,0,0,0,0,0,0.0899667303717592,0
X601166.CH.EQUITY,0.10143875060878,6.93889390390723e-18,0,0,0,0.297173914145499,0,0,0,0,0,0.141286606634039,0.00406228731770282,0,0.100700583395989,0,0,0,0,0,0,0.133238291942093,0,0,0.00788173489305132,0,0,0,0,0,0,0.441248188559092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0883499173257636,0.196601429556087,0.408556092265684,0,0,0,0,0,0,0.199624346032482,0,0.0704037303914744,0,0.0143300645455383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143187830547875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727134953401248,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.151351864110641,0,0,0,0,0,0.432866443610074,0,0,0,0.0488785334787516,0,0,0,0,0.125092386189025,0,0,0,0,0,0.383794604205292,0,0,0,0,0,0,0.158152505012395,0,0,0,0,0,0.0489489488889467,0.0326605526580189,-0.0658451715259976,0,0,0,0,0,-0.0462222037948429,0,0,0,-0.101018833913355,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.236162271931404,0,0,0.553014789103577,0,0.108086814633888,0.0656870864106993,0,0,0,0.0344559554574908,0,0,0,0.0988640501299752,0,0,0,0.014963429302064,0,0,0,0,0,0,0,0.0367794561334521,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0563352560137825,0.0293748681552325,-0.0186576376129028,0,0,0,0.0572376562119418
X601328.CH.EQUITY,0,0.036984295694695,0.268524155073902,0,0.104630846862868,0,0.00734718924374715,0.189887804223422,0,0,0,0,0,0,0.0282618016618588,0.212969097850753,0,0,0.0683187483096775,0,0,0.0897510430578489,0,0,0,0,0,0,0.039638146262466,0,0.0138791796333075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148490239494309,0.0704875905519302,0,0,0
X601398.CH.EQUITY,0,0.121923668564517,1.38777878078145e-17,0,0,0,0,0,-1.73472347597681e-18,0.0909186547633862,0.47257337434104,0,0.105108922342171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827715600439013,0,0.0153569360471818,-0.222200912024463,0,0,0.0726430912521394,0,0,0,0,0,0,0,0,0.219670026812994,0,0,0,0,0.0714153685506483,-0.0608526516769729,0
X601818.CH.EQUITY,0.211016942313408,0,0.209779706981498,0.0706974632973482,0,0,0,0,0,0,0,0,0,0,0,0.270796605977944,0,0,0,-0.120040136808825,0,0,0,0,0,0,0,-0.139527180516939,0,0,0.0652201187555659,0,-0.122596582506289,0,0,-0.0442092551533486,0,0.0199703648312026,0.241428230433324,0,0,0,-0.00218301208719084,0,0,0,0,0,0,0,0.0864606435528438
