,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.321509012183724,0,0,0,0,0,0,0.303787733713129,0,0.122541247887591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107387280278511,0.121974967450652,0,0,0,0,0,0,-0.167976751232362,0,0,0,0,0,0,0,0,-0.0386584921958747,0
X002142.CH.EQUITY,0.0589373453000615,0,0,0,0,0,0.0569748262294627,0,0.418669561555002,0.250613391109283,0,0,0,0,0,0.0736463411883207,0,0,-0.179609956858501,0,0,0,0.0946881927907942,0,-0.173967060670026,0,-0.0299920633379518,0,0,0,0,0.150683429023572,0.0843580221684478,0,0,0,0,0,0,0,0,0,0,0,0.0913270226107199,0,0,0,0,-0.143318266903865,0,0
X002958.CH.EQUITY,-0.142350525588495,0,0,0,0.322757657133123,0,0,0,0,0,0,0,0.0787269752909044,0,0,0,0,0,0,0.132318429579117,0,0,0,0,0,0,0,0,0,-0.226072371679624,0,0,0,0.161509260946114,0,0,0.282211856989595,0,0,0,0.260959502731088,0,0,0,0,0,0,-0.133989075735437,0,0,0.190801397168625,0.372337751426174
X600000.CH.EQUITY,0.0604902164538943,0.155058070216907,0,0,0,0.0956451441800066,0,0,0,0,0.119022921546668,0.153588871242317,0,0,0,0,0.155865522013301,0,0,0,0,0.0452702979956299,0,0,0,0,0,0.0352679218474809,0,0,0,0,0,0.0846035702268799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202491135233725,-8.67361737988404e-19
X600015.CH.EQUITY,0,0,0.0785994354079605,0,0,0.0473054310691798,0,0.0878141544612659,0,0,0,0.0184773649808149,0,0,0,0,0.234551260055786,0,0,-0.0309287288758782,0.158150417112026,0.175562788443401,0,0,0.078515104572406,0,0,0,0,0.076813391130555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.00118142030313797,0.443540302677086,0,0,0.278230287378602,0,0.0638213941495155,0.00383967598144133,0,0.0821285778320833,0,0,0,0,0.041170543641475,0,0,0,0.103201021580471,0,0,0,0,0,0,0,0,-0.0935239470416516,0.143588539292441,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0209190520358908
X600036.CH.EQUITY,0.124956343994682,0,0,0,0,0,0,0,0,0,0.247082163660607,0.294613167379909,0.0158730509912787,0,0,0,0,0,0.00248528617762927,-0.023360230917432,0,0,0.186247462470092,0,0,0,0.073416737553296,0,0,0,0,0.0312072816187525,0,0,0,0,0,0,0,0,0,0,0.15681605784587,0.132024627478009,0,0,0,0,0.00360874482266294,0,0,-1.73472347597681e-18
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0676846937686113,0,0,0,0.220900077810711,0,0,0,0,0,0.0116244541549435,0,0.414953377319845,0,0.359922763087417,0,0,0,0.00231554907346189,0.19279781303794,0,0,0,-0.117960899328657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161621893133052
X600926.CH.EQUITY,0,0.14508409202548,0,0.0313662950965288,-0.0687506458293218,0,0,0,0,0,0.579512982143772,0,0,0,0,-0.182025084530572,0.0548849940850919,0,0.0940177375502443,0,0,0,0,0.0425090706005395,0,0,-0.079094047831478,0,0,0,0,0,0,0.0261601006445593,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604971510053694,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.118110355334519,0.370663522238699,0,0,0.146147552746328,0,0,0,0,0,0,0,0,0,0,0.0194225263019299,0,0,0,0,0,-0.0621265067626239,0,0,0,0,0,0,0.117678525215992,0,0,0.0137199473572256,0,0,0,0,0.15896177285397,0,0,0,0.0590035577207115,0,0,0,0,-0.089262108120119
X601166.CH.EQUITY,0.403026351350562,0,0,0,0,0,0.233071647911964,0,0.267923424697084,0,0,0,-0.14077438140938,-0.00803438525684622,0,0,0,0,0.119002102880831,0,0,0,0,0,0,0,0,0,0.0865554455476723,0,0,0,0,0,0,0,-0.028537999674027,-0.110625389035555,0,0,0,0,0,0.0291534878737198,0,0,0,0,0.0981568462897054,0,-0.0616668878860779,-0.155533392307171
